prolific_id,violation_type,similarity_rating_background,similarity_rating_deviant,similarity_rating_violation,complexity_rating_type,complexity_rating_stimulus,rating_type,rating
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/inanimate_009_left.png,complexity_rating,2
616b567b3e605b7245a9aead,pose,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_012_left.png,pose,,,similarity_rating,6
60fd290db87d1ce113c2fb2e,animacy,media/padded_stims/inanimate_003_left.png,media/padded_stims/animate_001_left.png,animacy,,,similarity_rating,4
5f64bdfa92434501c26dfca5,animacy,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_009_left.png,animacy,,,similarity_rating,0
5f9b15774711462e44350360,,,,,background,media/padded_stims/animate_002_left.png,complexity_rating,2
5a7659fd8fe2dc00010573be,,,,,deviant,media/padded_stims/inanimate_009_right.png,complexity_rating,2
5f5a1dbec9012406a20ea2d7,identity,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_010_left.png,identity,,,similarity_rating,2
5f9b15774711462e44350360,,,,,deviant,media/padded_stims/animate_002_right.png,complexity_rating,3
5f64bdfa92434501c26dfca5,identity,media/padded_stims/animate_003_left.png,media/padded_stims/animate_001_left.png,identity,,,similarity_rating,0
5e860198a846e30497df5189,animacy,media/padded_stims/inanimate_011_left.png,media/padded_stims/animate_010_left.png,animacy,,,similarity_rating,4
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/animate_010_left.png,complexity_rating,3
616b567b3e605b7245a9aead,animacy,media/padded_stims/animate_009_left.png,media/padded_stims/inanimate_009_left.png,animacy,,,similarity_rating,1
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/inanimate_002_right.png,complexity_rating,1
5f64bdfa92434501c26dfca5,animacy,media/padded_stims/inanimate_012_left.png,media/padded_stims/animate_007_left.png,animacy,,,similarity_rating,0
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/inanimate_010_left.png,complexity_rating,1
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/inanimate_007_right.png,complexity_rating,0
5f5a1dbec9012406a20ea2d7,identity,media/padded_stims/animate_003_right.png,media/padded_stims/animate_001_right.png,identity,,,similarity_rating,1
616b567b3e605b7245a9aead,animacy,media/padded_stims/animate_005_right.png,media/padded_stims/inanimate_003_right.png,animacy,,,similarity_rating,1
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/animate_001_left.png,complexity_rating,4
5f64bdfa92434501c26dfca5,number,media/padded_stims/animate_004_right.png,media/padded_stims/animate_004_right.png,number,,,similarity_rating,5
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/inanimate_001_left.png,complexity_rating,1
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/animate_006_left.png,complexity_rating,0
5f64bdfa92434501c26dfca5,pose,media/padded_stims/animate_011_right.png,media/padded_stims/animate_011_left.png,pose,,,similarity_rating,5
5f5a1dbec9012406a20ea2d7,,,,,background,media/padded_stims/inanimate_011_left.png,complexity_rating,4
5e860198a846e30497df5189,identity,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,identity,,,similarity_rating,4
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/inanimate_009_right.png,complexity_rating,0
5a7659fd8fe2dc00010573be,,,,,deviant,media/padded_stims/inanimate_001_right.png,complexity_rating,1
616b567b3e605b7245a9aead,number,media/padded_stims/animate_004_right.png,media/padded_stims/animate_004_right.png,number,,,similarity_rating,5
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/animate_012_right.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,deviant,media/padded_stims/inanimate_012_right.png,complexity_rating,0
5f5a1dbec9012406a20ea2d7,,,,,background,media/padded_stims/animate_007_left.png,complexity_rating,1
5a7659fd8fe2dc00010573be,,,,,deviant,media/padded_stims/animate_012_left.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/animate_002_left.png,complexity_rating,1
616b567b3e605b7245a9aead,pose,media/padded_stims/animate_003_left.png,media/padded_stims/animate_003_right.png,pose,,,similarity_rating,6
5f64bdfa92434501c26dfca5,,,,,background,media/padded_stims/inanimate_005_right.png,complexity_rating,2
5e860198a846e30497df5189,animacy,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_004_left.png,animacy,,,similarity_rating,6
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/animate_003_right.png,complexity_rating,3
5f5a1dbec9012406a20ea2d7,,,,,deviant,media/padded_stims/inanimate_004_left.png,complexity_rating,1
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/animate_005_right.png,complexity_rating,1
5f64bdfa92434501c26dfca5,,,,,deviant,media/padded_stims/inanimate_005_left.png,complexity_rating,2
5a7659fd8fe2dc00010573be,,,,,background,media/padded_stims/inanimate_005_left.png,complexity_rating,2
5f5a1dbec9012406a20ea2d7,,,,,background,media/padded_stims/animate_002_left.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,deviant,media/padded_stims/inanimate_006_right.png,complexity_rating,1
5f64bdfa92434501c26dfca5,,,,,background,media/padded_stims/inanimate_008_right.png,complexity_rating,2
616b567b3e605b7245a9aead,animacy,media/padded_stims/inanimate_010_right.png,media/padded_stims/animate_009_right.png,animacy,,,similarity_rating,1
5f5a1dbec9012406a20ea2d7,,,,,background,media/padded_stims/animate_011_right.png,complexity_rating,3
5f64bdfa92434501c26dfca5,,,,,background,media/padded_stims/animate_010_left.png,complexity_rating,1
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/animate_004_right.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,deviant,media/padded_stims/animate_007_right.png,complexity_rating,2
5f64bdfa92434501c26dfca5,,,,,deviant,media/padded_stims/animate_010_right.png,complexity_rating,1
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/animate_003_right.png,complexity_rating,2
5e860198a846e30497df5189,animacy,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_005_left.png,animacy,,,similarity_rating,5
5f5a1dbec9012406a20ea2d7,,,,,background,media/padded_stims/animate_001_left.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/animate_008_right.png,complexity_rating,1
5f64bdfa92434501c26dfca5,,,,,background,media/padded_stims/inanimate_001_right.png,complexity_rating,2
616b567b3e605b7245a9aead,,,,,background,media/padded_stims/animate_007_right.png,complexity_rating,1
5f64bdfa92434501c26dfca5,,,,,deviant,media/padded_stims/inanimate_001_left.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/inanimate_002_left.png,complexity_rating,0
5f5a1dbec9012406a20ea2d7,,,,,deviant,media/padded_stims/animate_001_left.png,complexity_rating,2
60fd290db87d1ce113c2fb2e,,,,,background,media/padded_stims/inanimate_011_right.png,complexity_rating,1
5e860198a846e30497df5189,animacy,media/padded_stims/inanimate_008_right.png,media/padded_stims/animate_004_right.png,animacy,,,similarity_rating,4
