subject,rating_type,complexity_rating_type,complexity_rating_stimulus,complexity_rating
SS1673386725993,complexity,deviant,media/padded_stims/inanimate_020_left.png,4
SS1673386725993,complexity,background,media/padded_stims/inanimate_021_left.png,5
SS1673386725993,complexity,background,media/padded_stims/inanimate_079_right.png,5
SS1673386808287,complexity,background,media/padded_stims/animate_073_left.png,1
SS1673386808287,complexity,background,media/padded_stims/inanimate_058_left.png,2
SS1673386808287,complexity,deviant,media/padded_stims/animate_058_left.png,1
SS1673386808287,complexity,background,media/padded_stims/inanimate_040_right.png,2
SS1673386808287,complexity,background,media/padded_stims/inanimate_072_right.png,1
SS1673386808287,complexity,deviant,media/padded_stims/inanimate_020_left.png,2
SS1673386808287,complexity,background,media/padded_stims/animate_068_right.png,2
SS1673386808287,complexity,deviant,media/padded_stims/animate_052_right.png,1
SS1673386808287,complexity,background,media/padded_stims/inanimate_045_left.png,1
SS1673386808287,complexity,background,media/padded_stims/animate_049_right.png,2
SS1673386808287,complexity,background,media/padded_stims/animate_079_left.png,2
SS1673386808287,complexity,deviant,media/padded_stims/animate_041_left.png,2
SS1673386808287,complexity,background,media/padded_stims/inanimate_074_right.png,3
SS1673386808287,complexity,background,media/padded_stims/animate_016_right.png,2
SS1673386808287,complexity,deviant,media/padded_stims/animate_061_right.png,1
SS1673386808287,complexity,background,media/padded_stims/inanimate_019_left.png,2
SS1673386808287,complexity,background,media/padded_stims/animate_053_left.png,1
SS1673386808287,complexity,background,media/padded_stims/inanimate_063_left.png,1
SS1673386808287,complexity,deviant,media/padded_stims/inanimate_028_left.png,1
SS1673386808287,complexity,background,media/padded_stims/inanimate_002_right.png,2
SS1673386808287,complexity,deviant,media/padded_stims/inanimate_047_left.png,2
SS1673386808287,complexity,background,media/padded_stims/animate_076_left.png,2
SS1673386808287,complexity,deviant,media/padded_stims/animate_031_right.png,2
SS1673386808287,complexity,background,media/padded_stims/animate_033_right.png,2
SS1673389821044,complexity,background,media/padded_stims/animate_063_left.png,2
SS1673389821044,complexity,deviant,media/padded_stims/animate_014_left.png,2
SS1673389821044,complexity,background,media/padded_stims/animate_022_right.png,2
SS1673389821044,complexity,background,media/padded_stims/inanimate_071_right.png,2
SS1673389821044,complexity,background,media/padded_stims/animate_074_left.png,2
SS1673389821044,complexity,background,media/padded_stims/inanimate_002_right.png,1
SS1673389821044,complexity,deviant,media/padded_stims/inanimate_045_right.png,1
SS1673389821044,complexity,background,media/padded_stims/animate_018_right.png,1
SS1673389821044,complexity,deviant,media/padded_stims/animate_024_right.png,1
SS1673389821044,complexity,background,media/padded_stims/inanimate_079_right.png,2
SS1673389821044,complexity,background,media/padded_stims/animate_059_left.png,2
SS1673389821044,complexity,background,media/padded_stims/animate_039_left.png,2
SS1673389821044,complexity,deviant,media/padded_stims/inanimate_074_left.png,2
SS1673389821044,complexity,background,media/padded_stims/inanimate_062_left.png,2
SS1673389821044,complexity,deviant,media/padded_stims/inanimate_075_left.png,2
SS1673389821044,complexity,background,media/padded_stims/inanimate_059_right.png,1
SS1673389821044,complexity,deviant,media/padded_stims/inanimate_006_left.png,2
SS1673389821044,complexity,background,media/padded_stims/animate_029_right.png,1
SS1673389821044,complexity,background,media/padded_stims/animate_051_right.png,1
SS1673389821044,complexity,deviant,media/padded_stims/animate_070_left.png,1
SS1673389821044,complexity,background,media/padded_stims/inanimate_052_left.png,3
SS1673389821044,complexity,background,media/padded_stims/inanimate_042_left.png,3
SS1673389821044,complexity,deviant,media/padded_stims/inanimate_014_left.png,3
SS1673389821044,complexity,background,media/padded_stims/inanimate_069_left.png,2
