subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,trial_number
SS1673386338990,1984,deviant_block,media/padded_stims/inanimate_033_left.png,media/padded_stims/inanimate_051_left.png,inanimate_single_left,inanimate_pair_left,number,2
SS1673386338990,2029,deviant_block,media/padded_stims/inanimate_033_left.png,media/padded_stims/inanimate_051_left.png,inanimate_single_left,inanimate_pair_left,number,2
SS1673386338990,1594,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_025_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386338990,1705,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_025_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386338990,1990,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_025_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386338990,1625,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_025_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386338990,2520,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_025_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386338990,1754,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_025_left.png,inanimate_pair_left,animate_pair_left,animacy,6
SS1673386338990,1781,background_block,media/padded_stims/animate_033_right.png,null,animate_single_right,null,null,6
SS1673386338990,1669,background_block,media/padded_stims/animate_033_right.png,null,animate_single_right,null,null,6
SS1673386338990,1705,background_block,media/padded_stims/animate_033_right.png,null,animate_single_right,null,null,6
SS1673386338990,1037,background_block,media/padded_stims/animate_033_right.png,null,animate_single_right,null,null,6
SS1673386338990,1621,background_block,media/padded_stims/animate_033_right.png,null,animate_single_right,null,null,6
SS1673386338990,1374,background_block,media/padded_stims/animate_033_right.png,null,animate_single_right,null,null,6
SS1673386338990,2142,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_pair_right,null,null,2
SS1673386338990,1708,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_pair_right,null,null,2
SS1673386338990,2758,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_020_left.png,animate_single_right,animate_single_left,pose,6
SS1673386338990,1408,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_020_left.png,animate_single_right,animate_single_left,pose,6
SS1673386338990,1353,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_020_left.png,animate_single_right,animate_single_left,pose,6
SS1673386338990,1512,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_020_left.png,animate_single_right,animate_single_left,pose,6
SS1673386338990,1318,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_020_left.png,animate_single_right,animate_single_left,pose,6
SS1673386338990,1973,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_020_left.png,animate_single_right,animate_single_left,pose,6
SS1673386338990,3157,deviant_block,media/padded_stims/animate_015_right.png,media/padded_stims/animate_074_right.png,animate_pair_right,animate_single_right,number,4
SS1673386338990,1183,deviant_block,media/padded_stims/animate_015_right.png,media/padded_stims/animate_074_right.png,animate_pair_right,animate_single_right,number,4
SS1673386338990,1242,deviant_block,media/padded_stims/animate_015_right.png,media/padded_stims/animate_074_right.png,animate_pair_right,animate_single_right,number,4
SS1673386338990,1658,deviant_block,media/padded_stims/animate_015_right.png,media/padded_stims/animate_074_right.png,animate_pair_right,animate_single_right,number,4
SS1673386338990,2562,background_block,media/padded_stims/inanimate_079_left.png,null,inanimate_single_left,null,null,2
SS1673386338990,1166,background_block,media/padded_stims/inanimate_079_left.png,null,inanimate_single_left,null,null,2
SS1673386338990,2479,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,6
SS1673386338990,1132,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,6
SS1673386338990,1127,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,6
SS1673386338990,1798,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,6
SS1673386338990,1534,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,6
SS1673386338990,1224,background_block,media/padded_stims/inanimate_080_right.png,null,inanimate_single_right,null,null,6
SS1673386340109,10303,deviant_block,media/padded_stims/inanimate_021_left.png,media/padded_stims/inanimate_019_left.png,inanimate_pair_left,inanimate_single_left,number,2
SS1673386340109,6948,deviant_block,media/padded_stims/inanimate_021_left.png,media/padded_stims/inanimate_019_left.png,inanimate_pair_left,inanimate_single_left,number,2
SS1673386340109,3598,background_block,media/padded_stims/animate_067_right.png,null,animate_single_right,null,null,2
SS1673386340109,2408,background_block,media/padded_stims/animate_067_right.png,null,animate_single_right,null,null,2
SS1673386340109,3923,background_block,media/padded_stims/animate_025_left.png,null,animate_pair_left,null,null,4
SS1673386340109,2025,background_block,media/padded_stims/animate_025_left.png,null,animate_pair_left,null,null,4
SS1673386340109,2307,background_block,media/padded_stims/animate_025_left.png,null,animate_pair_left,null,null,4
SS1673386340109,10596,background_block,media/padded_stims/animate_025_left.png,null,animate_pair_left,null,null,4
SS1673386340109,1624,deviant_block,media/padded_stims/animate_022_left.png,media/padded_stims/inanimate_067_left.png,animate_single_left,inanimate_single_left,animacy,2
SS1673386340109,5408,background_block,media/padded_stims/animate_073_right.png,null,animate_pair_right,null,null,6
SS1673386340109,4693,background_block,media/padded_stims/animate_073_right.png,null,animate_pair_right,null,null,6
SS1673386340109,1669,background_block,media/padded_stims/animate_073_right.png,null,animate_pair_right,null,null,6
SS1673386340109,1063,background_block,media/padded_stims/animate_073_right.png,null,animate_pair_right,null,null,6
SS1673386340109,1466,background_block,media/padded_stims/animate_073_right.png,null,animate_pair_right,null,null,6
SS1673386340109,16152,deviant_block,media/padded_stims/animate_056_right.png,media/padded_stims/inanimate_045_right.png,animate_pair_right,inanimate_pair_right,animacy,2
SS1673386340109,3742,deviant_block,media/padded_stims/animate_056_right.png,media/padded_stims/inanimate_045_right.png,animate_pair_right,inanimate_pair_right,animacy,2
SS1673386340109,8777,background_block,media/padded_stims/animate_080_left.png,null,animate_single_left,null,null,4
SS1673386340109,4598,background_block,media/padded_stims/animate_080_left.png,null,animate_single_left,null,null,4
SS1673386340109,17160,background_block,media/padded_stims/animate_080_left.png,null,animate_single_left,null,null,4
SS1673386340109,14035,background_block,media/padded_stims/animate_080_left.png,null,animate_single_left,null,null,4
SS1673386340109,17306,deviant_block,media/padded_stims/inanimate_076_left.png,media/padded_stims/animate_035_left.png,inanimate_single_left,animate_single_left,animacy,2
SS1673386340109,1253,deviant_block,media/padded_stims/inanimate_076_left.png,media/padded_stims/animate_035_left.png,inanimate_single_left,animate_single_left,animacy,2
SS1673386340109,5561,deviant_block,media/padded_stims/animate_059_left.png,media/padded_stims/animate_038_left.png,animate_pair_left,animate_pair_left,identity,6
SS1673386340109,1917,deviant_block,media/padded_stims/animate_059_left.png,media/padded_stims/animate_038_left.png,animate_pair_left,animate_pair_left,identity,6
SS1673386340109,1549,deviant_block,media/padded_stims/animate_059_left.png,media/padded_stims/animate_038_left.png,animate_pair_left,animate_pair_left,identity,6
SS1673386340109,4249,deviant_block,media/padded_stims/animate_059_left.png,media/padded_stims/animate_038_left.png,animate_pair_left,animate_pair_left,identity,6
SS1673386340109,3214,deviant_block,media/padded_stims/animate_059_left.png,media/padded_stims/animate_038_left.png,animate_pair_left,animate_pair_left,identity,6
SS1673386340109,2598,deviant_block,media/padded_stims/animate_059_left.png,media/padded_stims/animate_038_left.png,animate_pair_left,animate_pair_left,identity,6
SS1673386340109,6182,background_block,media/padded_stims/inanimate_065_right.png,null,inanimate_single_right,null,null,4
SS1673386340109,4783,background_block,media/padded_stims/inanimate_065_right.png,null,inanimate_single_right,null,null,4
SS1673386340109,1263,background_block,media/padded_stims/inanimate_065_right.png,null,inanimate_single_right,null,null,4
SS1673386340109,2013,background_block,media/padded_stims/inanimate_065_right.png,null,inanimate_single_right,null,null,4
SS1673386340109,1670,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_045_left.png,animate_single_right,animate_single_left,pose,2
SS1673386340109,1669,deviant_block,media/padded_stims/animate_050_right.png,media/padded_stims/animate_045_left.png,animate_single_right,animate_single_left,pose,2
SS1673386340109,1450,background_block,media/padded_stims/inanimate_071_left.png,null,inanimate_pair_left,null,null,6
SS1673386340109,1373,background_block,media/padded_stims/inanimate_071_left.png,null,inanimate_pair_left,null,null,6
SS1673386340109,1859,background_block,media/padded_stims/inanimate_071_left.png,null,inanimate_pair_left,null,null,6
SS1673386340109,1536,background_block,media/padded_stims/inanimate_071_left.png,null,inanimate_pair_left,null,null,6
SS1673386340109,1914,background_block,media/padded_stims/inanimate_071_left.png,null,inanimate_pair_left,null,null,6
SS1673386340109,2496,background_block,media/padded_stims/inanimate_071_left.png,null,inanimate_pair_left,null,null,6
SS1673386340109,3845,background_block,media/padded_stims/inanimate_080_left.png,null,inanimate_single_left,null,null,6
SS1673386340109,3810,background_block,media/padded_stims/inanimate_080_left.png,null,inanimate_single_left,null,null,6
SS1673386340109,11045,background_block,media/padded_stims/inanimate_080_left.png,null,inanimate_single_left,null,null,6
SS1673386340109,1781,background_block,media/padded_stims/inanimate_080_left.png,null,inanimate_single_left,null,null,6
SS1673386340109,5174,background_block,media/padded_stims/inanimate_080_left.png,null,inanimate_single_left,null,null,6
SS1673386340109,1599,background_block,media/padded_stims/inanimate_080_left.png,null,inanimate_single_left,null,null,6
SS1673386340109,4968,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,2
SS1673386340109,8303,background_block,media/padded_stims/inanimate_043_right.png,null,inanimate_pair_right,null,null,2
SS1673386340109,3079,deviant_block,media/padded_stims/inanimate_022_right.png,media/padded_stims/inanimate_041_right.png,inanimate_pair_right,inanimate_pair_right,identity,2
SS1673386340109,6980,deviant_block,media/padded_stims/inanimate_054_right.png,media/padded_stims/animate_052_right.png,inanimate_single_right,animate_single_right,animacy,6
SS1673386340109,1305,deviant_block,media/padded_stims/inanimate_054_right.png,media/padded_stims/animate_052_right.png,inanimate_single_right,animate_single_right,animacy,6
SS1673386340109,2981,deviant_block,media/padded_stims/inanimate_054_right.png,media/padded_stims/animate_052_right.png,inanimate_single_right,animate_single_right,animacy,6
SS1673386340109,1270,deviant_block,media/padded_stims/inanimate_054_right.png,media/padded_stims/animate_052_right.png,inanimate_single_right,animate_single_right,animacy,6
SS1673386340109,1431,deviant_block,media/padded_stims/inanimate_054_right.png,media/padded_stims/animate_052_right.png,inanimate_single_right,animate_single_right,animacy,6
SS1673386340109,2798,deviant_block,media/padded_stims/inanimate_054_right.png,media/padded_stims/animate_052_right.png,inanimate_single_right,animate_single_right,animacy,6
SS1673386340309,2934,deviant_block,media/padded_stims/inanimate_072_left.png,media/padded_stims/animate_032_left.png,inanimate_pair_left,animate_pair_left,animacy,2
SS1673386340309,2783,deviant_block,media/padded_stims/inanimate_072_left.png,media/padded_stims/animate_032_left.png,inanimate_pair_left,animate_pair_left,animacy,2
SS1673386340309,2631,background_block,media/padded_stims/animate_039_left.png,null,animate_pair_left,null,null,6
SS1673386340309,3100,background_block,media/padded_stims/animate_039_left.png,null,animate_pair_left,null,null,6
SS1673386340309,3388,background_block,media/padded_stims/animate_039_left.png,null,animate_pair_left,null,null,6
SS1673386340309,3368,background_block,media/padded_stims/animate_039_left.png,null,animate_pair_left,null,null,6
SS1673386340309,2193,background_block,media/padded_stims/animate_039_left.png,null,animate_pair_left,null,null,6
SS1673386340309,1122,background_block,media/padded_stims/animate_039_left.png,null,animate_pair_left,null,null,6
SS1673386340309,3497,background_block,media/padded_stims/animate_069_left.png,null,animate_single_left,null,null,4
SS1673386340309,1669,background_block,media/padded_stims/animate_069_left.png,null,animate_single_left,null,null,4
SS1673386340309,1942,background_block,media/padded_stims/animate_069_left.png,null,animate_single_left,null,null,4
SS1673386340309,1228,background_block,media/padded_stims/animate_069_left.png,null,animate_single_left,null,null,4
SS1673386340309,4171,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_063_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386340309,2121,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_063_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386340309,3951,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_063_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386340309,1552,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_063_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386340309,1008,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_063_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386340309,1276,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_063_right.png,animate_pair_right,animate_pair_right,identity,6
SS1673386340309,2231,background_block,media/padded_stims/animate_045_right.png,null,animate_single_right,null,null,6
SS1673386340309,1287,background_block,media/padded_stims/animate_045_right.png,null,animate_single_right,null,null,6
SS1673386340309,1062,background_block,media/padded_stims/animate_045_right.png,null,animate_single_right,null,null,6
SS1673386340309,1319,background_block,media/padded_stims/animate_045_right.png,null,animate_single_right,null,null,6
SS1673386340309,1806,background_block,media/padded_stims/animate_045_right.png,null,animate_single_right,null,null,6
SS1673386340309,1153,background_block,media/padded_stims/animate_045_right.png,null,animate_single_right,null,null,6
SS1673386340309,1333,deviant_block,media/padded_stims/inanimate_006_right.png,media/padded_stims/inanimate_079_left.png,inanimate_pair_right,inanimate_pair_left,pose,2
SS1673386340309,1693,deviant_block,media/padded_stims/inanimate_006_right.png,media/padded_stims/inanimate_079_left.png,inanimate_pair_right,inanimate_pair_left,pose,2
SS1673386340309,1370,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_044_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386340309,1137,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_044_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386340309,1328,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_044_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386340309,1974,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_044_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386340309,1109,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_044_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386340309,1458,deviant_block,media/padded_stims/animate_052_left.png,media/padded_stims/inanimate_044_left.png,animate_pair_left,inanimate_pair_left,animacy,6
SS1673386340309,1362,background_block,media/padded_stims/inanimate_059_left.png,null,inanimate_single_left,null,null,4
SS1673386340309,1696,background_block,media/padded_stims/inanimate_059_left.png,null,inanimate_single_left,null,null,4
SS1673386340309,1131,background_block,media/padded_stims/inanimate_059_left.png,null,inanimate_single_left,null,null,4
SS1673386340309,1449,background_block,media/padded_stims/inanimate_059_left.png,null,inanimate_single_left,null,null,4
SS1673386340309,2071,deviant_block,media/padded_stims/animate_059_right.png,media/padded_stims/inanimate_075_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386340309,1020,deviant_block,media/padded_stims/animate_059_right.png,media/padded_stims/inanimate_075_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386340309,1217,deviant_block,media/padded_stims/animate_059_right.png,media/padded_stims/inanimate_075_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386340309,1042,deviant_block,media/padded_stims/animate_059_right.png,media/padded_stims/inanimate_075_right.png,animate_single_right,inanimate_single_right,animacy,4
SS1673386340309,1565,background_block,media/padded_stims/animate_046_right.png,null,animate_pair_right,null,null,6
SS1673386340309,1188,background_block,media/padded_stims/animate_046_right.png,null,animate_pair_right,null,null,6
SS1673386340309,1378,background_block,media/padded_stims/animate_046_right.png,null,animate_pair_right,null,null,6
SS1673386340309,1188,background_block,media/padded_stims/animate_046_right.png,null,animate_pair_right,null,null,6
SS1673386340309,1019,background_block,media/padded_stims/animate_046_right.png,null,animate_pair_right,null,null,6
SS1673386340309,1091,background_block,media/padded_stims/animate_046_right.png,null,animate_pair_right,null,null,6
SS1673386340309,1117,background_block,media/padded_stims/inanimate_074_right.png,null,inanimate_single_right,null,null,6
SS1673386340309,1183,background_block,media/padded_stims/inanimate_074_right.png,null,inanimate_single_right,null,null,6
SS1673386340309,1339,background_block,media/padded_stims/inanimate_074_right.png,null,inanimate_single_right,null,null,6
SS1673386340309,1517,background_block,media/padded_stims/inanimate_074_right.png,null,inanimate_single_right,null,null,6
SS1673386340309,1318,background_block,media/padded_stims/inanimate_074_right.png,null,inanimate_single_right,null,null,6
SS1673386340309,1119,background_block,media/padded_stims/inanimate_074_right.png,null,inanimate_single_right,null,null,6
SS1673386340309,1446,deviant_block,media/padded_stims/inanimate_025_left.png,media/padded_stims/inanimate_045_right.png,inanimate_single_left,inanimate_single_right,pose,6
SS1673386340309,1679,deviant_block,media/padded_stims/inanimate_025_left.png,media/padded_stims/inanimate_045_right.png,inanimate_single_left,inanimate_single_right,pose,6
SS1673386340309,2690,deviant_block,media/padded_stims/inanimate_025_left.png,media/padded_stims/inanimate_045_right.png,inanimate_single_left,inanimate_single_right,pose,6
SS1673386340309,1715,deviant_block,media/padded_stims/inanimate_025_left.png,media/padded_stims/inanimate_045_right.png,inanimate_single_left,inanimate_single_right,pose,6
SS1673386340309,1017,deviant_block,media/padded_stims/inanimate_025_left.png,media/padded_stims/inanimate_045_right.png,inanimate_single_left,inanimate_single_right,pose,6
SS1673386340309,1061,deviant_block,media/padded_stims/inanimate_025_left.png,media/padded_stims/inanimate_045_right.png,inanimate_single_left,inanimate_single_right,pose,6
SS1673386340309,1309,background_block,media/padded_stims/inanimate_041_right.png,null,inanimate_pair_right,null,null,4
SS1673386340309,1111,background_block,media/padded_stims/inanimate_041_right.png,null,inanimate_pair_right,null,null,4
SS1673386340309,1104,background_block,media/padded_stims/inanimate_041_right.png,null,inanimate_pair_right,null,null,4
SS1673386340309,1497,background_block,media/padded_stims/inanimate_041_right.png,null,inanimate_pair_right,null,null,4
SS1673386340309,1187,deviant_block,media/padded_stims/animate_073_left.png,media/padded_stims/animate_060_left.png,animate_single_left,animate_single_left,identity,4
SS1673386340309,1681,deviant_block,media/padded_stims/animate_073_left.png,media/padded_stims/animate_060_left.png,animate_single_left,animate_single_left,identity,4
SS1673386340309,1096,deviant_block,media/padded_stims/animate_073_left.png,media/padded_stims/animate_060_left.png,animate_single_left,animate_single_left,identity,4
SS1673386340309,1107,deviant_block,media/padded_stims/animate_073_left.png,media/padded_stims/animate_060_left.png,animate_single_left,animate_single_left,identity,4
SS1673386340309,1035,deviant_block,media/padded_stims/inanimate_026_right.png,media/padded_stims/inanimate_058_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386340309,2343,deviant_block,media/padded_stims/inanimate_026_right.png,media/padded_stims/inanimate_058_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386340309,1255,deviant_block,media/padded_stims/inanimate_026_right.png,media/padded_stims/inanimate_058_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386340309,1115,deviant_block,media/padded_stims/inanimate_026_right.png,media/padded_stims/inanimate_058_right.png,inanimate_single_right,inanimate_single_right,identity,4
SS1673386340309,2291,background_block,media/padded_stims/inanimate_030_left.png,null,inanimate_pair_left,null,null,6
SS1673386340309,1036,background_block,media/padded_stims/inanimate_030_left.png,null,inanimate_pair_left,null,null,6
SS1673386340309,1112,background_block,media/padded_stims/inanimate_030_left.png,null,inanimate_pair_left,null,null,6
SS1673386340309,1019,background_block,media/padded_stims/inanimate_030_left.png,null,inanimate_pair_left,null,null,6
SS1673386340309,1226,background_block,media/padded_stims/inanimate_030_left.png,null,inanimate_pair_left,null,null,6
SS1673386340309,1170,background_block,media/padded_stims/inanimate_030_left.png,null,inanimate_pair_left,null,null,6
SS1673386344813,2275,background_block,media/padded_stims/inanimate_013_left.png,null,inanimate_pair_left,null,null,4
SS1673386344813,1938,background_block,media/padded_stims/inanimate_013_left.png,null,inanimate_pair_left,null,null,4
SS1673386344813,2056,background_block,media/padded_stims/inanimate_013_left.png,null,inanimate_pair_left,null,null,4
SS1673386344813,1650,background_block,media/padded_stims/inanimate_013_left.png,null,inanimate_pair_left,null,null,4
SS1673386344813,1824,deviant_block,media/padded_stims/inanimate_061_left.png,media/padded_stims/inanimate_065_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386344813,1440,deviant_block,media/padded_stims/inanimate_061_left.png,media/padded_stims/inanimate_065_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386344813,1374,deviant_block,media/padded_stims/inanimate_061_left.png,media/padded_stims/inanimate_065_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386344813,1664,deviant_block,media/padded_stims/inanimate_061_left.png,media/padded_stims/inanimate_065_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386344813,1314,deviant_block,media/padded_stims/inanimate_061_left.png,media/padded_stims/inanimate_065_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386344813,1699,deviant_block,media/padded_stims/inanimate_061_left.png,media/padded_stims/inanimate_065_left.png,inanimate_pair_left,inanimate_single_left,number,6
SS1673386344813,1136,deviant_block,media/padded_stims/inanimate_033_right.png,media/padded_stims/inanimate_046_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386344813,1074,deviant_block,media/padded_stims/inanimate_033_right.png,media/padded_stims/inanimate_046_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386344813,2146,deviant_block,media/padded_stims/inanimate_033_right.png,media/padded_stims/inanimate_046_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386344813,1499,deviant_block,media/padded_stims/inanimate_033_right.png,media/padded_stims/inanimate_046_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386344813,1268,deviant_block,media/padded_stims/inanimate_033_right.png,media/padded_stims/inanimate_046_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386344813,1437,deviant_block,media/padded_stims/inanimate_033_right.png,media/padded_stims/inanimate_046_right.png,inanimate_single_right,inanimate_pair_right,number,6
SS1673386344813,1537,background_block,media/padded_stims/animate_057_right.png,null,animate_single_right,null,null,4
SS1673386344813,1099,background_block,media/padded_stims/animate_057_right.png,null,animate_single_right,null,null,4
SS1673386344813,1776,background_block,media/padded_stims/animate_057_right.png,null,animate_single_right,null,null,4
SS1673386344813,1001,background_block,media/padded_stims/animate_057_right.png,null,animate_single_right,null,null,4
SS1673386344813,1424,deviant_block,media/padded_stims/animate_078_right.png,media/padded_stims/inanimate_067_right.png,animate_pair_right,inanimate_pair_right,animacy,2
SS1673386344813,1313,deviant_block,media/padded_stims/animate_078_right.png,media/padded_stims/inanimate_067_right.png,animate_pair_right,inanimate_pair_right,animacy,2
SS1673386344813,1169,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_045_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386344813,1471,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_045_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386344813,1516,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_045_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386344813,1104,deviant_block,media/padded_stims/inanimate_053_left.png,media/padded_stims/animate_045_left.png,inanimate_single_left,animate_single_left,animacy,4
SS1673386344813,1105,deviant_block,media/padded_stims/animate_071_left.png,media/padded_stims/animate_017_right.png,animate_pair_left,animate_pair_right,pose,2
SS1673386344813,1712,deviant_block,media/padded_stims/animate_071_left.png,media/padded_stims/animate_017_right.png,animate_pair_left,animate_pair_right,pose,2
SS1673386344813,1122,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_022_right.png,animate_single_right,animate_single_right,identity,6
SS1673386344813,1337,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_022_right.png,animate_single_right,animate_single_right,identity,6
SS1673386344813,1567,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_022_right.png,animate_single_right,animate_single_right,identity,6
SS1673386344813,1361,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_022_right.png,animate_single_right,animate_single_right,identity,6
SS1673386344813,1474,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_022_right.png,animate_single_right,animate_single_right,identity,6
SS1673386344813,1032,deviant_block,media/padded_stims/animate_053_right.png,media/padded_stims/animate_022_right.png,animate_single_right,animate_single_right,identity,6
SS1673386344813,1152,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,4
SS1673386344813,1480,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,4
SS1673386344813,1360,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,4
SS1673386344813,1040,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,4
SS1673386344813,1121,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_single_right,null,null,6
SS1673386344813,1583,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_single_right,null,null,6
SS1673386344813,1331,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_single_right,null,null,6
SS1673386344813,1616,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_single_right,null,null,6
SS1673386344813,1561,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_single_right,null,null,6
SS1673386344813,4392,background_block,media/padded_stims/inanimate_078_right.png,null,inanimate_single_right,null,null,6
SS1673386344813,1353,background_block,media/padded_stims/inanimate_015_right.png,null,inanimate_pair_right,null,null,2
SS1673386344813,1064,background_block,media/padded_stims/inanimate_015_right.png,null,inanimate_pair_right,null,null,2
SS1673386344813,1669,background_block,media/padded_stims/animate_074_left.png,null,animate_pair_left,null,null,4
SS1673386344813,1156,background_block,media/padded_stims/animate_074_left.png,null,animate_pair_left,null,null,4
SS1673386344813,1050,background_block,media/padded_stims/animate_074_left.png,null,animate_pair_left,null,null,4
SS1673386344813,1113,background_block,media/padded_stims/animate_074_left.png,null,animate_pair_left,null,null,4
SS1673386344813,1159,deviant_block,media/padded_stims/animate_015_left.png,media/padded_stims/inanimate_044_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386344813,1835,deviant_block,media/padded_stims/animate_015_left.png,media/padded_stims/inanimate_044_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386344813,1447,deviant_block,media/padded_stims/animate_015_left.png,media/padded_stims/inanimate_044_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386344813,1104,deviant_block,media/padded_stims/animate_015_left.png,media/padded_stims/inanimate_044_left.png,animate_single_left,inanimate_single_left,animacy,4
SS1673386344813,1503,deviant_block,media/padded_stims/inanimate_017_right.png,media/padded_stims/inanimate_013_right.png,inanimate_pair_right,inanimate_single_right,number,2
SS1673386344813,1469,deviant_block,media/padded_stims/inanimate_017_right.png,media/padded_stims/inanimate_013_right.png,inanimate_pair_right,inanimate_single_right,number,2
SS1673386344813,1066,background_block,media/padded_stims/animate_038_left.png,null,animate_single_left,null,null,4
SS1673386344813,1163,background_block,media/padded_stims/animate_038_left.png,null,animate_single_left,null,null,4
SS1673386344813,1527,background_block,media/padded_stims/animate_038_left.png,null,animate_single_left,null,null,4
SS1673386344813,1691,background_block,media/padded_stims/animate_038_left.png,null,animate_single_left,null,null,4
SS1673386344813,1120,background_block,media/padded_stims/inanimate_074_left.png,null,inanimate_single_left,null,null,4
SS1673386344813,1528,background_block,media/padded_stims/inanimate_074_left.png,null,inanimate_single_left,null,null,4
