success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,view_history,stimulus_type,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,stimulus,stimulus_displayed,question_order
NA,html-keyboard-response,38,145299,0.0-40.0-6.0-0.15,SS1651841419053,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,39,147304,0.0-40.0-6.0-1.15,SS1651841419053,1496.4000000357628,NA,NA,trial,NA,40,500,1996.4000000357628,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,40,148224,0.0-40.0-6.0-0.16,SS1651841419053,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,41,151538,0.0-40.0-6.0-1.16,SS1651841419053,2804.699999988079,NA,NA,trial,NA,40,500,3304.699999988079,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,42,152616,0.0-40.0-6.0-0.17,SS1651841419053,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,153705,0.0-40.0-6.0-1.17,SS1651841419053,578.8999999761581,NA,NA,trial,NA,40,500,1078.899999976158,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,44,154795,0.0-40.0-6.0-0.18,SS1651841419053,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,45,155714,0.0-40.0-6.0-1.18,SS1651841419053,408.19999998807907,NA,NA,trial,NA,40,500,908.1999999880792,null,null,self_paced,0,NA,images/stimuli/simple_09_A_a.gif,NA
NA,html-keyboard-response,46,156603,0.0-40.0-6.0-0.19,SS1651841419053,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,47,157612,0.0-40.0-6.0-1.19,SS1651841419053,500.80000001192093,NA,NA,trial,NA,40,500,1000.8000000119208,null,null,self_paced,0,NA,images/stimuli/complex_08_A_a.gif,NA
NA,instructions,48,160911,0.0-40.0-7.0,SS1651841419053,3292,NA,"[{""page_index"":0,""viewing_time"":3291.5}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,173365,0.0-40.0-8.0-0.0,SS1651841419053,12439.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-likert,50,179427,0.0-40.0-8.0-0.1,SS1651841419053,6048.600000023842,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,51,185389,0.0-40.0-8.0-0.2,SS1651841419053,5947,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,52,188638,0.0-40.0-8.0-0.3,SS1651841419053,3236.199999988079,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,53,192652,0.0-40.0-8.0-0.4,SS1651841419053,3999.199999988079,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_08_A_a.gif,NA,[0]
NA,survey-likert,54,196095,0.0-40.0-8.0-0.5,SS1651841419053,3428.199999988079,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,55,199604,0.0-40.0-8.0-0.6,SS1651841419053,3491.600000023842,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,56,204433,0.0-40.0-8.0-0.7,SS1651841419053,4813.5,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_08_A_a.gif,NA,[0]
NA,survey-likert,57,207464,0.0-40.0-8.0-0.8,SS1651841419053,3015,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_10_A_a.gif,NA,[0]
NA,survey-likert,58,220096,0.0-40.0-8.0-0.9,SS1651841419053,12617.100000023842,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-likert,59,224295,0.0-40.0-8.0-0.10,SS1651841419053,4183.400000035763,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_22_A_a.gif,NA,[0]
NA,survey-likert,60,227751,0.0-40.0-8.0-0.11,SS1651841419053,3441.7999999523163,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,61,231165,0.0-40.0-8.0-0.12,SS1651841419053,3397.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_18_A_a.gif,NA,[0]
NA,survey-likert,62,234397,0.0-40.0-8.0-0.13,SS1651841419053,3218.699999988079,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_02_A_a.gif,NA,[0]
NA,survey-likert,63,237560,0.0-40.0-8.0-0.14,SS1651841419053,3147.5,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,64,240426,0.0-40.0-8.0-0.15,SS1651841419053,2851.5,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-likert,65,243938,0.0-40.0-8.0-0.16,SS1651841419053,3496,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,66,249029,0.0-40.0-8.0-0.17,SS1651841419053,5075,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,67,252942,0.0-40.0-8.0-0.18,SS1651841419053,3898.100000023842,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-likert,68,255316,0.0-40.0-8.0-0.19,SS1651841419053,2361.199999988079,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-text,69,263157,0.0-40.0-9.0,SS1651841419053,7823.5,"{""Q0"":""Nothing at all""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,264170,0.0-40.0-10.0,SS1651841419053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,266751,0.0-40.0-11.0,SS1651841419053,2574.300000011921,NA,"[{""page_index"":0,""viewing_time"":2573.300000011921}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,5497,0.0-0.0,SS1651849653306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,19348,0.0-1.0,SS1651849653306,13840.200000017881,"{""p_id"":""61221bf809bf9884406d9d68""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,26783,0.0-116.0-0.0,SS1651849653306,7444.9000000059605,NA,"[{""page_index"":0,""viewing_time"":7442.699999988079}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,43167,0.0-116.0-1.0,SS1651849653306,14376.899999976158,NA,"[{""page_index"":0,""viewing_time"":8572.399999976158},{""page_index"":1,""viewing_time"":5804}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,48748,0.0-116.0-2.0,SS1651849653306,5072.5,NA,NA,NA,NA,40,500,5572.5,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,51068,0.0-116.0-3.0,SS1651849653306,1804.9000000059605,NA,NA,NA,NA,40,500,2304.9000000059605,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,54180,0.0-116.0-4.0,SS1651849653306,3106,NA,"[{""page_index"":0,""viewing_time"":3105.300000011921}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,68423,0.0-116.0-5.0,SS1651849653306,14239,NA,"[{""page_index"":0,""viewing_time"":7149.5},{""page_index"":1,""viewing_time"":3693.699999988079},{""page_index"":2,""viewing_time"":1885.4000000059605},{""page_index"":3,""viewing_time"":1510.0999999940395}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,69495,0.0-116.0-6.0-0.0,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,73029,0.0-116.0-6.0-1.0,SS1651849653306,3029.2000000178814,NA,NA,trial,NA,40,500,3529.2000000178814,null,null,self_paced,0,NA,images/stimuli/complex_06_A_a.gif,NA
NA,html-keyboard-response,10,73911,0.0-116.0-6.0-0.1,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,11,78402,0.0-116.0-6.0-1.1,SS1651849653306,3985.199999988079,NA,NA,trial,NA,40,500,4485.199999988079,null,null,self_paced,0,NA,images/stimuli/complex_10_A_a.gif,NA
NA,html-keyboard-response,12,79267,0.0-116.0-6.0-0.2,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,13,85386,0.0-116.0-6.0-1.2,SS1651849653306,5598.700000017881,NA,NA,trial,NA,40,500,6098.700000017881,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,14,86662,0.0-116.0-6.0-0.3,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,15,92032,0.0-116.0-6.0-1.3,SS1651849653306,4861.799999982119,NA,NA,trial,NA,40,500,5361.799999982119,null,null,self_paced,0,NA,images/stimuli/complex_20_A_a.gif,NA
NA,html-keyboard-response,16,93213,0.0-116.0-6.0-0.4,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,17,98903,0.0-116.0-6.0-1.4,SS1651849653306,5171.300000011921,NA,NA,trial,NA,40,500,5671.300000011921,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,18,100159,0.0-116.0-6.0-0.5,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,19,103775,0.0-116.0-6.0-1.5,SS1651849653306,3108.5,NA,NA,trial,NA,40,500,3608.5,null,null,self_paced,0,NA,images/stimuli/simple_11_A_a.gif,NA
NA,html-keyboard-response,20,104865,0.0-116.0-6.0-0.6,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,21,110949,0.0-116.0-6.0-1.6,SS1651849653306,5564,NA,NA,trial,NA,40,500,6064,null,null,self_paced,0,NA,images/stimuli/simple_10_A_a.gif,NA
NA,html-keyboard-response,22,112083,0.0-116.0-6.0-0.7,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,23,118587,0.0-116.0-6.0-1.7,SS1651849653306,5994.300000011921,NA,NA,trial,NA,40,500,6494.300000011921,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,24,119878,0.0-116.0-6.0-0.8,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,25,123677,0.0-116.0-6.0-1.8,SS1651849653306,3292.9000000059605,NA,NA,trial,NA,40,500,3792.900000005961,null,null,self_paced,0,NA,images/stimuli/simple_09_A_a.gif,NA
NA,html-keyboard-response,26,124890,0.0-116.0-6.0-0.9,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,27,128603,0.0-116.0-6.0-1.9,SS1651849653306,3207.300000011921,NA,NA,trial,NA,40,500,3707.300000011921,null,null,self_paced,0,NA,images/stimuli/complex_18_A_a.gif,NA
NA,html-keyboard-response,28,129555,0.0-116.0-6.0-0.10,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,29,133717,0.0-116.0-6.0-1.10,SS1651849653306,3657.699999988079,NA,NA,trial,NA,40,500,4157.699999988079,null,null,self_paced,0,NA,images/stimuli/simple_17_A_a.gif,NA
NA,html-keyboard-response,30,134951,0.0-116.0-6.0-0.11,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,31,138820,0.0-116.0-6.0-1.11,SS1651849653306,3348.5,NA,NA,trial,NA,40,500,3848.5,null,null,self_paced,0,NA,images/stimuli/complex_13_A_a.gif,NA
NA,html-keyboard-response,32,139812,0.0-116.0-6.0-0.12,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,33,144460,0.0-116.0-6.0-1.12,SS1651849653306,4142.800000011921,NA,NA,trial,NA,40,500,4642.800000011921,null,null,self_paced,0,NA,images/stimuli/complex_17_A_a.gif,NA
NA,html-keyboard-response,34,145348,0.0-116.0-6.0-0.13,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,35,149057,0.0-116.0-6.0-1.13,SS1651849653306,3203.0999999940395,NA,NA,trial,NA,40,500,3703.099999994039,null,null,self_paced,0,NA,images/stimuli/complex_15_A_a.gif,NA
NA,html-keyboard-response,36,150199,0.0-116.0-6.0-0.14,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,37,153312,0.0-116.0-6.0-1.14,SS1651849653306,2593.0999999940395,NA,NA,trial,NA,40,500,3093.0999999940395,null,null,self_paced,0,NA,images/stimuli/simple_15_A_a.gif,NA
NA,html-keyboard-response,38,154184,0.0-116.0-6.0-0.15,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,39,158043,0.0-116.0-6.0-1.15,SS1651849653306,3341.9000000059605,NA,NA,trial,NA,40,500,3841.900000005961,null,null,self_paced,0,NA,images/stimuli/complex_09_A_a.gif,NA
NA,html-keyboard-response,40,159157,0.0-116.0-6.0-0.16,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,41,163052,0.0-116.0-6.0-1.16,SS1651849653306,3390.199999988079,NA,NA,trial,NA,40,500,3890.199999988079,null,null,self_paced,0,NA,images/stimuli/complex_19_A_a.gif,NA
NA,html-keyboard-response,42,163940,0.0-116.0-6.0-0.17,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,43,167163,0.0-116.0-6.0-1.17,SS1651849653306,2718.5999999940395,NA,NA,trial,NA,40,500,3218.5999999940395,null,null,self_paced,0,NA,images/stimuli/simple_12_A_a.gif,NA
NA,html-keyboard-response,44,168307,0.0-116.0-6.0-0.18,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,45,172173,0.0-116.0-6.0-1.18,SS1651849653306,3358.7999999821186,NA,NA,trial,NA,40,500,3858.7999999821186,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,46,173097,0.0-116.0-6.0-0.19,SS1651849653306,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,47,175558,0.0-116.0-6.0-1.19,SS1651849653306,1957.300000011921,NA,NA,trial,NA,40,500,2457.300000011921,null,null,self_paced,0,NA,images/stimuli/simple_07_A_a.gif,NA
NA,instructions,48,179053,0.0-116.0-7.0,SS1651849653306,3491.699999988079,NA,"[{""page_index"":0,""viewing_time"":3491.2999999821186}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-likert,49,189775,0.0-116.0-8.0-0.0,SS1651849653306,10714.800000011921,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_20_A_a.gif,NA,[0]
NA,survey-likert,50,195759,0.0-116.0-8.0-0.1,SS1651849653306,5978.9000000059605,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_19_A_a.gif,NA,[0]
NA,survey-likert,51,201264,0.0-116.0-8.0-0.2,SS1651849653306,5499.5,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_06_A_a.gif,NA,[0]
NA,survey-likert,52,205411,0.0-116.0-8.0-0.3,SS1651849653306,4140.799999982119,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_11_A_a.gif,NA,[0]
NA,survey-likert,53,209357,0.0-116.0-8.0-0.4,SS1651849653306,3935.899999976158,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_04_A_a.gif,NA,[0]
NA,survey-likert,54,213396,0.0-116.0-8.0-0.5,SS1651849653306,4036.4000000059605,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-likert,55,216882,0.0-116.0-8.0-0.6,SS1651849653306,3481,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_10_A_a.gif,NA,[0]
NA,survey-likert,56,221396,0.0-116.0-8.0-0.7,SS1651849653306,4509,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_15_A_a.gif,NA,[0]
NA,survey-likert,57,226583,0.0-116.0-8.0-0.8,SS1651849653306,5181.100000023842,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_09_A_a.gif,NA,[0]
NA,survey-likert,58,231628,0.0-116.0-8.0-0.9,SS1651849653306,5034.300000011921,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-likert,59,237583,0.0-116.0-8.0-0.10,SS1651849653306,5950.4000000059605,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_07_A_a.gif,NA,[0]
NA,survey-likert,60,241462,0.0-116.0-8.0-0.11,SS1651849653306,3872.100000023842,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_17_A_a.gif,NA,[0]
NA,survey-likert,61,244574,0.0-116.0-8.0-0.12,SS1651849653306,3108.800000011921,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_15_A_a.gif,NA,[0]
NA,survey-likert,62,249511,0.0-116.0-8.0-0.13,SS1651849653306,4932.699999988079,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_03_A_a.gif,NA,[0]
NA,survey-likert,63,252709,0.0-116.0-8.0-0.14,SS1651849653306,3193.5,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_17_A_a.gif,NA,[0]
NA,survey-likert,64,255860,0.0-116.0-8.0-0.15,SS1651849653306,3147.199999988079,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,65,260380,0.0-116.0-8.0-0.16,SS1651849653306,4514.200000017881,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_12_A_a.gif,NA,[0]
NA,survey-likert,66,265068,0.0-116.0-8.0-0.17,SS1651849653306,4682,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_03_A_a.gif,NA,[0]
NA,survey-likert,67,268319,0.0-116.0-8.0-0.18,SS1651849653306,3238.699999988079,"{""Q0"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_18_A_a.gif,NA,[0]
NA,survey-likert,68,271749,0.0-116.0-8.0-0.19,SS1651849653306,3425.9000000059605,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_10_A_a.gif,NA,[0]
NA,survey-text,69,278548,0.0-116.0-9.0,SS1651849653306,6795.200000017881,"{""Q0"":""No""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,279564,0.0-116.0-10.0,SS1651849653306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,281489,0.0-116.0-11.0,SS1651849653306,1919,NA,"[{""page_index"":0,""viewing_time"":1918.4000000059605}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,14442,0.0-0.0,SS1651859075324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,26047,0.0-1.0,SS1651859075324,11597.099999999627,"{""p_id"":""611cf8c8a3b45b07bbacb120""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,28156,0.0-60.0-0.0,SS1651859075324,2104.6999999997206,NA,"[{""page_index"":0,""viewing_time"":2104.2999999998137}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,44728,0.0-60.0-1.0,SS1651859075324,14563.399999999907,NA,"[{""page_index"":0,""viewing_time"":6110},{""page_index"":1,""viewing_time"":8452.600000000093}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,55840,0.0-60.0-2.0,SS1651859075324,10598,NA,NA,NA,NA,40,500,11098,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,62252,0.0-60.0-3.0,SS1651859075324,5897.699999999721,NA,NA,NA,NA,40,500,6397.699999999721,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,68323,0.0-60.0-4.0,SS1651859075324,6067.5999999996275,NA,"[{""page_index"":0,""viewing_time"":6066.799999999814}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,95547,0.0-60.0-5.0,SS1651859075324,27217.899999999907,NA,"[{""page_index"":0,""viewing_time"":14848.399999999907},{""page_index"":1,""viewing_time"":8619.100000000093},{""page_index"":2,""viewing_time"":2192.1999999997206},{""page_index"":3,""viewing_time"":1557.3000000002794}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,96363,0.0-60.0-6.0-0.0,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,102508,0.0-60.0-6.0-1.0,SS1651859075324,5629.299999999814,NA,NA,trial,NA,40,500,6129.299999999814,null,null,self_paced,0,NA,images/stimuli/complex_10_A_a.gif,NA
NA,html-keyboard-response,10,103404,0.0-60.0-6.0-0.1,SS1651859075324,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
