subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1619114701279,2,simple_dissimilar,2,background,background,simple,simple_01_A,1044,self_paced,first half,0,background,NA,NA
SS1619114701279,2,simple_dissimilar,3,background,background,simple,simple_01_A,519,self_paced,first half,0,background,NA,NA
SS1619114701279,2,simple_dissimilar,4,background,background,simple,simple_01_A,416,self_paced,first half,0,background,NA,NA
SS1619114701279,2,simple_dissimilar,5,background,background,simple,simple_01_A,656,self_paced,first half,0,background,NA,NA
SS1619114701279,3,simple_dissimilar,1,background,background,simple,simple_19_A,319,forced_long,first half,1,background,2,NA
SS1619114701279,3,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_13_A,2778,forced_long,first half,1,first_deviant,2,NA
SS1619114701279,3,simple_dissimilar,3,background,background,simple,simple_19_A,1734,forced_long,first half,1,background,2,NA
SS1619114701279,3,simple_dissimilar,4,background,background,simple,simple_19_A,2193,forced_long,first half,1,background,2,NA
SS1619114701279,4,complex_dissimilar,1,background,background,complex,complex_19_A,3617,self_paced,first half,0,background,NA,NA
SS1619114701279,4,complex_dissimilar,2,background,background,complex,complex_19_A,1013,self_paced,first half,0,background,NA,NA
SS1619114701279,4,complex_dissimilar,3,background,background,complex,complex_19_A,1852,self_paced,first half,0,background,NA,NA
SS1619114701279,4,complex_dissimilar,4,background,background,complex,complex_19_A,2673,self_paced,first half,0,background,NA,NA
SS1619114701279,5,simple_dissimilar,1,background,background,simple,simple_20_A,2406,self_paced,first half,0,background,NA,NA
SS1619114701279,5,simple_dissimilar,2,background,background,simple,simple_20_A,1741,self_paced,first half,0,background,NA,NA
SS1619114701279,5,simple_dissimilar,3,background,background,simple,simple_20_A,472,self_paced,first half,0,background,NA,NA
SS1619114701279,5,simple_dissimilar,4,background,background,simple,simple_20_A,682,self_paced,first half,0,background,NA,NA
SS1619114701279,5,simple_dissimilar,5,background,background,simple,simple_20_A,1075,self_paced,first half,0,background,NA,NA
SS1619114701279,5,simple_dissimilar,6,background,background,simple,simple_20_A,870,self_paced,first half,0,background,NA,NA
SS1619114701279,6,complex_dissimilar,1,background,background,complex,complex_05_A,1728,forced_short,second half,0,background,NA,NA
SS1619114701279,6,complex_dissimilar,2,background,background,complex,complex_05_A,4594,forced_short,second half,0,background,NA,NA
SS1619114701279,6,complex_dissimilar,3,background,background,complex,complex_05_A,888,forced_short,second half,0,background,NA,NA
SS1619114701279,6,complex_dissimilar,4,background,background,complex,complex_05_A,990,forced_short,second half,0,background,NA,NA
SS1619114701279,7,simple_dissimilar,1,background,background,simple,simple_14_A,304,forced_long,second half,0,background,NA,NA
SS1619114701279,7,simple_dissimilar,2,background,background,simple,simple_14_A,860,forced_long,second half,0,background,NA,NA
SS1619114701279,7,simple_dissimilar,3,background,background,simple,simple_14_A,36,forced_long,second half,0,background,NA,NA
SS1619114701279,7,simple_dissimilar,4,background,background,simple,simple_14_A,315,forced_long,second half,0,background,NA,NA
SS1619114701279,7,simple_dissimilar,5,background,background,simple,simple_14_A,1191,forced_long,second half,0,background,NA,NA
SS1619114701279,8,complex_dissimilar,1,background,background,complex,complex_01_A,324,forced_long,second half,0,background,NA,NA
SS1619114701279,8,complex_dissimilar,2,background,background,complex,complex_01_A,1335,forced_long,second half,0,background,NA,NA
SS1619114701279,8,complex_dissimilar,3,background,background,complex,complex_01_A,13,forced_long,second half,0,background,NA,NA
SS1619114701279,8,complex_dissimilar,4,background,background,complex,complex_01_A,1115,forced_long,second half,0,background,NA,NA
SS1619114701279,8,complex_dissimilar,5,background,background,complex,complex_01_A,464,forced_long,second half,0,background,NA,NA
SS1619114701279,8,complex_dissimilar,6,background,background,complex,complex_01_A,1285,forced_long,second half,0,background,NA,NA
SS1619114701279,9,simple_dissimilar,1,background,background,simple,simple_16_A,1083,forced_short,second half,2,background,4,6
SS1619114701279,9,simple_dissimilar,2,background,background,simple,simple_16_A,3035,forced_short,second half,2,background,4,6
SS1619114701279,9,simple_dissimilar,3,background,background,simple,simple_16_A,24,forced_short,second half,2,background,4,6
SS1619114701279,9,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_04_A,2823,forced_short,second half,2,first_deviant,4,6
SS1619114701279,9,simple_dissimilar,5,background,background,simple,simple_16_A,519,forced_short,second half,2,background,4,6
SS1619114701279,9,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_04_A,1243,forced_short,second half,2,second_deviant,4,6
SS1619114701279,10,complex_dissimilar,1,background,background,complex,complex_05_A,247,forced_long,second half,0,background,NA,NA
SS1619114701279,10,complex_dissimilar,2,background,background,complex,complex_05_A,682,forced_long,second half,0,background,NA,NA
SS1619114701279,10,complex_dissimilar,3,background,background,complex,complex_05_A,2704,forced_long,second half,0,background,NA,NA
SS1619114701279,10,complex_dissimilar,4,background,background,complex,complex_05_A,729,forced_long,second half,0,background,NA,NA
SS1619114701279,10,complex_dissimilar,5,background,background,complex,complex_05_A,823,forced_long,second half,0,background,NA,NA
SS1619114701279,10,complex_dissimilar,6,background,background,complex,complex_05_A,193,forced_long,second half,0,background,NA,NA
SS1619114701279,11,simple_dissimilar,1,background,background,simple,simple_08_A,717,forced_short,second half,1,background,6,NA
SS1619114701279,11,simple_dissimilar,2,background,background,simple,simple_08_A,1194,forced_short,second half,1,background,6,NA
SS1619114701279,11,simple_dissimilar,3,background,background,simple,simple_08_A,408,forced_short,second half,1,background,6,NA
SS1619114701279,11,simple_dissimilar,4,background,background,simple,simple_08_A,1009,forced_short,second half,1,background,6,NA
SS1619114701279,11,simple_dissimilar,5,background,background,simple,simple_08_A,507,forced_short,second half,1,background,6,NA
SS1619114701279,11,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_12_A,3367,forced_short,second half,1,first_deviant,6,NA
SS1619114809605,0,complex_dissimilar,1,background,background,complex,complex_12_A,187.51499999780208,self_paced,first half,1,background,6,NA
SS1619114809605,0,complex_dissimilar,2,background,background,complex,complex_12_A,32.06000000136555,self_paced,first half,1,background,6,NA
SS1619114809605,0,complex_dissimilar,3,background,background,complex,complex_12_A,309.03500000204076,self_paced,first half,1,background,6,NA
SS1619114809605,0,complex_dissimilar,4,background,background,complex,complex_12_A,20.400000001245644,self_paced,first half,1,background,6,NA
SS1619114809605,0,complex_dissimilar,5,background,background,complex,complex_12_A,170.91500000242377,self_paced,first half,1,background,6,NA
SS1619114809605,0,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_11_A,65.1849999994738,self_paced,first half,1,first_deviant,6,NA
SS1619114809605,1,simple_dissimilar,1,background,background,simple,simple_16_A,435.8849999989616,forced_long,first half,2,background,2,3
SS1619114809605,1,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_09_A,154.6200000011595,forced_long,first half,2,first_deviant,2,3
SS1619114809605,1,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_09_A,129.54499999977998,forced_long,first half,2,second_deviant,2,3
SS1619114809605,1,simple_dissimilar,4,background,background,simple,simple_16_A,243.39499999769032,forced_long,first half,2,background,2,3
SS1619114809605,1,simple_dissimilar,5,background,background,simple,simple_16_A,23.949999998876592,forced_long,first half,2,background,2,3
SS1619114809605,2,simple_dissimilar,1,background,background,simple,simple_03_A,129.2799999973795,self_paced,first half,1,background,4,NA
SS1619114809605,2,simple_dissimilar,2,background,background,simple,simple_03_A,182.9199999992852,self_paced,first half,1,background,4,NA
SS1619114809605,2,simple_dissimilar,3,background,background,simple,simple_03_A,10.13000000239117,self_paced,first half,1,background,4,NA
SS1619114809605,2,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_05_A,51.52999999700114,self_paced,first half,1,first_deviant,4,NA
SS1619114809605,2,simple_dissimilar,5,background,background,simple,simple_03_A,105.59500000090338,self_paced,first half,1,background,4,NA
SS1619114809605,2,simple_dissimilar,6,background,background,simple,simple_03_A,93.87499999866122,self_paced,first half,1,background,4,NA
SS1619114809605,3,complex_dissimilar,1,background,background,complex,complex_06_A,226.4950000026147,forced_long,first half,2,background,2,4
SS1619114809605,3,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_05_A,150.1349999998638,forced_long,first half,2,first_deviant,2,4
SS1619114809605,3,complex_dissimilar,3,background,background,complex,complex_06_A,102.93000000092434,forced_long,first half,2,background,2,4
SS1619114809605,4,simple_dissimilar,1,background,background,simple,simple_03_A,185.04500000199187,forced_long,first half,1,background,3,NA
SS1619114809605,4,simple_dissimilar,2,background,background,simple,simple_03_A,209.14999999877182,forced_long,first half,1,background,3,NA
SS1619114809605,4,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_14_A,98.21000000010827,forced_long,first half,1,first_deviant,3,NA
SS1619114809605,4,simple_dissimilar,4,background,background,simple,simple_03_A,31.91999999762629,forced_long,first half,1,background,3,NA
SS1619114809605,4,simple_dissimilar,5,background,background,simple,simple_03_A,16.045000000303844,forced_long,first half,1,background,3,NA
SS1619114809605,5,complex_dissimilar,1,background,background,complex,complex_17_A,67.24000000031083,self_paced,first half,1,background,3,NA
SS1619114809605,5,complex_dissimilar,2,background,background,complex,complex_17_A,43.56499999994412,self_paced,first half,1,background,3,NA
SS1619114809605,5,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_14_A,120.54500000158441,self_paced,first half,1,first_deviant,3,NA
SS1619114809605,5,complex_dissimilar,4,background,background,complex,complex_17_A,234.27499999888823,self_paced,first half,1,background,3,NA
SS1619114809605,6,complex_dissimilar,1,background,background,complex,complex_04_A,477.2800000027928,forced_short,second half,1,background,5,NA
SS1619114809605,6,complex_dissimilar,2,background,background,complex,complex_04_A,27.970000002824236,forced_short,second half,1,background,5,NA
SS1619114809605,6,complex_dissimilar,3,background,background,complex,complex_04_A,230.7199999995646,forced_short,second half,1,background,5,NA
SS1619114809605,6,complex_dissimilar,4,background,background,complex,complex_04_A,270.36000000225613,forced_short,second half,1,background,5,NA
SS1619114809605,6,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_16_A,75.50999999875785,forced_short,second half,1,first_deviant,5,NA
SS1619114809605,6,complex_dissimilar,6,background,background,complex,complex_04_A,97.90500000235625,forced_short,second half,1,background,5,NA
SS1619114809605,7,complex_dissimilar,1,background,background,complex,complex_08_A,41.25999999814667,forced_long,second half,1,background,4,NA
SS1619114809605,7,complex_dissimilar,2,background,background,complex,complex_08_A,107.28000000014435,forced_long,second half,1,background,4,NA
SS1619114809605,7,complex_dissimilar,3,background,background,complex,complex_08_A,144.17999999929452,forced_long,second half,1,background,4,NA
SS1619114809605,7,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_20_A,353.465000000142,forced_long,second half,1,first_deviant,4,NA
SS1619114809605,7,complex_dissimilar,5,background,background,complex,complex_08_A,144.6300000025076,forced_long,second half,1,background,4,NA
SS1619114809605,8,simple_dissimilar,1,background,background,simple,simple_11_A,470.32000000035623,forced_short,second half,1,background,4,NA
SS1619114809605,8,simple_dissimilar,2,background,background,simple,simple_11_A,303.28499999816995,forced_short,second half,1,background,4,NA
SS1619114809605,8,simple_dissimilar,3,background,background,simple,simple_11_A,396.5250000000815,forced_short,second half,1,background,4,NA
SS1619114809605,8,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_08_A,249.5600000001723,forced_short,second half,1,first_deviant,4,NA
SS1619114809605,8,simple_dissimilar,5,background,background,simple,simple_11_A,188.87999999790918,forced_short,second half,1,background,4,NA
SS1619114809605,8,simple_dissimilar,6,background,background,simple,simple_11_A,222.00000000162981,forced_short,second half,1,background,4,NA
SS1619114809605,9,simple_dissimilar,1,background,background,simple,simple_01_A,428.76999999862164,forced_short,second half,2,background,3,4
SS1619114809605,9,simple_dissimilar,2,background,background,simple,simple_01_A,230.54000000050291,forced_short,second half,2,background,3,4
SS1619114809605,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_11_A,55.954999999841675,forced_short,second half,2,first_deviant,3,4
SS1619114809605,9,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_11_A,40.47500000160653,forced_short,second half,2,second_deviant,3,4
SS1619114809605,10,complex_dissimilar,1,background,background,complex,complex_17_A,127.77999999886379,forced_short,second half,0,background,NA,NA
SS1619114809605,10,complex_dissimilar,2,background,background,complex,complex_17_A,96.54500000033295,forced_short,second half,0,background,NA,NA
SS1619114809605,10,complex_dissimilar,3,background,background,complex,complex_17_A,139.64999999734573,forced_short,second half,0,background,NA,NA
SS1619114809605,10,complex_dissimilar,4,background,background,complex,complex_17_A,77.90499999828171,forced_short,second half,0,background,NA,NA
SS1619114809605,10,complex_dissimilar,5,background,background,complex,complex_17_A,8.485000002139714,forced_short,second half,0,background,NA,NA
SS1619114809605,11,simple_dissimilar,1,background,background,simple,simple_18_A,141.9850000019651,self_paced,second half,0,background,NA,NA
SS1619114809605,11,simple_dissimilar,2,background,background,simple,simple_18_A,95.72000000113621,self_paced,second half,0,background,NA,NA
SS1619114809605,11,simple_dissimilar,3,background,background,simple,simple_18_A,58.829999998095445,self_paced,second half,0,background,NA,NA
SS1619114809605,11,simple_dissimilar,4,background,background,simple,simple_18_A,151.8400000022957,self_paced,second half,0,background,NA,NA
SS1619115210837,0,complex_dissimilar,1,background,background,complex,complex_06_A,914.9749998468906,forced_short,first half,0,background,NA,NA
SS1619115210837,0,complex_dissimilar,2,background,background,complex,complex_06_A,159.62000004947186,forced_short,first half,0,background,NA,NA
SS1619115210837,0,complex_dissimilar,3,background,background,complex,complex_06_A,234.66500011272728,forced_short,first half,0,background,NA,NA
SS1619115210837,0,complex_dissimilar,4,background,background,complex,complex_06_A,1487.4350000172853,forced_short,first half,0,background,NA,NA
SS1619115210837,0,complex_dissimilar,5,background,background,complex,complex_06_A,1650.679999962449,forced_short,first half,0,background,NA,NA
SS1619115210837,1,complex_dissimilar,1,background,background,complex,complex_10_A,617.0300000812858,forced_long,first half,1,background,6,NA
SS1619115210837,1,complex_dissimilar,2,background,background,complex,complex_10_A,63.88499983586371,forced_long,first half,1,background,6,NA
SS1619115210837,1,complex_dissimilar,3,background,background,complex,complex_10_A,73.4699999447912,forced_long,first half,1,background,6,NA
SS1619115210837,1,complex_dissimilar,4,background,background,complex,complex_10_A,5.049999803304672,forced_long,first half,1,background,6,NA
SS1619115210837,1,complex_dissimilar,5,background,background,complex,complex_10_A,264.7000001743436,forced_long,first half,1,background,6,NA
SS1619115210837,1,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_14_A,159.07500009052455,forced_long,first half,1,first_deviant,6,NA
SS1619115210837,2,simple_dissimilar,1,background,background,simple,simple_10_A,178.1200000550598,forced_short,first half,2,background,4,6
SS1619115210837,2,simple_dissimilar,2,background,background,simple,simple_10_A,344.5200000423938,forced_short,first half,2,background,4,6
SS1619115210837,2,simple_dissimilar,3,background,background,simple,simple_10_A,137.4500000383705,forced_short,first half,2,background,4,6
SS1619115210837,2,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_13_A,79.32500005699694,forced_short,first half,2,first_deviant,4,6
SS1619115210837,2,simple_dissimilar,5,background,background,simple,simple_10_A,286.274999845773,forced_short,first half,2,background,4,6
SS1619115210837,2,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_13_A,10.560000082477927,forced_short,first half,2,second_deviant,4,6
SS1619115210837,3,complex_dissimilar,1,background,background,complex,complex_12_A,127.92499992065132,forced_long,first half,0,background,NA,NA
SS1619115210837,3,complex_dissimilar,2,background,background,complex,complex_12_A,39.27500010468066,forced_long,first half,0,background,NA,NA
SS1619115210837,3,complex_dissimilar,3,background,background,complex,complex_12_A,22.104999981820583,forced_long,first half,0,background,NA,NA
SS1619115210837,3,complex_dissimilar,4,background,background,complex,complex_12_A,392.4650000408292,forced_long,first half,0,background,NA,NA
SS1619115210837,3,complex_dissimilar,5,background,background,complex,complex_12_A,35.08000005967915,forced_long,first half,0,background,NA,NA
SS1619115210837,4,simple_dissimilar,1,background,background,simple,simple_03_A,32.14999986812472,forced_long,first half,0,background,NA,NA
SS1619115210837,4,simple_dissimilar,2,background,background,simple,simple_03_A,140.71000018157065,forced_long,first half,0,background,NA,NA
SS1619115210837,4,simple_dissimilar,3,background,background,simple,simple_03_A,703.5299998242408,forced_long,first half,0,background,NA,NA
SS1619115210837,4,simple_dissimilar,4,background,background,simple,simple_03_A,454.66499985195696,forced_long,first half,0,background,NA,NA
SS1619115210837,5,simple_dissimilar,1,background,background,simple,simple_04_A,2627.3300000466406,forced_short,first half,2,background,2,4
SS1619115210837,5,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_14_A,82.94500014744699,forced_short,first half,2,first_deviant,2,4
SS1619115210837,5,simple_dissimilar,3,background,background,simple,simple_04_A,87.6399998087436,forced_short,first half,2,background,2,4
SS1619115210837,5,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_14_A,96.72000003047287,forced_short,first half,2,second_deviant,2,4
SS1619115210837,6,simple_dissimilar,1,background,background,simple,simple_04_A,665.260000154376,self_paced,second half,0,background,NA,NA
SS1619115210837,6,simple_dissimilar,2,background,background,simple,simple_04_A,91.24500001780689,self_paced,second half,0,background,NA,NA
SS1619115210837,6,simple_dissimilar,3,background,background,simple,simple_04_A,200.2350001130253,self_paced,second half,0,background,NA,NA
SS1619115210837,6,simple_dissimilar,4,background,background,simple,simple_04_A,361.97500000707805,self_paced,second half,0,background,NA,NA
SS1619115210837,7,complex_dissimilar,1,background,background,complex,complex_14_A,44.009999837726355,self_paced,second half,1,background,6,NA
SS1619115210837,7,complex_dissimilar,2,background,background,complex,complex_14_A,51.87999992631376,self_paced,second half,1,background,6,NA
SS1619115210837,7,complex_dissimilar,3,background,background,complex,complex_14_A,219.61500006727874,self_paced,second half,1,background,6,NA
SS1619115210837,7,complex_dissimilar,4,background,background,complex,complex_14_A,208.02000002004206,self_paced,second half,1,background,6,NA
SS1619115210837,7,complex_dissimilar,5,background,background,complex,complex_14_A,254.56999987363815,self_paced,second half,1,background,6,NA
SS1619115210837,7,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_10_A,232.12000005878508,self_paced,second half,1,first_deviant,6,NA
SS1619115210837,8,complex_dissimilar,1,background,background,complex,complex_07_A,35.484999883919954,forced_short,second half,1,background,6,NA
SS1619115210837,8,complex_dissimilar,2,background,background,complex,complex_07_A,161.6449998691678,forced_short,second half,1,background,6,NA
SS1619115210837,8,complex_dissimilar,3,background,background,complex,complex_07_A,4.174999892711639,forced_short,second half,1,background,6,NA
SS1619115210837,8,complex_dissimilar,4,background,background,complex,complex_07_A,15.170000027865171,forced_short,second half,1,background,6,NA
SS1619115210837,8,complex_dissimilar,5,background,background,complex,complex_07_A,157.30499988421798,forced_short,second half,1,background,6,NA
SS1619115210837,8,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_11_A,96.93500003777444,forced_short,second half,1,first_deviant,6,NA
SS1619115210837,9,simple_dissimilar,1,background,background,simple,simple_12_A,16.06500009074807,self_paced,second half,2,background,2,4
SS1619115210837,9,simple_dissimilar,3,background,background,simple,simple_12_A,180.96500006504357,self_paced,second half,2,background,2,4
SS1619115210837,9,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_06_A,124.5550001040101,self_paced,second half,2,second_deviant,2,4
SS1619115210837,9,simple_dissimilar,5,background,background,simple,simple_12_A,169.17499992996454,self_paced,second half,2,background,2,4
SS1619115210837,10,simple_dissimilar,1,background,background,simple,simple_15_A,159.76499998942018,forced_long,second half,0,background,NA,NA
SS1619115210837,10,simple_dissimilar,2,background,background,simple,simple_15_A,301.22500006109476,forced_long,second half,0,background,NA,NA
SS1619115210837,10,simple_dissimilar,3,background,background,simple,simple_15_A,311.3750000484288,forced_long,second half,0,background,NA,NA
SS1619115210837,10,simple_dissimilar,4,background,background,simple,simple_15_A,126.5800001565367,forced_long,second half,0,background,NA,NA
SS1619115210837,10,simple_dissimilar,5,background,background,simple,simple_15_A,317.8250000346452,forced_long,second half,0,background,NA,NA
SS1619115210837,10,simple_dissimilar,6,background,background,simple,simple_15_A,44.50500011444092,forced_long,second half,0,background,NA,NA
SS1619115210837,11,complex_dissimilar,1,background,background,complex,complex_01_A,3967.655000044033,self_paced,second half,1,background,3,NA
SS1619115210837,11,complex_dissimilar,2,background,background,complex,complex_01_A,20.795000018551946,self_paced,second half,1,background,3,NA
SS1619115210837,11,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_08_A,249.85500006005168,self_paced,second half,1,first_deviant,3,NA
SS1619115210837,11,complex_dissimilar,4,background,background,complex,complex_01_A,316.3600000552833,self_paced,second half,1,background,3,NA
SS1619115241762,0,complex_dissimilar,1,background,background,complex,complex_01_A,363.53000020608306,forced_long,first half,1,background,5,NA
SS1619115241762,0,complex_dissimilar,2,background,background,complex,complex_01_A,9773.425000254065,forced_long,first half,1,background,5,NA
SS1619115241762,0,complex_dissimilar,3,background,background,complex,complex_01_A,14212.520000059158,forced_long,first half,1,background,5,NA
SS1619115241762,0,complex_dissimilar,4,background,background,complex,complex_01_A,1963.6550000868738,forced_long,first half,1,background,5,NA
SS1619115241762,0,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_20_A,709.5950003713369,forced_long,first half,1,first_deviant,5,NA
SS1619115241762,1,complex_dissimilar,1,background,background,complex,complex_11_A,641.0449999384582,forced_short,first half,1,background,5,NA
SS1619115241762,1,complex_dissimilar,2,background,background,complex,complex_11_A,4081.395000219345,forced_short,first half,1,background,5,NA
SS1619115241762,1,complex_dissimilar,3,background,background,complex,complex_11_A,2440.4349997639656,forced_short,first half,1,background,5,NA
SS1619115241762,1,complex_dissimilar,4,background,background,complex,complex_11_A,1385.1049998775125,forced_short,first half,1,background,5,NA
SS1619115241762,1,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_07_A,430.4300001822412,forced_short,first half,1,first_deviant,5,NA
SS1619115241762,1,complex_dissimilar,6,background,background,complex,complex_11_A,679.1850002482533,forced_short,first half,1,background,5,NA
SS1619115241762,2,complex_dissimilar,1,background,background,complex,complex_12_A,810.3600000031292,self_paced,first half,2,background,2,6
SS1619115241762,2,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_13_A,2151.130000129342,self_paced,first half,2,first_deviant,2,6
SS1619115241762,2,complex_dissimilar,3,background,background,complex,complex_12_A,1567.2200000844896,self_paced,first half,2,background,2,6
SS1619115241762,2,complex_dissimilar,4,background,background,complex,complex_12_A,1221.8849998898804,self_paced,first half,2,background,2,6
SS1619115241762,2,complex_dissimilar,5,background,background,complex,complex_12_A,882.6250000856817,self_paced,first half,2,background,2,6
SS1619115241762,2,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_13_A,702.3000000044703,self_paced,first half,2,second_deviant,2,6
SS1619115241762,3,simple_dissimilar,1,background,background,simple,simple_14_A,600.5649999715388,self_paced,first half,0,background,NA,NA
SS1619115241762,3,simple_dissimilar,2,background,background,simple,simple_14_A,563.9500003308058,self_paced,first half,0,background,NA,NA
SS1619115241762,3,simple_dissimilar,3,background,background,simple,simple_14_A,637.5449998304248,self_paced,first half,0,background,NA,NA
SS1619115241762,3,simple_dissimilar,4,background,background,simple,simple_14_A,444.52999997884035,self_paced,first half,0,background,NA,NA
SS1619115241762,4,simple_dissimilar,1,background,background,simple,simple_16_A,421.1450000293553,self_paced,first half,2,background,2,3
SS1619115241762,4,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_11_A,183.00999980419874,self_paced,first half,2,first_deviant,2,3
SS1619115241762,4,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_11_A,224.57499988377094,self_paced,first half,2,second_deviant,2,3
SS1619115241762,4,simple_dissimilar,4,background,background,simple,simple_16_A,177.3000000976026,self_paced,first half,2,background,2,3
SS1619115241762,4,simple_dissimilar,5,background,background,simple,simple_16_A,105.07500031962991,self_paced,first half,2,background,2,3
SS1619115241762,4,simple_dissimilar,6,background,background,simple,simple_16_A,469.115000218153,self_paced,first half,2,background,2,3
SS1619115241762,5,simple_dissimilar,1,background,background,simple,simple_01_A,849.6699999086559,forced_short,first half,2,background,5,6
SS1619115241762,5,simple_dissimilar,2,background,background,simple,simple_01_A,437.5900002196431,forced_short,first half,2,background,5,6
SS1619115241762,5,simple_dissimilar,3,background,background,simple,simple_01_A,1231.215000152588,forced_short,first half,2,background,5,6
SS1619115241762,5,simple_dissimilar,4,background,background,simple,simple_01_A,836.0949996858835,forced_short,first half,2,background,5,6
SS1619115241762,5,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_11_A,486.48500023409724,forced_short,first half,2,first_deviant,5,6
SS1619115241762,5,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_11_A,469.55500030890107,forced_short,first half,2,second_deviant,5,6
SS1619115241762,6,simple_dissimilar,1,background,background,simple,simple_04_A,439.3699998036027,forced_long,second half,2,background,3,4
SS1619115241762,6,simple_dissimilar,2,background,background,simple,simple_04_A,1275.4150000400841,forced_long,second half,2,background,3,4
SS1619115241762,6,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_17_A,618.2450000196695,forced_long,second half,2,first_deviant,3,4
SS1619115241762,6,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_17_A,179.37500029802322,forced_long,second half,2,second_deviant,3,4
SS1619115241762,7,complex_dissimilar,1,background,background,complex,complex_09_A,2337.4999999068677,forced_long,second half,1,background,5,NA
SS1619115241762,7,complex_dissimilar,2,background,background,complex,complex_09_A,47.97999979928136,forced_long,second half,1,background,5,NA
SS1619115241762,7,complex_dissimilar,3,background,background,complex,complex_09_A,410.59499979019165,forced_long,second half,1,background,5,NA
SS1619115241762,7,complex_dissimilar,4,background,background,complex,complex_09_A,83.81000021472573,forced_long,second half,1,background,5,NA
SS1619115241762,7,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_15_A,1247.9650001041591,forced_long,second half,1,first_deviant,5,NA
SS1619115241762,7,complex_dissimilar,6,background,background,complex,complex_09_A,142.25500030443072,forced_long,second half,1,background,5,NA
SS1619115241762,8,simple_dissimilar,1,background,background,simple,simple_07_A,1992.7699998952448,forced_long,second half,2,background,3,4
SS1619115241762,8,simple_dissimilar,2,background,background,simple,simple_07_A,1416.1499999463558,forced_long,second half,2,background,3,4
SS1619115241762,8,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_13_A,48.504999838769436,forced_long,second half,2,first_deviant,3,4
SS1619115241762,8,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_13_A,714.6450001746416,forced_long,second half,2,second_deviant,3,4
SS1619115241762,8,simple_dissimilar,5,background,background,simple,simple_07_A,210.48999996855855,forced_long,second half,2,background,3,4
SS1619115241762,9,simple_dissimilar,1,background,background,simple,simple_03_A,481.58999998122454,forced_short,second half,1,background,6,NA
SS1619115241762,9,simple_dissimilar,2,background,background,simple,simple_03_A,1187.0200000703335,forced_short,second half,1,background,6,NA
SS1619115241762,9,simple_dissimilar,3,background,background,simple,simple_03_A,1307.8000000678003,forced_short,second half,1,background,6,NA
SS1619115241762,9,simple_dissimilar,4,background,background,simple,simple_03_A,98.98999985307455,forced_short,second half,1,background,6,NA
SS1619115241762,9,simple_dissimilar,5,background,background,simple,simple_03_A,10.360000189393759,forced_short,second half,1,background,6,NA
SS1619115241762,9,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_10_A,370.14999985694885,forced_short,second half,1,first_deviant,6,NA
SS1619115241762,10,complex_dissimilar,1,background,background,complex,complex_03_A,358.94499998539686,self_paced,second half,2,background,2,6
SS1619115241762,10,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_01_A,183.91499994322658,self_paced,second half,2,first_deviant,2,6
SS1619115241762,10,complex_dissimilar,3,background,background,complex,complex_03_A,154.20500002801418,self_paced,second half,2,background,2,6
