,prolific_id,trial_type,rt,background,deviant,block_type,trial_index,fam_trial,total_rt,response,question_order,rating_type,response
626,6106be7d513dcab805d524b8,survey-likert,15485.0,,,,15,,,{'Q0': 2},[0],background,{'Q0': 2}
627,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,10,6.0,,,,,
628,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,30,6.0,,,,,
629,5db5fa693d2b8e01654d351c,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,43,5.0,,,,,
630,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,28,5.0,,,,,
631,5eb3a51f58efe718f5cffdb4,instructions,7958.0,,,,2,,,,,,
632,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,34,6.0,,,,,
633,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,24,5.0,,,,,
634,5f0a79cdff3278354b2016b7,curtain-display,7557.0,,,,6,,8057.0,,,,
635,5f4b49d8b1b5480008d21a11,curtain-display,3890.0,,,,6,,4390.0,,,,
636,5db5fa693d2b8e01654d351c,curtain-display,732.0,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,44,5.0,1232.0,,,,
637,651033d039c135459ac83d8f,curtain-display,7169.0,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,all_background,29,2.0,7669.0,,,,
638,5b89d11c19110c0001eb75e5,fullscreen,,,,,1,,,,,,
639,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,31,5.0,,,,,
640,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,11,6.0,,,,,
641,6106be7d513dcab805d524b8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,16,5.0,,,,,
642,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,31,6.0,,,,,
643,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,29,5.0,,,,,
644,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,35,6.0,,,,,
645,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,25,5.0,,,,,
646,5db5fa693d2b8e01654d351c,survey-likert,2891.0,,,,45,,,{'Q0': 1},[0],background,{'Q0': 1}
647,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,32,5.0,,,,,
648,60fd76f8fbbc23113b72821f,survey-likert,7344.0,,,,14,,,{'Q0': 1},[0],background,{'Q0': 1}
649,6106be7d513dcab805d524b8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,17,5.0,,,,,
650,651033d039c135459ac83d8f,survey-likert,4790.0,,,,30,,,{'Q0': 0},[0],background,{'Q0': 0}
651,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,32,6.0,,,,,
652,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,30,5.0,,,,,
653,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,deviant,25,6.0,,,,,
654,5db5fa693d2b8e01654d351c,html-button-response,2673.0,,,,46,,,0,,,0
655,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,36,6.0,,,,,
656,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,26,5.0,,,,,
657,60a53519043904037bac8c91,instructions,38887.0,,,,3,,,,,,
658,61676931204ff555c7609795,instructions,21285.0,,,,7,,,,,,
659,6460e22e1be052a4c5e14c2d,preload,,,,,0,,,,,,
660,6460e22e1be052a4c5e14c2d,preload,,,,,0,,,,,,
661,5db5fa693d2b8e01654d351c,survey-text,2118.0,,,,47,,,{'Q0': '24'},,,{'Q0': '24'}
662,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,33,5.0,,,,,
663,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,12,6.0,,,,,
664,60e33263f1759a9611770793,instructions,13137.0,,,,3,,,,,,
665,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,15,6.0,,,,,
666,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,31,6.0,,,,,
667,6106be7d513dcab805d524b8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,18,5.0,,,,,
668,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,13,6.0,,,,,
669,607760884d66833ee83aa987,curtain-display,2596.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,33,6.0,3096.0,,,,
670,60d78cd9ff61ba5de66359ea,survey-likert,3275.0,,,,26,,,{'Q0': 3},[0],background,{'Q0': 3}
671,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,31,5.0,,,,,
672,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,37,6.0,,,,,
673,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,27,5.0,,,,,
674,60a53519043904037bac8c91,curtain-display,,,,,4,,,,,,
675,61676931204ff555c7609795,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,all_background,8,2.0,,,,,
676,5b89d11c19110c0001eb75e5,instructions,10503.0,,,,2,,,,,,
677,5e799af10b2d8255586ad5b2,instructions,32044.0,,,,3,,,,,,
678,5db5fa693d2b8e01654d351c,survey-multi-select,3829.0,,,,48,,,"{'ethnicity': ['Black or African American', 'White']}",[0],,"{'ethnicity': ['Black or African American', 'White']}"
679,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,34,5.0,,,,,
680,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,16,6.0,,,,,
681,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,32,6.0,,,,,
682,60e33263f1759a9611770793,curtain-display,,,,,4,,,,,,
683,6106be7d513dcab805d524b8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,19,5.0,,,,,
684,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,27,2.0,,,,,
685,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,38,6.0,,,,,
686,60a53519043904037bac8c91,curtain-display,,,,,5,,,,,,
687,61676931204ff555c7609795,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,all_background,9,2.0,,,,,
688,5fc429047f2ae3825eb811a4,curtain-display,4355.0,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,14,6.0,4855.0,,,,
689,60e4a5d4b0e40567e60146e4,curtain-display,4114.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,28,5.0,4614.0,,,,
690,5e799af10b2d8255586ad5b2,curtain-display,,,,,4,,,,,,
691,5db5fa693d2b8e01654d351c,survey-text,3341.0,,,,49,,,{'Q0': 'male'},,,{'Q0': 'male'}
692,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,17,6.0,,,,,
693,60e33263f1759a9611770793,curtain-display,,,,,5,,,,,,
694,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,33,6.0,,,,,
695,649622da02d0cd201c80a0df,curtain-display,5636.0,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,32,5.0,6136.0,,,,
696,6106be7d513dcab805d524b8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,20,5.0,,,,,
697,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,28,2.0,,,,,
698,5f0a79cdff3278354b2016b7,instructions,17225.0,,,,7,,,,,,
699,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,35,5.0,,,,,
700,6460e22e1be052a4c5e14c2d,fullscreen,,,,,1,,,,,,
701,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,39,6.0,,,,,
702,614cd51715e662889e0211a0,instructions,33903.0,,,,7,,,,,,
703,5f4b49d8b1b5480008d21a11,instructions,17278.0,,,,7,,,,,,
704,6460e22e1be052a4c5e14c2d,instructions,1640.0,,,,2,,,,,,
705,5e799af10b2d8255586ad5b2,curtain-display,,,,,5,,,,,,
706,5db5fa693d2b8e01654d351c,survey-multi-choice,3362.0,,,,50,,,{'education': 'High school diploma'},[0],,{'education': 'High school diploma'}
707,5db5fa693d2b8e01654d351c,fullscreen,,,,,51,,,,,,
708,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,18,6.0,,,,,
709,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,34,6.0,,,,,
710,649622da02d0cd201c80a0df,survey-likert,4000.0,,,,33,,,{'Q0': 3},[0],background,{'Q0': 3}
711,5f0a79cdff3278354b2016b7,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,8,5.0,,,,,
712,614cd51715e662889e0211a0,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,8,6.0,,,,,
713,60d78cd9ff61ba5de66359ea,curtain-display,3001.0,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,29,2.0,3501.0,,,,
714,60e4a5d4b0e40567e60146e4,survey-likert,6017.0,,,,29,,,{'Q0': 2},[0],background,{'Q0': 2}
715,61676931204ff555c7609795,curtain-display,6296.0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,all_background,10,2.0,6796.0,,,,
716,6148baf1d5974f3958c332d2,instructions,39601.0,,,,3,,,,,,
717,5f4b49d8b1b5480008d21a11,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,8,6.0,,,,,
718,607760884d66833ee83aa987,survey-likert,13008.0,,,,34,,,{'Q0': 3},[0],background,{'Q0': 3}
719,5e799af10b2d8255586ad5b2,curtain-display,3057.0,,,,6,,3557.0,,,,
720,5fc429047f2ae3825eb811a4,survey-likert,5287.0,,,,15,,,{'Q0': 3},[0],background,{'Q0': 3}
721,5c935050c719fc00147defbc,curtain-display,5132.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,36,5.0,5632.0,,,,
722,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,19,6.0,,,,,
723,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,35,6.0,,,,,
724,60d78cd9ff61ba5de66359ea,survey-likert,2345.0,,,,30,,,{'Q0': 0},[0],background,{'Q0': 0}
725,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,16,2.0,,,,,
726,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,34,6.0,,,,,
727,5f0a79cdff3278354b2016b7,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,9,5.0,,,,,
728,614cd51715e662889e0211a0,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,9,6.0,,,,,
729,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,30,6.0,,,,,
730,61483c4b10ea5d16c71d6b9e,curtain-display,6731.0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,40,6.0,7231.0,,,,
731,5f4b49d8b1b5480008d21a11,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,9,6.0,,,,,
732,6148baf1d5974f3958c332d2,curtain-display,,,,,4,,,,,,
733,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,35,2.0,,,,,
734,5c935050c719fc00147defbc,survey-likert,2755.0,,,,37,,,{'Q0': 3},[0],background,{'Q0': 3}
735,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,20,6.0,,,,,
736,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,36,6.0,,,,,
737,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,31,6.0,,,,,
738,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,35,6.0,,,,,
739,5f0a79cdff3278354b2016b7,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,10,5.0,,,,,
740,614cd51715e662889e0211a0,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,10,6.0,,,,,
741,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,31,6.0,,,,,
742,61483c4b10ea5d16c71d6b9e,survey-likert,3518.0,,,,41,,,{'Q0': 0},[0],background,{'Q0': 0}
743,5f4b49d8b1b5480008d21a11,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,10,6.0,,,,,
744,6148baf1d5974f3958c332d2,curtain-display,,,,,5,,,,,,
745,60a53519043904037bac8c91,curtain-display,,,,,6,,,,,,
746,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,17,2.0,,,,,
747,60fd76f8fbbc23113b72821f,curtain-display,44949.0,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,21,6.0,45449.0,,,,
748,6460e22e1be052a4c5e14c2d,instructions,8670.0,,,,3,,,,,,
749,61676931204ff555c7609795,survey-likert,7914.0,,,,11,,,{'Q0': 3},[0],background,{'Q0': 3}
750,652540ba17c106066d7453fe,preload,,,,,0,,,,,,
751,652540ba17c106066d7453fe,preload,,,,,0,,,,,,
752,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,36,2.0,,,,,
753,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,38,6.0,,,,,
754,5fc429047f2ae3825eb811a4,curtain-display,1689.0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,18,2.0,2189.0,,,,
755,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,32,6.0,,,,,
756,6106be7d513dcab805d524b8,curtain-display,13105.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,21,5.0,13605.0,,,,
757,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,36,6.0,,,,,
758,5f0a79cdff3278354b2016b7,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,11,5.0,,,,,
759,60e33263f1759a9611770793,curtain-display,,,,,6,,,,,,
760,614cd51715e662889e0211a0,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,11,6.0,,,,,
761,607760884d66833ee83aa987,curtain-display,1090.0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,37,2.0,1590.0,,,,
762,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,32,6.0,,,,,
763,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,42,2.0,,,,,
764,5f4b49d8b1b5480008d21a11,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,11,6.0,,,,,
765,651033d039c135459ac83d8f,curtain-display,4462.0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,37,6.0,4962.0,,,,
766,5db5fa693d2b8e01654d351c,html-button-response,13690.0,,,,52,,,0,,,0
767,6460e22e1be052a4c5e14c2d,curtain-display,,,,,4,,,,,,
768,61676931204ff555c7609795,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,12,5.0,,,,,
769,5eb3a51f58efe718f5cffdb4,instructions,31968.0,,,,3,,,,,,
770,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,39,6.0,,,,,
771,5e6babd0d0031115b8a7bbbf,instructions,35296.0,,,,3,,,,,,
772,5fc429047f2ae3825eb811a4,survey-likert,3743.0,,,,19,,,{'Q0': 3},[0],background,{'Q0': 3}
773,5b94bd5e24fca300016a9425,preload,,,,,0,,,,,,
774,5b94bd5e24fca300016a9425,preload,,,,,0,,,,,,
775,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,33,6.0,,,,,
776,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,37,6.0,,,,,
777,5f0a79cdff3278354b2016b7,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,12,5.0,,,,,
778,614cd51715e662889e0211a0,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,12,6.0,,,,,
779,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,33,6.0,,,,,
780,61483c4b10ea5d16c71d6b9e,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,43,2.0,,,,,
781,5f4b49d8b1b5480008d21a11,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,12,6.0,,,,,
782,6148baf1d5974f3958c332d2,curtain-display,5650.0,,,,6,,6150.0,,,,
783,60fd76f8fbbc23113b72821f,survey-likert,6873.0,,,,22,,,{'Q0': 0},[0],background,{'Q0': 0}
784,6460e22e1be052a4c5e14c2d,curtain-display,,,,,5,,,,,,
785,61676931204ff555c7609795,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,13,5.0,,,,,
786,5eb3a51f58efe718f5cffdb4,curtain-display,,,,,4,,,,,,
787,607760884d66833ee83aa987,survey-likert,5036.0,,,,38,,,{'Q0': 4},[0],background,{'Q0': 4}
788,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,40,6.0,,,,,
789,5e6babd0d0031115b8a7bbbf,curtain-display,,,,,4,,,,,,
790,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,34,6.0,,,,,
791,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,38,6.0,,,,,
792,651033d039c135459ac83d8f,survey-likert,5612.0,,,,38,,,{'Q0': 1},[0],background,{'Q0': 1}
793,6460e22e1be052a4c5e14c2d,curtain-display,1148.0,,,,6,,1648.0,,,,
794,614cd51715e662889e0211a0,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,13,6.0,,,,,
795,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,34,6.0,,,,,
796,5f4b49d8b1b5480008d21a11,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,13,6.0,,,,,
797,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,20,6.0,,,,,
798,61483c4b10ea5d16c71d6b9e,curtain-display,2931.0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,44,2.0,3431.0,,,,
799,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,23,5.0,,,,,
800,61676931204ff555c7609795,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,14,5.0,,,,,
801,648b920a66c5e3040ab14f6a,preload,,,,,0,,,,,,
802,648b920a66c5e3040ab14f6a,preload,,,,,0,,,,,,
803,5eb3a51f58efe718f5cffdb4,curtain-display,,,,,5,,,,,,
804,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,39,5.0,,,,,
805,5e6babd0d0031115b8a7bbbf,curtain-display,,,,,5,,,,,,
806,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,41,6.0,,,,,
807,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,21,6.0,,,,,
808,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,35,6.0,,,,,
809,649622da02d0cd201c80a0df,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,39,6.0,,,,,
810,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,39,5.0,,,,,
811,6106be7d513dcab805d524b8,survey-likert,11369.0,,,,22,,,{'Q0': 2},[0],background,{'Q0': 2}
812,61483c4b10ea5d16c71d6b9e,survey-likert,3001.0,,,,45,,,{'Q0': 0},[0],background,{'Q0': 0}
813,60e4a5d4b0e40567e60146e4,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,35,6.0,,,,,
814,5f0a79cdff3278354b2016b7,curtain-display,7033.0,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,13,5.0,7533.0,,,,
815,614cd51715e662889e0211a0,curtain-display,3290.0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,all_background,14,6.0,3790.0,,,,
816,648b920a66c5e3040ab14f6a,fullscreen,,,,,1,,,,,,
817,652540ba17c106066d7453fe,fullscreen,,,,,1,,,,,,
818,60fd76f8fbbc23113b72821f,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,24,5.0,,,,,
819,5eb3a51f58efe718f5cffdb4,curtain-display,1988.0,,,,6,,2488.0,,,,
820,61676931204ff555c7609795,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,15,5.0,,,,,
821,607760884d66833ee83aa987,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,40,5.0,,,,,
822,5fc429047f2ae3825eb811a4,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,all_background,22,6.0,,,,,
823,649622da02d0cd201c80a0df,curtain-display,2069.0,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,40,6.0,2569.0,,,,
824,5c935050c719fc00147defbc,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,42,6.0,,,,,
825,60d78cd9ff61ba5de66359ea,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,36,6.0,,,,,
826,651033d039c135459ac83d8f,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,40,5.0,,,,,
827,5fdcc082dfad1528dad65346,preload,,,,,0,,,,,,
