Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
652df87488e26fb76cc0532a,608ab8b9eb657a41933a4ec9,APPROVED,2023-10-17T03:07:11.580000Z,2023-10-17T03:12:24.492000Z,2023-10-17T03:12:30.073000Z,2023-10-17T03:12:24.993300Z,313.0,CCO8OLX8,214,29,Male,Mixed,Chile,Chile,Chile,Spanish,No,Full-Time
652df87bf597b7f30a43cfaf,60d78cd9ff61ba5de66359ea,APPROVED,2023-10-17T02:59:07.459000Z,2023-10-17T03:05:13.153000Z,2023-10-17T03:05:13.657000Z,2023-10-17T03:05:13.583823Z,366.0,CCO8OLX8,315,26,Male,White,Bulgaria,Greece,Bulgaria,Greek,No,Unemployed (and job seeking)
652df87b273233c4038560ce,649622da02d0cd201c80a0df,APPROVED,2023-10-17T02:59:07.854000Z,2023-10-17T03:05:19.198000Z,2023-10-17T03:05:19.793000Z,2023-10-17T03:05:19.698904Z,372.0,CCO8OLX8,50,30,Male,Mixed,Chile,Chile,Chile,Spanish,No,DATA_EXPIRED
652df87db420e85b8103d28d,5eb3a51f58efe718f5cffdb4,APPROVED,2023-10-17T02:59:09.071000Z,2023-10-17T03:06:59.973000Z,2023-10-17T03:07:00.528000Z,2023-10-17T03:07:00.462839Z,471.0,CCO8OLX8,464,30,Male,White,Chile,Chile,Chile,Spanish,No,Unemployed (and job seeking)
652df8b2a720424a4ccac050,5f3606241b69bd6437f86057,APPROVED,2023-10-17T03:00:25.443000Z,2023-10-17T03:18:53.096000Z,2023-10-17T03:18:53.665000Z,2023-10-17T03:18:53.595427Z,1108.0,CCO8OLX8,171,24,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
652df8b52ce6389d6554b875,5fc429047f2ae3825eb811a4,APPROVED,2023-10-17T03:00:05.952000Z,2023-10-17T03:05:51.436000Z,2023-10-17T03:05:52.004000Z,2023-10-17T03:05:51.935286Z,346.0,CCO8OLX8,376,23,Female,White,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
652df8cf2f6523dc5a3b9b26,60fd76f8fbbc23113b72821f,APPROVED,2023-10-17T03:00:36.010000Z,2023-10-17T03:06:06.425000Z,2023-10-17T03:06:07.083000Z,2023-10-17T03:06:06.986171Z,331.0,CCO8OLX8,135,23,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
652df8d3bdb7756f2c021fe2,6164500233905f2bcfef016b,APPROVED,2023-10-17T03:00:35.223000Z,2023-10-17T03:15:00.413000Z,2023-10-17T03:15:01.007000Z,2023-10-17T03:15:00.943874Z,866.0,CCO8OLX8,151,22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
652df8e3d5a89fb7cc2310a3,613b7bdc3a329ab20c067d1a,APPROVED,2023-10-17T03:00:51.214000Z,2023-10-17T03:10:02.339000Z,2023-10-17T03:10:02.999000Z,2023-10-17T03:10:02.929322Z,552.0,CCO8OLX8,458,26,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
652df8e74fe78a4e13c63d54,60bec2d1325a7544ecaaaeae,APPROVED,2023-10-17T03:01:40.432000Z,2023-10-17T03:13:19.230000Z,2023-10-17T03:13:22.155000Z,2023-10-17T03:13:19.709568Z,699.0,CCO8OLX8,141,26,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
652df8ee7b918d7d09aca725,5b94bd5e24fca300016a9425,APPROVED,2023-10-17T03:01:02.051000Z,2023-10-17T03:13:22.952000Z,2023-10-17T15:20:28.808000Z,2023-10-17T03:13:23.430591Z,741.0,NOCODE,600,25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
652df8f323d23c34ce1e6f5e,60e33263f1759a9611770793,APPROVED,2023-10-17T03:01:16.352000Z,2023-10-17T03:12:14.046000Z,2023-10-17T03:12:14.596000Z,2023-10-17T03:12:14.527218Z,658.0,CCO8OLX8,98,32,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Part-Time
652df90aca4b277c82addb00,6148baf1d5974f3958c332d2,APPROVED,2023-10-17T03:01:30.612000Z,2023-10-17T03:07:46.661000Z,2023-10-17T03:07:47.174000Z,2023-10-17T03:07:47.108943Z,377.0,CCO8OLX8,121,23,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,DATA_EXPIRED
652df90be9b98dec717c262b,5f0a79cdff3278354b2016b7,APPROVED,2023-10-17T03:01:31.189000Z,2023-10-17T03:06:58.866000Z,2023-10-17T03:06:59.358000Z,2023-10-17T03:06:59.295833Z,328.0,CCO8OLX8,142,21,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
652df90f5a429b440337dba0,61676931204ff555c7609795,APPROVED,2023-10-17T03:01:46.318000Z,2023-10-17T03:07:33.633000Z,2023-10-17T03:07:34.304000Z,2023-10-17T03:07:34.240614Z,348.0,CCO8OLX8,86,23,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
652df92a44d400e09d8047a3,5c534e802a52960001fe264f,APPROVED,2023-10-17T03:02:02.325000Z,2023-10-17T03:07:53.750000Z,2023-10-17T03:07:54.290000Z,2023-10-17T03:07:54.220291Z,352.0,CCO8OLX8,277,31,Male,Mixed,Mexico,Mexico,United States,Spanish,No,Full-Time
652df92e3ccf3f0e2ac053fb,5f4b49d8b1b5480008d21a11,APPROVED,2023-10-17T03:02:11.660000Z,2023-10-17T03:06:21.633000Z,2023-10-17T03:06:22.187000Z,2023-10-17T03:06:22.110281Z,250.0,CCO8OLX8,522,37,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,Full-Time
652df9331e72078f760ebc7c,5e799af10b2d8255586ad5b2,APPROVED,2023-10-17T03:02:17.202000Z,2023-10-17T03:07:06.105000Z,2023-10-17T03:07:06.615000Z,2023-10-17T03:07:06.544599Z,289.0,CCO8OLX8,194,DATA_EXPIRED,Female,Asian,Singapore,Canada,Canada,English,No,DATA_EXPIRED
652df9394c09de45631eaf06,5e6babd0d0031115b8a7bbbf,APPROVED,2023-10-17T03:02:17.302000Z,2023-10-17T03:07:46.770000Z,2023-10-17T03:07:52.332000Z,2023-10-17T03:07:47.246068Z,330.0,CCO8OLX8,543,27,Female,White,Australia,Australia,Australia,Other,No,DATA_EXPIRED
