"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","null","html-keyboard-response","92","374276","0.0-20.0-0.6","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2801.020000013523","sequential-stimulus-presentation","93","377917","0.0-20.0-1.6","SS1612925841711","trial","","40","800","3601.020000013523","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_B_d.gif","middle","","","","",""
"","null","html-keyboard-response","94","379088","0.0-20.0-0.7","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3487.925000023097","sequential-stimulus-presentation","95","383424","0.0-20.0-1.7","SS1612925841711","trial","","40","800","4287.925000023097","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
"","2186.604999937117","html-keyboard-response","96","385638","0.0-21.0","SS1612925841711","pref_question","","49","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","4","","","","","","","",""
"","4172.830000054091","sequential-stimulus-presentation","97","390667","0.0-22.0","SS1612925841711","pref_reveal","","40","800","4972.830000054091","","","","","4","","","","novel","","","",""
"","null","html-keyboard-response","98","391547","0.0-23.0-0.0","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3314.0849999617785","sequential-stimulus-presentation","99","395704","0.0-23.0-1.0","SS1612925841711","trial","","40","800","4114.0849999617785","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","null","html-keyboard-response","100","396969","0.0-23.0-0.1","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2882.0850000483915","sequential-stimulus-presentation","101","400676","0.0-23.0-1.1","SS1612925841711","trial","","40","800","3682.0850000483915","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","null","html-keyboard-response","102","401728","0.0-23.0-0.2","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1207.9650000669062","sequential-stimulus-presentation","103","403797","0.0-23.0-1.2","SS1612925841711","trial","","40","800","2007.9650000669062","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","null","html-keyboard-response","104","405091","0.0-23.0-0.3","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","876.8450000789016","sequential-stimulus-presentation","105","406812","0.0-23.0-1.3","SS1612925841711","trial","","40","800","1676.8450000789016","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","null","html-keyboard-response","106","407674","0.0-23.0-0.4","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","907.3250000365078","sequential-stimulus-presentation","107","409422","0.0-23.0-1.4","SS1612925841711","trial","","40","800","1707.3250000365078","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","null","html-keyboard-response","108","410726","0.0-23.0-0.5","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3846.739999949932","sequential-stimulus-presentation","109","415412","0.0-23.0-1.5","SS1612925841711","trial","","40","800","4646.739999949932","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_05_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","110","416605","0.0-23.0-0.6","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3353.304999996908","sequential-stimulus-presentation","111","420814","0.0-23.0-1.6","SS1612925841711","trial","","40","800","4153.304999996908","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","null","html-keyboard-response","112","421912","0.0-23.0-0.7","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3081.940000061877","sequential-stimulus-presentation","113","425857","0.0-23.0-1.7","SS1612925841711","trial","","40","800","3881.940000061877","","","","","5","complex_dissimilar","images/stimuli/spore_stims/complex_20_B_c.gif","left","","","","",""
"","4185.479999985546","html-keyboard-response","114","430078","0.0-24.0","SS1612925841711","pref_question","","51","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","5","","","","","","","",""
"","3110.98499991931","sequential-stimulus-presentation","115","434026","0.0-25.0","SS1612925841711","pref_reveal","","40","800","3910.98499991931","","","","","5","","","","novel","","","",""
