,prolific_id,trial_type,rt,background,deviant,block_type,trial_index,fam_trial,total_rt,response,question_order,rating_type,response
4853,57a4e76dbaec1b000169924a,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,13,9.0,,,,,
4854,605f1eea7eb8742db822d63e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,20,9.0,,,,,
4855,5f3b3d16d2664625fcfa73aa,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,26,9.0,,,,,
4856,60bc487bce7d279e68557d21,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,8,9.0,,,,,
4857,5f73427f244c770277ba2a5d,survey-text,3492.0,,,,49,,,{'Q0': 'Male'},,,{'Q0': 'Male'}
4858,5f3960627b62930ab183a9c8,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,20,9.0,,,,,
4859,62b2476fc924f1a048bd412b,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,21,9.0,,,,,
4860,61229c4b73dfef475196e2cd,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,27,9.0,,,,,
4861,61641827ac1996db46fef73e,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,21,9.0,,,,,
4862,5d11ece877c94600195c452a,survey-likert,3912.0,,,,26,,,{'Q0': 3},[0],background,{'Q0': 3}
4863,611023befc2052d878c7f50c,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,19,9.0,,,,,
4864,5f359a0aa0b9125a3c6b8fff,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,24,3.0,,,,,
4865,5f7f5e8b8a10ca0f5fffd9f9,survey-likert,2768.0,,,,45,,,{'Q0': 3},[0],background,{'Q0': 3}
4866,60c7c5db21c408397f9ee0fc,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,deviant,26,9.0,,,,,
4867,646bd5f01b9bf627d190c292,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,39,9.0,,,,,
4868,,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,11,3.0,,,,,
4869,5dfbefa35777b591c3999842,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,deviant,39,9.0,,,,,
4870,5f3eb402c130cd1279a72530,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,deviant,32,3.0,,,,,
4871,5dcaca406f3f1679d7a65c67,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,9,3.0,,,,,
4872,5d430fdf871f1700017b2a81,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,11,9.0,,,,,
4873,650902e959501e5c4c7f7f8d,curtain-display,12673.0,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,41,3.0,13173.0,,,,
4874,5fad264fdb48fd3b7878aea7,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,16,9.0,,,,,
4875,5fda3d6ef9e8cb63fa4d0c04,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,9,3.0,,,,,
4876,602bbb43cfca8a33d87378c7,survey-multi-select,5584.0,,,,48,,,{'ethnicity': ['White']},[0],,{'ethnicity': ['White']}
4877,60267ea2c1e12331ce6a3f21,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,10,3.0,,,,,
4878,5ee8b6dbac5fa1054ebd60a7,html-button-response,2462.0,,,,46,,,0,,,0
4879,5ed2994518f6bd211a146df2,curtain-display,,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,deviant,40,1.0,,,,,
4880,5f1669cf3136a01c1bdac33a,html-button-response,1598.0,,,,46,,,0,,,0
4881,648ab6df753c56d19b3b85e3,survey-likert,5639.0,,,,12,,,{'Q0': 2},[0],background,{'Q0': 2}
4882,5f57fd0328b04b3489d452e9,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,10,9.0,,,,,
4883,5b8133ba0d65aa00014d5e1f,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,16,9.0,,,,,
4884,,curtain-display,,,,,5,,,,,,
4885,5c840aedbad8fb000106cb44,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,16,9.0,,,,,
4886,65241c1860abc06eaec296df,curtain-display,6600.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,11,3.0,7100.0,,,,
4887,645399862870885f462d4aff,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,14,3.0,,,,,
4888,5d8d03a1704e2300160ec8a6,curtain-display,1504.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,11,3.0,2004.0,,,,
4889,64d3a84f1de6820d7ad2e336,curtain-display,7511.0,,,,6,,8011.0,,,,
4890,614a65127dcd9777f0707cf4,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,40,9.0,,,,,
4891,5bb20ae1ec73cb00011d60e8,instructions,72215.0,,,,3,,,,,,
4892,611023befc2052d878c7f50c,curtain-display,1040.0,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,20,9.0,1540.0,,,,
4893,5f359a0aa0b9125a3c6b8fff,curtain-display,1023.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,25,3.0,1523.0,,,,
4894,5f3ccceaac7ac7b57eb048c8,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,deviant,26,9.0,,,,,
4895,613867f34e206e4f573bc6ef,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,15,9.0,,,,,
4896,6080e857302e6ac524abd6cd,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,25,3.0,,,,,
4897,5e67a7d13413ff01776d1ed8,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,35,9.0,,,,,
4898,6171b1bc917dfe828a3130dd,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,36,9.0,,,,,
4899,60eed14b86936634fb0b5d36,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,deviant,44,1.0,,,,,
4900,613f9cb855a596a57d785da9,survey-likert,3650.0,,,,42,,,{'Q0': 2},[0],background,{'Q0': 2}
4901,,curtain-display,74.0,,,,6,,574.0,,,,
4902,60801c084f4234dd058263c6,survey-text,4281.0,,,,47,,,{'Q0': '25'},,,{'Q0': '25'}
4903,5e1829a4388ec910efd56602,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,16,9.0,,,,,
4904,5d9fa9371da3ac0011d56df4,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,20,9.0,,,,,
4905,5ba85b3a46de410001ecf951,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,22,9.0,,,,,
4906,5f0af097e7d15b3bf7734642,curtain-display,33630.0,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,22,1.0,34130.0,,,,
4907,613fde0b34b0cbed4c9250ad,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,35,9.0,,,,,
4908,650902e959501e5c4c7f7f8d,survey-likert,2226.0,,,,42,,,{'Q0': 4},[0],background,{'Q0': 4}
4909,60267ea2c1e12331ce6a3f21,curtain-display,1121.0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,11,3.0,1621.0,,,,
4910,5bb34283c5888d000149402f,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,34,9.0,,,,,
4911,63d1669890385864068c055c,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,deviant,27,9.0,,,,,
4912,60617c7346cd805e5bfc8893,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,17,3.0,,,,,
4913,5f2df57e756b8414ea47017f,html-button-response,4293.0,,,,46,,,0,,,0
4914,5ee8b6dbac5fa1054ebd60a7,survey-text,2725.0,,,,47,,,{'Q0': '23'},,,{'Q0': '23'}
4915,61141453a04a618cbce285f6,curtain-display,,,,,5,,,,,,
4916,5f7f5e8b8a10ca0f5fffd9f9,html-button-response,3010.0,,,,46,,,0,,,0
4917,57a4e76dbaec1b000169924a,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,14,9.0,,,,,
4918,5ba8fbf313a4e900017039a3,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,34,9.0,,,,,
4919,5f3b3d16d2664625fcfa73aa,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,27,9.0,,,,,
4920,60ad28c6d838565067ab1b6c,curtain-display,9311.0,,,,6,,9811.0,,,,
4921,605f1eea7eb8742db822d63e,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,21,9.0,,,,,
4922,5f1669cf3136a01c1bdac33a,survey-text,2517.0,,,,47,,,{'Q0': '20'},,,{'Q0': '20'}
4923,60bc487bce7d279e68557d21,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,9,9.0,,,,,
4924,5f3960627b62930ab183a9c8,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,21,9.0,,,,,
4925,62b2476fc924f1a048bd412b,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,22,9.0,,,,,
4926,60d01f5f9dc279ad4e3b1e38,html-button-response,8115.0,,,,52,,,0,,,0
4927,61229c4b73dfef475196e2cd,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,28,9.0,,,,,
4928,61641827ac1996db46fef73e,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,22,9.0,,,,,
4929,5d11ece877c94600195c452a,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,all_background,27,1.0,,,,,
4930,646bd5f01b9bf627d190c292,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,40,9.0,,,,,
4931,60c7c5db21c408397f9ee0fc,curtain-display,,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,deviant,27,9.0,,,,,
4932,,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,12,3.0,,,,,
4933,5dcaca406f3f1679d7a65c67,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,10,3.0,,,,,
4934,5dfbefa35777b591c3999842,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,deviant,40,9.0,,,,,
4935,5d430fdf871f1700017b2a81,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,12,9.0,,,,,
4936,5fad264fdb48fd3b7878aea7,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,17,9.0,,,,,
4937,5fda3d6ef9e8cb63fa4d0c04,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,10,3.0,,,,,
4938,5fb570ad64809807fa926ccd,survey-likert,5689.0,,,,35,,,{'Q0': 2},[0],background,{'Q0': 2}
4939,5f06adcc64da4e018096b019,instructions,5855.0,,,,3,,,,,,
4940,5f359a0aa0b9125a3c6b8fff,survey-likert,2015.0,,,,26,,,{'Q0': 1},[0],background,{'Q0': 1}
4941,5ed2994518f6bd211a146df2,curtain-display,2520.0,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,deviant,41,1.0,3020.0,,,,
4942,610392e34a7b8ed05fe9ba56,survey-text,5730.0,,,,49,,,{'Q0': 'Female'},,,{'Q0': 'Female'}
4943,612a3db8337d599dd9b183d6,instructions,39915.0,,,,7,,,,,,
4944,5f3ccceaac7ac7b57eb048c8,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,deviant,27,9.0,,,,,
4945,648ab6df753c56d19b3b85e3,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,13,9.0,,,,,
4946,615c2b8cd3a992e14730ada3,survey-likert,7858.0,,,,31,,,{'Q0': 1},[0],background,{'Q0': 1}
4947,6000e629a8f991222be27b07,curtain-display,27077.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,deviant,39,1.0,27577.0,,,,
4948,5f57fd0328b04b3489d452e9,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,11,9.0,,,,,
4949,5f0af097e7d15b3bf7734642,survey-likert,2235.0,,,,23,,,{'Q0': 2},[0],background,{'Q0': 2}
4950,5c840aedbad8fb000106cb44,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,17,9.0,,,,,
4951,645399862870885f462d4aff,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,15,3.0,,,,,
4952,65241c1860abc06eaec296df,survey-likert,3707.0,,,,12,,,{'Q0': 3},[0],background,{'Q0': 3}
4953,614a65127dcd9777f0707cf4,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,41,9.0,,,,,
4954,5bb20ae1ec73cb00011d60e8,curtain-display,,,,,4,,,,,,
4955,,instructions,3085.0,,,,7,,,,,,
4956,5d11ece877c94600195c452a,curtain-display,1140.0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,all_background,28,1.0,1640.0,,,,
4957,5f1669cf3136a01c1bdac33a,survey-multi-select,2358.0,,,,48,,,{'ethnicity': ['Hispanic or Latino']},[0],,{'ethnicity': ['Hispanic or Latino']}
4958,6511e38ac9a0d7cb63342f27,instructions,25358.0,,,,7,,,,,,
4959,5dcaca406f3f1679d7a65c67,curtain-display,878.0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,11,3.0,1378.0,,,,
4960,613867f34e206e4f573bc6ef,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,16,9.0,,,,,
4961,6080e857302e6ac524abd6cd,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,26,3.0,,,,,
4962,5f2df57e756b8414ea47017f,survey-text,3030.0,,,,47,,,{'Q0': '25'},,,{'Q0': '25'}
4963,5e67a7d13413ff01776d1ed8,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,36,9.0,,,,,
4964,60801c084f4234dd058263c6,survey-multi-select,3384.0,,,,48,,,{'ethnicity': ['Asian']},[0],,{'ethnicity': ['Asian']}
4965,6171b1bc917dfe828a3130dd,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,37,9.0,,,,,
4966,5f7f5e8b8a10ca0f5fffd9f9,survey-text,2847.0,,,,47,,,{'Q0': '21'},,,{'Q0': '21'}
4967,60eed14b86936634fb0b5d36,survey-likert,3574.0,,,,45,,,{'Q0': 1},[0],background,{'Q0': 1}
4968,613f9cb855a596a57d785da9,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,43,1.0,,,,,
4969,5e1829a4388ec910efd56602,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,17,9.0,,,,,
4970,5f0f2ff0762218000970c967,fullscreen,,,,,1,,,,,,
4971,646cbcc06f047d69e56fb3a6,curtain-display,7330.0,,,,6,,7830.0,,,,
4972,5ba85b3a46de410001ecf951,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,23,9.0,,,,,
4973,5d9fa9371da3ac0011d56df4,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,21,9.0,,,,,
4974,5f070ba7da774e0534090fac,curtain-display,,,,,6,,,,,,
4975,650902e959501e5c4c7f7f8d,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,43,1.0,,,,,
4976,613fde0b34b0cbed4c9250ad,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,36,9.0,,,,,
4977,5bb34283c5888d000149402f,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,35,9.0,,,,,
4978,60617c7346cd805e5bfc8893,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,18,3.0,,,,,
4979,645399862870885f462d4aff,curtain-display,409.0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,16,3.0,909.0,,,,
4980,60e6044786250bdf46b10076,instructions,11650.0,,,,2,,,,,,
4981,5f47cf4a3f1a490e43c58008,instructions,10305.0,,,,2,,,,,,
4982,5ba8fbf313a4e900017039a3,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,35,9.0,,,,,
4983,57a4e76dbaec1b000169924a,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,deviant,15,9.0,,,,,
4984,60bc487bce7d279e68557d21,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,10,9.0,,,,,
4985,5f3b3d16d2664625fcfa73aa,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,all_background,28,9.0,,,,,
4986,5f3960627b62930ab183a9c8,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,all_background,22,9.0,,,,,
4987,62b2476fc924f1a048bd412b,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,23,9.0,,,,,
4988,61229c4b73dfef475196e2cd,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,all_background,29,9.0,,,,,
4989,61641827ac1996db46fef73e,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,23,9.0,,,,,
4990,6000e629a8f991222be27b07,survey-likert,2308.0,,,,40,,,{'Q0': 3},[0],background,{'Q0': 3}
4991,646bd5f01b9bf627d190c292,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,41,9.0,,,,,
4992,5ee8b6dbac5fa1054ebd60a7,survey-multi-select,4293.0,,,,48,,,{'ethnicity': ['White']},[0],,{'ethnicity': ['White']}
4993,,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,13,3.0,,,,,
4994,611023befc2052d878c7f50c,survey-likert,5240.0,,,,21,,,{'Q0': 4},[0],background,{'Q0': 4}
4995,6100b7d1d121da73b60c7b6e,html-button-response,14103.0,,,,52,,,0,,,0
4996,6522d7796cfef17c92a62206,instructions,58404.0,,,,3,,,,,,
4997,5dfbefa35777b591c3999842,curtain-display,,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,deviant,41,9.0,,,,,
4998,5fad264fdb48fd3b7878aea7,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,18,9.0,,,,,
4999,5fb570ad64809807fa926ccd,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,deviant,36,3.0,,,,,
5000,5d430fdf871f1700017b2a81,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,13,9.0,,,,,
5001,5f06adcc64da4e018096b019,curtain-display,,,,,4,,,,,,
5002,5f359a0aa0b9125a3c6b8fff,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,27,9.0,,,,,
5003,612a3db8337d599dd9b183d6,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,8,3.0,,,,,
5004,5ddc44c3cf08aaba9231385d,instructions,21712.0,,,,2,,,,,,
5005,60eed14b86936634fb0b5d36,html-button-response,1772.0,,,,46,,,0,,,0
5006,5d11ece877c94600195c452a,survey-likert,2220.0,,,,29,,,{'Q0': 2},[0],background,{'Q0': 2}
5007,5f0f2ff0762218000970c967,instructions,1868.0,,,,2,,,,,,
5008,63d1669890385864068c055c,curtain-display,4192.0,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,deviant,28,9.0,4692.0,,,,
5009,648ab6df753c56d19b3b85e3,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,14,9.0,,,,,
5010,605f1eea7eb8742db822d63e,curtain-display,3864.0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,22,9.0,4364.0,,,,
5011,615c2b8cd3a992e14730ada3,curtain-display,,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,32,1.0,,,,,
5012,5f57fd0328b04b3489d452e9,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,12,9.0,,,,,
5013,5f0af097e7d15b3bf7734642,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,24,9.0,,,,,
5014,5c840aedbad8fb000106cb44,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,18,9.0,,,,,
5015,62b2476fc924f1a048bd412b,curtain-display,39142.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,24,9.0,39642.0,,,,
5016,65241c1860abc06eaec296df,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,deviant,13,9.0,,,,,
5017,5f1669cf3136a01c1bdac33a,survey-text,3253.0,,,,49,,,{'Q0': 'male'},,,{'Q0': 'male'}
5018,6047d6d0d417c506acaed635,instructions,46009.0,,,,3,,,,,,
5019,614a65127dcd9777f0707cf4,curtain-display,,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,42,9.0,,,,,
5020,60617c7346cd805e5bfc8893,curtain-display,1599.0,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,19,3.0,2099.0,,,,
5021,5bb20ae1ec73cb00011d60e8,curtain-display,,,,,5,,,,,,
5022,613f9cb855a596a57d785da9,curtain-display,1995.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,44,1.0,2495.0,,,,
5023,,curtain-display,,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,deviant,8,9.0,,,,,
5024,5f3eb402c130cd1279a72530,curtain-display,7753.0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,deviant,33,3.0,8253.0,,,,
5025,6511e38ac9a0d7cb63342f27,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,8,3.0,,,,,
5026,6080e857302e6ac524abd6cd,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,27,3.0,,,,,
5027,5f7f5e8b8a10ca0f5fffd9f9,survey-multi-select,3433.0,,,,48,,,{'ethnicity': ['White']},[0],,{'ethnicity': ['White']}
5028,5e67a7d13413ff01776d1ed8,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,37,9.0,,,,,
5029,615c2b8cd3a992e14730ada3,curtain-display,177.0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,deviant,33,1.0,677.0,,,,
5030,6171b1bc917dfe828a3130dd,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,38,9.0,,,,,
5031,613867f34e206e4f573bc6ef,curtain-display,2746.0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,17,9.0,3246.0,,,,
5032,5e1829a4388ec910efd56602,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,18,9.0,,,,,
5033,64415f13c31cd10261715b38,survey-likert,10446.0,,,,10,,,{'Q0': 1},[0],background,{'Q0': 1}
5034,5d553414092f860001ceb313,instructions,18128.0,,,,7,,,,,,
5035,5ba85b3a46de410001ecf951,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,all_background,24,9.0,,,,,
5036,5d2faa74f821ee0019317da6,survey-likert,14812.0,,,,13,,,{'Q0': 1},[0],background,{'Q0': 1}
5037,5da3620eb16b4d0013af4c7f,curtain-display,11784.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,44,1.0,12284.0,,,,
5038,613fde0b34b0cbed4c9250ad,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,deviant,37,9.0,,,,,
5039,5ed2994518f6bd211a146df2,survey-likert,5628.0,,,,42,,,{'Q0': 4},[0],background,{'Q0': 4}
5040,57e0128d73e67300012b8085,curtain-display,11417.0,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,deviant,25,1.0,11917.0,,,,
