experiment,subject_num,fam_duration,age,sex,SubjectInfo.sessionNumber,fam_or_test,test_type,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,LT,block_num,exclude,animal_pair,orientation,pair_counterbalancing,animal,age_category,log_LT
4,8,9,240,F,1,test,nov,5,0.6114679669574461,13.047,False,,6.242999999999995,3,FALSE,1,Left,1,2,young,1.8314608360796063
4,8,9,240,F,1,fam,fam,8,0.4745146849325725,44.999,False,,4.018000000000002,5,FALSE,3,Left,1,5,young,1.390784266392743
4,8,9,240,F,1,test,fam,9,NA,9.889,False,,3.707999999999997,5,FALSE,3,Left,1,5,young,1.3104926477036078
4,9,1,218,F,1,fam,nov,0,NA,4.999,False,,4.999,1,FALSE,3,Left,2,6,young,1.6092378924314332
4,9,1,218,F,1,test,nov,1,0.7192638913338835,20.273,False,,16.914,1,FALSE,3,Left,2,5,young,2.8281416813600306
4,9,1,218,F,1,fam,fam,4,0.7465095792287662,4.999,False,,3.241,3,FALSE,4,Left,1,7,young,1.1758819241594103
4,9,1,218,F,1,test,fam,5,0.6624523831025662,20.633000000000006,False,,3.722,3,FALSE,4,Left,1,7,young,1.314261158220059
4,9,3,218,F,1,fam,fam,2,0.6073690253413386,14.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2780000000000005,2,TRUE,2,Left,2,4,young,0.24529635595534344
4,9,3,218,F,1,test,fam,3,0.5650019519427829,21.15,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.08099999999999953,2,TRUE,2,Left,2,4,young,-2.513306124309704
4,9,3,218,F,1,fam,nov,6,0.655961709883478,14.999,False,,3.4350000000000005,4,FALSE,1,Right,2,2,young,1.2340169256743128
4,9,3,218,F,1,test,nov,7,0.6302438454185679,15.929,False,,6.0749999999999975,4,FALSE,1,Right,2,1,young,1.8041819892266118
4,9,9,218,F,1,fam,nov,8,0.5820147515575823,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.922000000000004,5,TRUE,5,Right,1,9,young,-0.08121005542553884
4,9,9,218,F,1,test,nov,9,0.6498413270178125,15.827,False,,12.259,5,FALSE,5,Right,1,10,young,2.506260361112857
4,9,9,218,F,1,fam,fam,10,NA,44.999,False,,44.999,6,FALSE,6,Right,1,11,young,3.8066402673011805
4,9,9,218,F,1,test,fam,11,NA,6.984,False,,6.984,6,FALSE,6,Right,1,11,young,1.943621818537301
4,10,1,239,F,1,fam,nov,4,0.488528483774927,4.999,False,,4.442,3,FALSE,6,Right,2,12,young,1.4911047254722358
4,10,1,239,F,1,test,nov,5,0.5744497825707838,48.382,False,,21.244,3,FALSE,6,Right,2,11,young,3.056074502560153
4,10,1,239,F,1,fam,fam,8,0.3934947550296784,4.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2439999999999998,5,TRUE,2,Right,2,4,young,0.21833199431698752
4,10,1,239,F,1,test,fam,9,0.5336911200060924,22.208,False,,2.0440000000000005,5,FALSE,2,Right,2,4,young,0.7149086723414583
4,10,3,239,F,1,fam,fam,0,0.5965598781137893,14.999,False,,14.56,1,FALSE,1,Left,1,1,young,2.67827804276854
4,10,3,239,F,1,test,fam,1,0.5597696283703668,57.842,False,,45.73099999999998,1,FALSE,1,Left,1,1,young,3.822776404913926
4,10,3,239,F,1,fam,nov,2,0.7152922711828855,14.999,False,,14.999,2,FALSE,3,Right,1,5,young,2.7079835322132224
4,10,3,239,F,1,test,nov,3,0.644621305874844,58.34,False,,11.124000000000002,2,FALSE,3,Right,1,6,young,2.4091049363717185
4,10,9,239,F,1,fam,fam,6,0.6378911134764008,44.999,False,,25.31600000000001,4,FALSE,5,Left,1,9,young,3.2314366069130593
4,10,9,239,F,1,test,fam,7,0.4870503414944174,9.23,False,,2.9330000000000025,4,FALSE,5,Left,1,9,young,1.0760257899953147
4,10,9,239,F,1,fam,nov,10,0.5443669982152984,44.999,False,,30.592,6,FALSE,4,Left,2,8,young,3.4207385368689907
4,10,9,239,F,1,test,nov,11,0.4496690873008269,15.907,False,,5.608999999999999,6,FALSE,4,Left,2,7,young,1.7243724505261997
4,11,1,262,F,1,fam,nov,8,NA,4.999,False,,4.999,5,FALSE,5,Right,1,9,young,1.6092378924314332
4,11,1,262,F,1,test,nov,9,NA,14.3,False,,14.3,5,FALSE,5,Right,1,10,young,2.6602595372658615
4,11,1,262,F,1,fam,fam,10,NA,4.999,False,,4.999,6,FALSE,1,Left,2,2,young,1.6092378924314332
4,11,1,262,F,1,test,fam,11,NA,9.46,False,,9.46,6,FALSE,1,Left,2,2,young,2.247072383063787
4,11,3,262,F,1,fam,nov,0,-1,14.999,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),12.685,1,TRUE,4,Left,1,7,young,2.5404201930512453
4,11,3,262,F,1,test,nov,1,-1,18.586,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),18.586,1,TRUE,4,Left,1,8,young,2.9224086091351476
4,11,3,262,F,1,fam,fam,4,NA,14.999,False,,14.999,3,FALSE,3,Left,1,5,young,2.7079835322132224
4,11,3,262,F,1,test,fam,5,NA,16.041,False,,16.041,3,FALSE,3,Left,1,5,young,2.7751479446347043
4,11,9,262,F,1,fam,fam,2,NA,44.999,False,,44.999,2,FALSE,2,Right,2,4,young,3.8066402673011805
4,11,9,262,F,1,test,fam,3,NA,6.692,False,,6.692,2,FALSE,2,Right,2,4,young,1.9009127831245776
4,11,9,262,F,1,fam,nov,6,NA,44.999,False,,44.999,4,FALSE,6,Right,2,12,young,3.8066402673011805
4,11,9,262,F,1,test,nov,7,NA,19.502,False,,19.502,4,FALSE,6,Right,2,11,young,2.9705170244129273
4,12,1,242,M,1,fam,nov,8,NA,4.999,False,,4.999,5,FALSE,3,Right,1,5,young,1.6092378924314332
4,12,1,242,M,1,test,nov,9,0.6858658875737872,18.431,False,,11.481999999999996,5,FALSE,3,Right,1,6,young,2.440780591745445
4,12,1,242,M,1,fam,fam,10,0.44038365895931536,4.999,False,,3.159,6,FALSE,1,Right,1,1,young,1.1502555218199482
4,12,1,242,M,1,test,fam,11,0.7542552989435752,29.774,False,,22.549999999999997,6,FALSE,1,Right,1,1,young,3.1157350659486873
4,12,3,242,M,1,fam,nov,0,0.6946167433814192,14.999,False,,14.76,1,FALSE,5,Right,2,10,young,2.6919208191723265
4,12,3,242,M,1,test,nov,1,0.7209519773432449,17.883,False,,11.434,1,FALSE,5,Right,2,9,young,2.4365913728417796
4,12,3,242,M,1,fam,fam,4,0.8178707257228554,14.999,False,,13.842999999999998,3,FALSE,4,Left,1,7,young,2.627779689705598
4,12,3,242,M,1,test,fam,5,0.6670757567512696,20.995,False,,13.723999999999998,3,FALSE,4,Left,1,7,young,2.6191461249962034
4,12,9,242,M,1,fam,fam,2,0.7198047627748912,44.999,False,,23.673,2,FALSE,2,Left,2,4,young,3.1643351582070074
4,12,9,242,M,1,test,fam,3,NA,5.058,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.03200000000000003,2,TRUE,2,Left,2,4,young,-3.44201937618241
4,12,9,242,M,1,fam,nov,6,0.7069300753194928,44.999,False,,3.887000000000001,4,FALSE,6,Left,2,12,young,1.3576376518700863
4,12,9,242,M,1,test,nov,7,0.7804009914398193,7.117000000000001,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.04499999999999993,4,TRUE,6,Left,2,11,young,-3.101092789211819
4,13,1,301,M,1,fam,nov,4,0.3732869178056717,4.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.1280000000000001,3,TRUE,1,Right,1,1,old,-2.055725015062519
4,13,1,301,M,1,test,nov,5,0.5575011074542999,14.888,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.9689999999999976,3,TRUE,1,Right,1,2,old,-0.031490667091373256
4,13,1,301,M,1,fam,fam,8,NA,4.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.6819999999999995,5,TRUE,3,Right,1,5,old,-0.3827256211386757
4,13,1,301,M,1,test,fam,9,0.7225109199682871,13.607,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.36799999999999855,5,TRUE,3,Right,1,5,old,-0.9996723408132101
4,13,3,301,M,1,fam,fam,0,0.6893153874150344,14.999,False,,4.088000000000001,1,FALSE,5,Right,2,10,old,1.4080558529014036
4,13,3,301,M,1,test,fam,1,0.7806459350718392,7.7879999999999985,False,,2.2440000000000007,1,FALSE,5,Right,2,10,old,0.8082599876604502
4,13,3,301,M,1,fam,nov,2,0.6351665290502402,14.999,False,,6.492999999999999,2,FALSE,2,Left,2,4,old,1.8707246735263496
4,13,3,301,M,1,test,nov,3,0.7240518101989621,13.969,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.7469999999999981,2,TRUE,2,Left,2,3,old,-0.29169009384932226
4,13,9,301,M,1,fam,fam,6,0.7223395921623208,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.003000000000007219,4,TRUE,4,Left,2,8,old,-5.809142990311621
4,13,9,301,M,1,test,fam,7,0.8929906189441681,10.198,False,,5.086999999999998,4,FALSE,4,Left,2,8,old,1.6266882658406276
4,13,9,301,M,1,fam,nov,10,0.7368022083220156,44.999,False,,4.967000000000006,6,FALSE,6,Left,1,11,old,1.6028160361252146
4,13,9,301,M,1,test,nov,11,0.5944143570959568,10.863,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.9269999999999978,6,TRUE,6,Left,1,12,old,-0.07580171341628425
4,14,1,279,M,1,fam,fam,0,0.5475970698254449,4.999,False,,2.99,1,TRUE,6,Right,2,12,young,1.095273387402595
4,14,1,279,M,1,test,fam,1,0.7113587434093157,11.991,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.0589999999999988,1,TRUE,6,Right,2,12,young,0.057325066619268304
4,14,1,279,M,1,fam,nov,2,0.9604750375856052,4.999,False,,3.088,2,TRUE,2,Right,2,4,young,1.1275236321625297
4,14,1,279,M,1,test,nov,3,NA,7.494,False,,2.599,2,TRUE,2,Right,2,3,young,0.9551267556593532
4,14,3,279,M,1,fam,fam,6,0.7406708632825145,14.999,False,,3.75,4,TRUE,5,Left,2,10,young,1.3217558399823195
4,14,3,279,M,1,test,fam,7,NA,12.017,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),9.999999999994458e-4,4,TRUE,5,Left,2,10,young,-6.907755278982691
4,14,3,279,M,1,fam,nov,10,0.7950410195261414,14.999,False,,3.439,6,TRUE,1,Left,1,1,young,1.235180731450129
4,14,3,279,M,1,test,nov,11,0.6632034331560135,15.66,False,,4.784999999999998,6,TRUE,1,Left,1,2,young,1.5654860249049172
4,14,9,279,M,1,fam,nov,4,0.8243216770887375,13.609000000000002,False,,2.28,3,TRUE,4,Left,1,7,young,0.8241754429663494
4,14,9,279,M,1,test,nov,5,NA,0.05,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0,3,TRUE,4,Left,1,8,young,-Inf
4,14,9,279,M,1,fam,fam,8,0.8479236255650892,44.999,False,,3.087000000000004,5,TRUE,3,Right,1,5,young,1.1271997455200236
4,14,9,279,M,1,test,fam,9,0.7717216523348296,20.918000000000006,False,,9.228999999999994,5,TRUE,3,Right,1,5,young,2.222350700283439
4,15,1,229,M,1,fam,fam,0,NA,4.999,False,,4.999,1,FALSE,1,Left,1,1,young,1.6092378924314332
4,15,1,229,M,1,test,fam,1,0.8445425256874229,60,False,,33.86499999999998,1,FALSE,1,Left,1,1,young,3.5223820326668664
4,15,1,229,M,1,fam,nov,2,NA,4.999,False,,4.999,2,FALSE,6,Right,1,11,young,1.6092378924314332
4,15,1,229,M,1,test,nov,3,0.7646122078100841,12.415,False,,8.627999999999998,2,FALSE,6,Right,1,12,young,2.1550127285269096
4,15,3,229,M,1,fam,fam,6,0.7054666042042285,14.999,False,,9.362000000000002,4,FALSE,4,Right,2,8,young,2.236658942877879
4,15,3,229,M,1,test,fam,7,0.5996346406781902,33.973,False,,29.747,4,FALSE,4,Right,2,8,young,3.392728286570776
4,15,3,229,M,1,fam,nov,10,0.6326101496815681,14.999,False,,14.125,6,FALSE,2,Left,2,4,young,2.6479462770325046
4,15,3,229,M,1,test,nov,11,0.4650172238548597,11.768,False,,5.997000000000001,6,FALSE,2,Left,2,3,young,1.791259344186373
4,15,9,229,M,1,fam,nov,4,0.644455920153391,44.999,False,,38.61699999999999,3,FALSE,5,Right,2,10,young,3.653692594024553
4,15,9,229,M,1,test,nov,5,0.628988303655994,60,False,,54.18699999999998,3,FALSE,5,Right,2,9,young,3.992441027277889
4,15,9,229,M,1,fam,fam,8,0.6336623756249091,44.999,False,,12.067,5,FALSE,3,Left,1,5,young,2.490474454091464
4,15,9,229,M,1,test,fam,9,0.5993096557974643,56.898,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.2410000000000068,5,TRUE,3,Left,1,5,young,-1.4229583454914538
4,16,1,273,F,1,fam,fam,0,NA,4.999,False,,4.130999999999999,1,FALSE,3,Left,1,5,young,1.4185195084146274
4,16,1,273,F,1,test,fam,1,NA,11.502,False,,10.783,1,FALSE,3,Left,1,5,young,2.3779708198999354
4,16,1,273,F,1,fam,nov,2,NA,4.999,False,,4.999,2,FALSE,5,Right,2,10,young,1.6092378924314332
4,16,1,273,F,1,test,nov,3,0.5591763361084678,12.955,False,,4.243,2,FALSE,5,Right,2,9,young,1.445270566220188
4,16,3,273,F,1,fam,fam,6,0.7586261580387751,14.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.6740000000000013,4,TRUE,4,Right,1,7,young,-0.3945251680698281
4,16,3,273,F,1,test,fam,7,0.09603313975205824,26.821,False,,12.634000000000002,4,FALSE,4,Right,1,7,young,2.536391592476509
4,16,3,273,F,1,fam,nov,10,0.7753969677765448,14.999,False,,3.001999999999999,6,FALSE,2,Right,1,3,young,1.09927873321127
4,16,3,273,F,1,test,nov,11,0.8577347851866765,11.835,False,,8.840000000000002,6,FALSE,2,Right,1,4,young,2.1792868766495523
4,16,9,273,F,1,fam,nov,4,0.803291706154783,44.999,False,,5.242000000000004,3,FALSE,1,Left,2,2,young,1.6567031049012155
4,16,9,273,F,1,test,nov,5,0.7068137016734384,9.119,False,,6.154,3,FALSE,1,Left,2,1,young,1.8171022768998502
4,16,9,273,F,1,fam,fam,8,0.7184849902141417,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.5170000000000032,5,TRUE,6,Left,2,12,young,0.4167347003663973
4,16,9,273,F,1,test,fam,9,0.6202388392427031,8.031,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.837,5,TRUE,6,Left,2,12,young,0.6081338062329886
4,17,1,280,F,1,fam,fam,6,0.4752809292549252,4.999,False,,4.322,4,FALSE,2,Right,1,3,young,1.4637182580846944
4,17,1,280,F,1,test,fam,7,0.5801766142249107,9.292,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2839999999999998,4,TRUE,2,Right,1,3,young,0.2499802052677693
4,17,1,280,F,1,fam,nov,10,0.7569352231919766,4.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.435999999999999,6,TRUE,5,Left,2,10,young,0.3618614706260318
4,17,1,280,F,1,test,nov,11,0.8980390066677765,9.424,False,,4.750999999999999,6,FALSE,5,Left,2,9,young,1.558355122204784
4,17,3,280,F,1,fam,nov,4,0.6069326003392538,14.999,False,,7.377999999999999,3,FALSE,6,Left,1,11,young,1.9985025991744838
4,17,3,280,F,1,test,nov,5,0.7909415016713996,26.628,False,,15.187,3,FALSE,6,Left,1,12,young,2.720439798748133
4,17,3,280,F,1,fam,fam,8,0.7050302134235892,14.999,False,,6.1080000000000005,5,FALSE,3,Left,2,6,young,1.809599387356386
4,17,3,280,F,1,test,fam,9,0.6392298164692791,8.585,False,,4.016000000000003,5,FALSE,3,Left,2,6,young,1.3902863823894287
4,17,9,280,F,1,fam,fam,0,0.6315573083272572,44.999,False,,17.575000000000017,1,FALSE,1,Right,1,1,young,2.8664774376967297
4,17,9,280,F,1,test,fam,1,0.6999316400060287,16.328,False,,8.892999999999994,1,FALSE,1,Right,1,1,young,2.1852644504175025
4,17,9,280,F,1,fam,nov,2,0.7312580109234487,44.999,False,,29.84999999999999,2,TRUE,4,Right,2,8,young,3.396184839838611
4,17,9,280,F,1,test,nov,3,NA,8.052999999999999,False,,8.052999999999999,2,TRUE,4,Right,2,7,young,2.0860446928134078
4,18,1,297,F,1,fam,fam,6,0.632092460298337,4.999,False,,3.384,4,FALSE,5,Left,1,9,old,1.2190584417439767
4,18,1,297,F,1,test,fam,7,0.7290116637945175,13.569,False,,6.139999999999995,4,FALSE,5,Left,1,9,old,1.8148247421590504
4,18,1,297,F,1,fam,nov,10,0.719218201107449,4.999,False,,4.481,6,FALSE,1,Left,1,1,old,1.499846235804006
4,18,1,297,F,1,test,nov,11,0.5909532146020369,15.539,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.2370000000000001,6,TRUE,1,Left,1,2,old,-1.4396951378470055
4,18,3,297,F,1,fam,nov,4,0.5013599230183495,14.999,False,,13.004,3,TRUE,3,Right,1,5,old,2.5652570024416588
4,18,3,297,F,1,test,nov,5,0.8826134736631429,9.733,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.5660000000000007,3,TRUE,3,Right,1,6,old,-0.5691612007789528
4,18,3,297,F,1,fam,fam,8,0.5641093365083902,14.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.3430000000000002,5,TRUE,2,Right,2,4,old,0.2949059175411007
4,18,3,297,F,1,test,fam,9,0.5129450609286627,5.746,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2050000000000014,5,TRUE,2,Right,2,4,old,0.1864795669426195
4,18,9,297,F,1,fam,fam,0,0.6315573083272572,44.999,False,,17.575000000000017,1,FALSE,6,Left,2,12,old,2.8664774376967297
4,18,9,297,F,1,test,fam,1,0.6912031095455855,7.689,False,,4.563999999999999,1,FALSE,6,Left,2,12,old,1.518199431999829
4,18,9,297,F,1,fam,nov,2,0.7394761054603021,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2890000000000017,2,TRUE,4,Right,2,8,old,0.2538667239570517
4,18,9,297,F,1,test,nov,3,0.7514574471447594,10.845999999999998,False,,4.899000000000001,2,FALSE,4,Right,2,7,old,1.5890311026564379
4,19,1,335,M,1,fam,nov,0,0.9055988868432384,4.999,False,,4.999,1,FALSE,1,Left,2,2,old,1.6092378924314332
4,19,1,335,M,1,test,nov,1,0.7729295057338945,36.789,False,,33.832,1,FALSE,1,Left,2,1,old,3.5214071001701877
4,19,1,335,M,1,fam,fam,4,0.9741942715957176,4.999,False,,4.999,3,FALSE,6,Left,2,12,old,1.6092378924314332
4,19,1,335,M,1,test,fam,5,0.9486430064993308,23.055,False,,2.825,3,FALSE,6,Left,2,12,old,1.0385083645984043
4,19,3,335,M,1,fam,fam,2,0.9051532112823332,14.999,False,,14.999,2,FALSE,4,Right,2,8,old,2.7079835322132224
4,19,3,335,M,1,test,fam,3,0.7389699040150101,10.148,False,,7.353,2,FALSE,4,Right,2,8,old,1.9951083932140852
4,19,3,335,M,1,fam,nov,6,NA,14.999,False,,14.999,4,FALSE,2,Right,1,3,old,2.7079835322132224
4,19,3,335,M,1,test,nov,7,0.9563556591203766,28.21,False,,16.768,4,FALSE,2,Right,1,4,old,2.8194723081386317
4,19,9,335,M,1,fam,nov,8,0.6381218128458026,44.999,False,,17.521,5,FALSE,5,Left,1,9,old,2.8634001615049507
4,19,9,335,M,1,test,nov,9,0.3577623720587169,25.053,False,,23.340000000000003,5,FALSE,5,Left,1,10,old,3.15016862685841
4,19,9,335,M,1,fam,fam,10,0.5151271826061871,44.999,False,,43.56399999999999,6,FALSE,3,Right,1,5,old,3.7742311212134396
4,19,9,335,M,1,test,fam,11,-0.01567636635154479,12.104,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),12.104,6,TRUE,3,Right,1,5,old,2.4935359764860547
4,20,1,333,M,1,fam,nov,4,0.6872834290229677,4.999,False,,4.999,3,FALSE,3,Right,1,5,old,1.6092378924314332
4,20,1,333,M,1,test,nov,5,0.7653375093009266,60,False,,55.368,3,FALSE,3,Right,1,6,old,4.014001809539562
4,20,1,333,M,1,fam,fam,8,0.7584293160100851,4.999,False,,4.999,5,FALSE,4,Left,1,7,old,1.6092378924314332
4,20,1,333,M,1,test,fam,9,0.7354709900870283,60,False,,52.24,5,FALSE,4,Left,1,7,old,3.955848484968176
4,20,3,333,M,1,fam,fam,0,0.972814390291734,14.999,False,,14.999,1,FALSE,5,Right,1,9,old,2.7079835322132224
4,20,3,333,M,1,test,fam,1,0.7964847562236581,60,False,,59.202,1,FALSE,5,Right,1,9,old,4.080955325103084
4,20,3,333,M,1,fam,nov,2,0.93399440137868,14.999,False,,14.999,2,FALSE,6,Right,2,12,old,2.7079835322132224
4,20,3,333,M,1,test,nov,3,0.9261895755084568,60,False,,60,2,FALSE,6,Right,2,11,old,4.0943445622221
4,20,9,333,M,1,fam,fam,6,0.6826289349919897,44.999,False,,42.07100000000001,4,FALSE,1,Left,2,2,old,3.7393586672272274
4,20,9,333,M,1,test,fam,7,0.7325858464021059,11.738,False,,6.686,4,FALSE,1,Left,2,2,old,1.900015787997907
4,20,9,333,M,1,fam,nov,10,0.7207128473642116,44.999,False,,44.999,6,FALSE,2,Left,2,4,old,3.8066402673011805
4,20,9,333,M,1,test,nov,11,0.7653334718170688,51.857,False,,45.228,6,FALSE,2,Left,2,3,old,3.8117163640729985
4,21,1,264,M,1,fam,nov,8,0.7967229286829629,4.999,False,,4.999,5,FALSE,1,Right,2,2,young,1.6092378924314332
4,21,1,264,M,1,test,nov,9,0.7631894779803289,21.456,False,,10.319,5,FALSE,1,Right,2,1,young,2.3339868561335773
4,21,1,264,M,1,fam,fam,10,0.9249557059867536,4.999,False,,4.999,6,FALSE,6,Left,1,11,young,1.6092378924314332
4,21,1,264,M,1,test,fam,11,0.8687309287600941,19.067,False,,14.489999999999997,6,FALSE,6,Left,1,11,young,2.673458756332591
4,21,3,264,M,1,fam,nov,0,0.7847674866517385,14.999,False,,14.999,1,FALSE,4,Left,2,8,young,2.7079835322132224
4,21,3,264,M,1,test,nov,1,0.6399369319634778,34.579,False,,30.468000000000004,1,FALSE,4,Left,2,7,young,3.416676952510542
4,21,3,264,M,1,fam,fam,4,0.6322543844580649,14.999,False,,14.999,3,FALSE,3,Left,2,6,young,2.7079835322132224
4,21,3,264,M,1,test,fam,5,0.9595881551504136,12.63,False,,8.245000000000001,3,FALSE,3,Left,2,6,young,2.1096069560115622
4,21,9,264,M,1,fam,fam,2,0.8350151661139824,44.999,False,,17.227000000000007,2,FALSE,2,Right,1,3,young,2.8464779204642325
4,21,9,264,M,1,test,fam,3,0.5074849980296912,11.259,False,,4.135000000000002,2,FALSE,2,Right,1,3,young,1.419487328475655
4,21,9,264,M,1,fam,nov,6,0.6691981647301245,44.999,False,,8.514000000000003,4,FALSE,5,Right,1,9,young,2.1417118674059608
4,21,9,264,M,1,test,nov,7,0.7786089908879944,18.804,False,,13.958999999999996,4,FALSE,5,Right,1,10,young,2.636124461530621
4,22,1,299,M,1,fam,nov,0,0.7367006341616312,4.999,False,,4.999,1,FALSE,1,Right,2,2,old,1.6092378924314332
4,22,1,299,M,1,test,nov,1,0.8328343391418457,16.737000000000002,False,,16.737000000000002,1,FALSE,1,Right,2,1,old,2.817621837531501
4,22,1,299,M,1,fam,fam,4,NA,4.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.009999999999998456,3,TRUE,4,Right,1,7,old,-4.6051701859882455
4,22,1,299,M,1,test,fam,5,0.7911649540539771,21.806,False,,5.681000000000001,3,FALSE,4,Right,1,7,old,1.73712727357499
4,22,3,299,M,1,fam,fam,2,0.6336147785186768,14.999,False,,13.725,2,FALSE,6,Left,1,11,old,2.6192189873955942
4,22,3,299,M,1,test,fam,3,0.7619237120004693,44.855,False,,27.33,2,FALSE,6,Left,1,11,old,3.3079849999399764
4,22,3,299,M,1,fam,nov,6,0.9595881551504136,14.999,False,,13.321,4,FALSE,2,Left,1,3,old,2.5893417373693257
4,22,3,299,M,1,test,nov,7,0.23394047021865844,18.164,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.4920000000000009,4,TRUE,2,Left,1,4,old,-0.7092765624898272
4,22,9,299,M,1,fam,nov,8,0.7343300154982915,44.999,False,,6.4550000000000045,5,FALSE,3,Right,2,6,old,1.8648550242986066
4,22,9,299,M,1,test,nov,9,0.8994680941104889,8.186,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.0030000000000001137,5,TRUE,3,Right,2,5,old,-5.8091429903139895
4,22,9,299,M,1,fam,fam,10,0.7885546234872707,44.999,False,,4.753,6,FALSE,5,Left,2,10,old,1.5587759976318725
4,22,9,299,M,1,test,fam,11,0.8940975527818267,9.831,False,,7.959999999999999,6,FALSE,5,Left,2,10,old,2.0744289998562917
4,23,1,212,M,1,fam,fam,6,0.3906513183405905,4.999,False,,4.64,4,TRUE,2,Left,2,4,young,1.534714366238164
4,23,1,212,M,1,test,fam,7,-0.04948710038193637,14.026,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),8.755999999999998,4,TRUE,2,Left,2,4,young,2.1697391796606165
4,23,1,212,M,1,fam,nov,10,0.9382348210071896,4.999,False,,3.4839999999999995,6,TRUE,1,Right,1,1,young,1.2481810589902562
4,23,1,212,M,1,test,nov,11,0.9023734409301007,8.525,False,,2.338000000000001,6,TRUE,1,Right,1,2,young,0.849295863049877
4,23,3,212,M,1,fam,nov,4,0.09115537965489973,14.999,False,,11.614999999999998,3,TRUE,5,Right,2,10,young,2.452297366222372
4,23,3,212,M,1,test,nov,5,0.8237210721032232,12.251,False,,3.235999999999999,3,TRUE,5,Right,2,9,young,1.1743379991962448
4,23,3,212,M,1,fam,fam,8,0.5841625290020213,14.999,False,,3.4540000000000024,5,TRUE,6,Left,1,11,young,1.2395329797244876
4,23,3,212,M,1,test,fam,9,0.3876336244320629,12.529000000000002,False,,3.4019999999999992,5,TRUE,6,Left,1,11,young,1.2243634939736698
4,23,9,212,M,1,fam,fam,0,0.12263564262615796,44.999,False,,8.830000000000002,1,TRUE,3,Left,1,5,young,2.178155014615869
4,23,9,212,M,1,test,fam,1,0.7527569054611145,11.867,False,,7.205000000000001,1,TRUE,3,Left,1,5,young,1.9747752294514855
4,23,9,212,M,1,fam,nov,2,0.8821842846382681,44.999,False,,4.2660000000000045,2,TRUE,4,Right,2,8,young,1.4506766200491599
4,23,9,212,M,1,test,nov,3,0.7545058481010891,11.137,False,,5.162999999999999,2,TRUE,4,Right,2,7,young,1.641517805897512
4,24,1,305,M,1,fam,fam,6,0.7320250645279884,4.999,False,,4.999,4,FALSE,5,Left,2,10,old,1.6092378924314332
4,24,1,305,M,1,test,fam,7,0.8858782401285631,33.853,False,,28.625,4,FALSE,5,Left,2,10,old,3.3542804618744038
4,24,1,305,M,1,fam,nov,10,0.7986650545351585,4.999,False,,4.999,6,FALSE,4,Right,1,7,old,1.6092378924314332
4,24,1,305,M,1,test,nov,11,0.8599352764894341,12.164,False,,6.1880000000000015,6,FALSE,4,Right,1,8,old,1.82261193271082
4,24,3,305,M,1,fam,nov,4,0.6921462969984882,14.999,False,,14.999,3,FALSE,1,Left,1,1,old,2.7079835322132224
4,24,3,305,M,1,test,nov,5,0.8474512883929038,40.853,False,,8.091000000000001,3,FALSE,1,Left,1,2,old,2.0907523328257027
4,24,3,305,M,1,fam,fam,8,0.8687539044447778,14.999,False,,14.999,5,FALSE,3,Right,1,5,old,2.7079835322132224
