prolific_id,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type,background_id,background_animacy,background_pose,background_number,deviant_id,deviant_animacy,deviant_pose,deviant_number,same_animacy,same_number,same_pose,same_id
5f64bdfa92434501c26dfca5,1388,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/animate_010_right.png,animate_pair_left,animate_pair_right,pose,2,1,4,animate,pair,left,background,010,animate,left,pair,010,animate,right,pair,TRUE,TRUE,FALSE,TRUE
616b567b3e605b7245a9aead,1203,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/inanimate_009_left.png,animate_pair_left,inanimate_pair_left,animacy,4,2,9,animate,pair,left,background,009,animate,left,pair,009,inanimate,left,pair,FALSE,TRUE,TRUE,TRUE
5f9b15774711462e44350360,742,background_block,media/padded_stims/inanimate_010_right.png,,inanimate_pair_right,,background,2,1,14,inanimate,pair,right,background,010,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5e860198a846e30497df5189,1165,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_005_right.png,animate_pair_right,inanimate_pair_right,animacy,6,5,10,animate,pair,right,background,003,animate,right,pair,005,inanimate,right,pair,FALSE,TRUE,TRUE,FALSE
6063f65c58167d6efa46e430,3299,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/animate_003_right.png,inanimate_single_right,animate_single_right,animacy,2,2,6,inanimate,single,right,deviant,004,inanimate,right,single,003,animate,right,single,FALSE,TRUE,TRUE,FALSE
5f64bdfa92434501c26dfca5,665,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/animate_010_right.png,animate_pair_left,animate_pair_right,pose,2,2,4,animate,pair,left,deviant,010,animate,left,pair,010,animate,right,pair,TRUE,TRUE,FALSE,TRUE
5a7659fd8fe2dc00010573be,831,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_001_right.png,inanimate_single_left,inanimate_single_right,pose,6,6,14,inanimate,single,left,deviant,001,inanimate,left,single,001,inanimate,right,single,TRUE,TRUE,FALSE,TRUE
5f9b15774711462e44350360,716,background_block,media/padded_stims/inanimate_010_right.png,,inanimate_pair_right,,background,2,2,14,inanimate,pair,right,background,010,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
616b567b3e605b7245a9aead,1323,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/inanimate_009_left.png,animate_pair_left,inanimate_pair_left,animacy,4,3,9,animate,pair,left,background,009,animate,left,pair,009,inanimate,left,pair,FALSE,TRUE,TRUE,TRUE
60fd290db87d1ce113c2fb2e,2858,background_block,media/padded_stims/animate_003_right.png,,animate_pair_right,,background,2,2,9,animate,pair,right,background,003,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA
61520b079436973e05f72d33,6808,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,1,5,animate,pair,left,background,001,animate,left,pair,008,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f7f6ea18b9c4a117d887a3f,3084,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_009_left.png,animate_single_left,inanimate_single_left,animacy,4,2,5,animate,single,left,background,007,animate,left,single,009,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
5e860198a846e30497df5189,1487,deviant_block,media/padded_stims/animate_003_right.png,media/padded_stims/inanimate_005_right.png,animate_pair_right,inanimate_pair_right,animacy,6,6,10,animate,pair,right,deviant,003,animate,right,pair,005,inanimate,right,pair,FALSE,TRUE,TRUE,FALSE
598c777552127f0001319646,6981,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_011_left.png,animate_pair_left,inanimate_pair_left,animacy,6,6,4,animate,pair,left,deviant,005,animate,left,pair,011,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
616b567b3e605b7245a9aead,1492,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/inanimate_009_left.png,animate_pair_left,inanimate_pair_left,animacy,4,4,9,animate,pair,left,deviant,009,animate,left,pair,009,inanimate,left,pair,FALSE,TRUE,TRUE,TRUE
5a7659fd8fe2dc00010573be,1019,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,4,1,15,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
5f5a1dbec9012406a20ea2d7,1408,background_block,media/padded_stims/animate_008_left.png,,animate_single_left,,background,2,1,9,animate,single,left,background,008,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5f64bdfa92434501c26dfca5,1460,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,1,5,inanimate,pair,right,background,001,inanimate,right,pair,001,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
5f5a1dbec9012406a20ea2d7,819,background_block,media/padded_stims/animate_008_left.png,,animate_single_left,,background,2,2,9,animate,single,left,background,008,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5a7659fd8fe2dc00010573be,922,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,4,2,15,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
61520b079436973e05f72d33,3261,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,2,5,animate,pair,left,background,001,animate,left,pair,008,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f7f6ea18b9c4a117d887a3f,3511,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_009_left.png,animate_single_left,inanimate_single_left,animacy,4,3,5,animate,single,left,background,007,animate,left,single,009,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
5f64bdfa92434501c26dfca5,927,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,2,5,inanimate,pair,right,background,001,inanimate,right,pair,001,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
5a7659fd8fe2dc00010573be,966,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,4,3,15,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
5e860198a846e30497df5189,1528,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,1,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f64bdfa92434501c26dfca5,651,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,3,5,inanimate,pair,right,background,001,inanimate,right,pair,001,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
6063f65c58167d6efa46e430,3058,background_block,media/padded_stims/inanimate_006_left.png,,inanimate_single_left,,background,2,1,7,inanimate,single,left,background,006,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
61520b079436973e05f72d33,1860,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,3,5,animate,pair,left,background,001,animate,left,pair,008,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,2567,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_009_left.png,animate_pair_left,animate_pair_left,identity,6,1,15,animate,pair,left,background,007,animate,left,pair,009,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,1011,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,4,4,15,animate,single,right,deviant,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
5f64bdfa92434501c26dfca5,535,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,4,5,inanimate,pair,right,background,001,inanimate,right,pair,001,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
60fd290db87d1ce113c2fb2e,2503,background_block,media/padded_stims/animate_008_right.png,,animate_single_right,,background,4,1,10,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5e860198a846e30497df5189,1567,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,2,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f64bdfa92434501c26dfca5,588,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,5,5,inanimate,pair,right,background,001,inanimate,right,pair,001,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
5f9b15774711462e44350360,1343,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_009_left.png,animate_pair_left,animate_pair_left,identity,6,2,15,animate,pair,left,background,007,animate,left,pair,009,animate,left,pair,TRUE,TRUE,TRUE,FALSE
6063f65c58167d6efa46e430,2081,background_block,media/padded_stims/inanimate_006_left.png,,inanimate_single_left,,background,2,2,7,inanimate,single,left,background,006,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f5a1dbec9012406a20ea2d7,1688,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,6,1,10,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
5f7f6ea18b9c4a117d887a3f,4242,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_009_left.png,animate_single_left,inanimate_single_left,animacy,4,4,5,animate,single,left,deviant,007,animate,left,single,009,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
616b567b3e605b7245a9aead,1484,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,4,1,10,animate,pair,right,background,005,animate,right,pair,003,inanimate,right,pair,FALSE,TRUE,TRUE,FALSE
5f64bdfa92434501c26dfca5,637,deviant_block,media/padded_stims/inanimate_001_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,6,5,inanimate,pair,right,deviant,001,inanimate,right,pair,001,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
61520b079436973e05f72d33,2507,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,4,5,animate,pair,left,background,001,animate,left,pair,008,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,597,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_009_left.png,animate_pair_left,animate_pair_left,identity,6,3,15,animate,pair,left,background,007,animate,left,pair,009,animate,left,pair,TRUE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,1920,background_block,media/padded_stims/animate_008_right.png,,animate_single_right,,background,4,2,10,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5e860198a846e30497df5189,1755,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,3,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f5a1dbec9012406a20ea2d7,767,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,6,2,10,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
616b567b3e605b7245a9aead,1238,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,4,2,10,animate,pair,right,background,005,animate,right,pair,003,inanimate,right,pair,FALSE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,1049,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_009_left.png,animate_pair_left,animate_pair_left,identity,6,4,15,animate,pair,left,background,007,animate,left,pair,009,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,1897,background_block,media/padded_stims/animate_003_right.png,,animate_pair_right,,background,2,1,16,animate,pair,right,background,003,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA
5f9b15774711462e44350360,505,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_009_left.png,animate_pair_left,animate_pair_left,identity,6,5,15,animate,pair,left,background,007,animate,left,pair,009,animate,left,pair,TRUE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,2238,background_block,media/padded_stims/animate_008_right.png,,animate_single_right,,background,4,3,10,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5f5a1dbec9012406a20ea2d7,1457,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,6,3,10,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
616b567b3e605b7245a9aead,1043,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,4,3,10,animate,pair,right,background,005,animate,right,pair,003,inanimate,right,pair,FALSE,TRUE,TRUE,FALSE
5e860198a846e30497df5189,1860,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,4,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5a7659fd8fe2dc00010573be,1142,background_block,media/padded_stims/animate_003_right.png,,animate_pair_right,,background,2,2,16,animate,pair,right,background,003,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA
61520b079436973e05f72d33,3100,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,5,5,animate,pair,left,background,001,animate,left,pair,008,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,565,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/animate_009_left.png,animate_pair_left,animate_pair_left,identity,6,6,15,animate,pair,left,deviant,007,animate,left,pair,009,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f64bdfa92434501c26dfca5,1411,background_block,media/padded_stims/animate_002_left.png,,animate_single_left,,background,4,1,6,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5f5a1dbec9012406a20ea2d7,698,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,6,4,10,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
659c47d4ba2012f16d0fc8cf,2331,background_block,media/padded_stims/inanimate_008_left.png,,inanimate_single_left,,background,2,1,2,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
616b567b3e605b7245a9aead,1034,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/inanimate_003_right.png,animate_pair_right,inanimate_pair_right,animacy,4,4,10,animate,pair,right,deviant,005,animate,right,pair,003,inanimate,right,pair,FALSE,TRUE,TRUE,FALSE
5f64bdfa92434501c26dfca5,632,background_block,media/padded_stims/animate_002_left.png,,animate_single_left,,background,4,2,6,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5e860198a846e30497df5189,1344,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,5,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f5a1dbec9012406a20ea2d7,873,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,6,5,10,animate,single,right,background,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
60fd290db87d1ce113c2fb2e,2432,background_block,media/padded_stims/animate_008_right.png,,animate_single_right,,background,4,4,10,animate,single,right,background,008,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5f64bdfa92434501c26dfca5,678,background_block,media/padded_stims/animate_002_left.png,,animate_single_left,,background,4,3,6,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
6063f65c58167d6efa46e430,3384,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_007_right.png,animate_single_right,animate_pair_right,number,6,1,8,animate,single,right,background,007,animate,right,single,007,animate,right,pair,TRUE,FALSE,TRUE,TRUE
5f5a1dbec9012406a20ea2d7,749,deviant_block,media/padded_stims/animate_012_right.png,media/padded_stims/animate_012_left.png,animate_single_right,animate_single_left,pose,6,6,10,animate,single,right,deviant,012,animate,right,single,012,animate,left,single,TRUE,TRUE,FALSE,TRUE
5e860198a846e30497df5189,1551,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,6,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f64bdfa92434501c26dfca5,817,background_block,media/padded_stims/animate_002_left.png,,animate_single_left,,background,4,4,6,animate,single,left,background,002,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
61520b079436973e05f72d33,3390,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_pair_left,identity,6,6,5,animate,pair,left,deviant,001,animate,left,pair,008,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,1510,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,1,16,inanimate,pair,left,background,001,inanimate,left,pair,005,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE
6063f65c58167d6efa46e430,2002,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_007_right.png,animate_single_right,animate_pair_right,number,6,2,8,animate,single,right,background,007,animate,right,single,007,animate,right,pair,TRUE,FALSE,TRUE,TRUE
5a7659fd8fe2dc00010573be,1302,background_block,media/padded_stims/inanimate_005_left.png,,inanimate_pair_left,,background,4,1,17,inanimate,pair,left,background,005,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA
5f7f6ea18b9c4a117d887a3f,3361,background_block,media/padded_stims/animate_011_right.png,,animate_single_right,,background,6,1,6,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
659c47d4ba2012f16d0fc8cf,5532,background_block,media/padded_stims/inanimate_008_left.png,,inanimate_single_left,,background,2,2,2,inanimate,single,left,background,008,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
60fd290db87d1ce113c2fb2e,1888,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,1,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f9b15774711462e44350360,2411,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,2,16,inanimate,pair,left,background,001,inanimate,left,pair,005,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,851,background_block,media/padded_stims/inanimate_005_left.png,,inanimate_pair_left,,background,4,2,17,inanimate,pair,left,background,005,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA
5f64bdfa92434501c26dfca5,1560,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_009_left.png,inanimate_single_left,animate_single_left,animacy,2,1,7,inanimate,single,left,background,009,inanimate,left,single,009,animate,left,single,FALSE,TRUE,TRUE,TRUE
5f5a1dbec9012406a20ea2d7,1757,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,2,1,11,inanimate,single,left,background,008,inanimate,left,single,003,animate,left,single,FALSE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,1047,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,2,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
6063f65c58167d6efa46e430,2338,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_007_right.png,animate_single_right,animate_pair_right,number,6,3,8,animate,single,right,background,007,animate,right,single,007,animate,right,pair,TRUE,FALSE,TRUE,TRUE
5f8ddea833ed2a158e8a6849,7837,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/inanimate_012_left.png,animate_single_left,inanimate_single_left,animacy,4,1,3,animate,single,left,background,009,animate,left,single,012,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,939,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,3,16,inanimate,pair,left,background,001,inanimate,left,pair,005,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,731,background_block,media/padded_stims/inanimate_005_left.png,,inanimate_pair_left,,background,4,3,17,inanimate,pair,left,background,005,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA
616b567b3e605b7245a9aead,1374,background_block,media/padded_stims/inanimate_007_left.png,,inanimate_single_left,,background,6,1,11,inanimate,single,left,background,007,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f9b15774711462e44350360,839,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,4,16,inanimate,pair,left,background,001,inanimate,left,pair,005,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,783,background_block,media/padded_stims/inanimate_005_left.png,,inanimate_pair_left,,background,4,4,17,inanimate,pair,left,background,005,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA
60fd290db87d1ce113c2fb2e,1184,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,3,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f5a1dbec9012406a20ea2d7,1338,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/animate_003_left.png,inanimate_single_left,animate_single_left,animacy,2,2,11,inanimate,single,left,deviant,008,inanimate,left,single,003,animate,left,single,FALSE,TRUE,TRUE,FALSE
5f7f6ea18b9c4a117d887a3f,3223,background_block,media/padded_stims/animate_011_right.png,,animate_single_right,,background,6,2,6,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5f64bdfa92434501c26dfca5,2664,deviant_block,media/padded_stims/inanimate_009_left.png,media/padded_stims/animate_009_left.png,inanimate_single_left,animate_single_left,animacy,2,2,7,inanimate,single,left,deviant,009,inanimate,left,single,009,animate,left,single,FALSE,TRUE,TRUE,TRUE
5f9b15774711462e44350360,839,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,5,16,inanimate,pair,left,background,001,inanimate,left,pair,005,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE
616b567b3e605b7245a9aead,1550,background_block,media/padded_stims/inanimate_007_left.png,,inanimate_single_left,,background,6,2,11,inanimate,single,left,background,007,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5e860198a846e30497df5189,3860,background_block,media/padded_stims/animate_011_left.png,,animate_pair_left,,background,6,1,12,animate,pair,left,background,011,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
61520b079436973e05f72d33,1277,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_003_left.png,animate_single_left,inanimate_single_left,animacy,2,1,6,animate,single,left,background,010,animate,left,single,003,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
6063f65c58167d6efa46e430,2306,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_007_right.png,animate_single_right,animate_pair_right,number,6,4,8,animate,single,right,background,007,animate,right,single,007,animate,right,pair,TRUE,FALSE,TRUE,TRUE
60fd290db87d1ce113c2fb2e,930,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,4,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
60fd290db87d1ce113c2fb2e,922,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,5,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
616b567b3e605b7245a9aead,1313,background_block,media/padded_stims/inanimate_007_left.png,,inanimate_single_left,,background,6,3,11,inanimate,single,left,background,007,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f7f6ea18b9c4a117d887a3f,2754,background_block,media/padded_stims/animate_011_right.png,,animate_single_right,,background,6,3,6,animate,single,right,background,011,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5e860198a846e30497df5189,1636,background_block,media/padded_stims/animate_011_left.png,,animate_pair_left,,background,6,2,12,animate,pair,left,background,011,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
61520b079436973e05f72d33,1687,deviant_block,media/padded_stims/animate_010_left.png,media/padded_stims/inanimate_003_left.png,animate_single_left,inanimate_single_left,animacy,2,2,6,animate,single,left,deviant,010,animate,left,single,003,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
598c777552127f0001319646,4277,background_block,media/padded_stims/animate_001_right.png,,animate_pair_right,,background,2,1,5,animate,pair,right,background,001,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA
5f8ddea833ed2a158e8a6849,4857,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/inanimate_012_left.png,animate_single_left,inanimate_single_left,animacy,4,2,3,animate,single,left,background,009,animate,left,single,012,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,938,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/inanimate_005_left.png,inanimate_pair_left,inanimate_pair_left,identity,6,6,16,inanimate,pair,left,deviant,001,inanimate,left,pair,005,inanimate,left,pair,TRUE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,1153,background_block,media/padded_stims/inanimate_002_left.png,,inanimate_single_left,,background,6,6,11,inanimate,single,left,background,002,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
616b567b3e605b7245a9aead,1212,background_block,media/padded_stims/inanimate_007_left.png,,inanimate_single_left,,background,6,4,11,inanimate,single,left,background,007,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
5f64bdfa92434501c26dfca5,1012,background_block,media/padded_stims/inanimate_005_left.png,,inanimate_single_left,,background,2,1,8,inanimate,single,left,background,005,inanimate,left,single,NA,animate,right,single,FALSE,TRUE,FALSE,NA
6063f65c58167d6efa46e430,3451,deviant_block,media/padded_stims/animate_007_right.png,media/padded_stims/animate_007_right.png,animate_single_right,animate_pair_right,number,6,5,8,animate,single,right,background,007,animate,right,single,007,animate,right,pair,TRUE,FALSE,TRUE,TRUE
