Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63bdd955009296adc7416d66,5ffcfbfe2b3bca219956ed9f,APPROVED,2023-01-10T21:32:05.062000Z,2023-01-10T21:41:58.348000Z,2023-01-11T15:59:12.591000,2023-01-10T21:41:58.782623Z,594,3D699F4F,361,44,Male,White,Serbia,Canada,Canada,Serbian,No,Full-Time
63bdd95579a207c90375cd4b,610365491336a1f2766ae033,APPROVED,2023-01-10T21:32:05.408000Z,2023-01-10T21:41:20.146000Z,2023-01-11T15:59:12.716000,2023-01-10T21:41:21.054832Z,555,3D699F4F,158,21,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
63bdd9558703543bbd820746,60185218bc28d50a56653c58,APPROVED,2023-01-10T21:32:05.579000Z,2023-01-10T21:40:26.802000Z,2023-01-11T15:59:12.849000,2023-01-10T21:40:27.219226Z,502,3D699F4F,275,21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
63bdd955ff03c934d08ffa2f,5e6eee3b59a3bd4ab98f849e,APPROVED,2023-01-10T21:32:05.236000Z,2023-01-10T21:41:06.913000Z,2023-01-11T15:59:12.981000,2023-01-10T21:41:07.221669Z,542,3D699F4F,233,33,Male,Asian,Philippines,Norway,Philippines,Tagalog-Filipino,DATA_EXPIRED,DATA_EXPIRED
63bdd9560bb36d9aeac5f775,5e652009b1074229c1815729,APPROVED,2023-01-10T21:32:14.573000Z,2023-01-10T21:51:02.063000Z,2023-01-11T15:59:13.121000,2023-01-10T21:51:02.459353Z,1128,3D699F4F,516,58,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,United Kingdom,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
63bdd95619817df5aa6394e1,5ef37588bfe86a0ca12ba515,APPROVED,2023-01-10T21:32:06.586000Z,2023-01-10T21:41:47.867000Z,2023-01-11T15:59:13.255000,2023-01-10T21:41:48.216086Z,582,3D699F4F,200,24,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
63bdd95677d6c52d199582d8,6140cdde17fbd48d9b9eb5b9,APPROVED,2023-01-10T21:32:06.946000Z,2023-01-10T21:50:39.865000Z,2023-01-11T15:59:13.383000,2023-01-10T21:50:40.248692Z,1113,3D699F4F,288,26,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking)
63bdd9568d430fa21a1fe039,5fb2bafae28a5c92de500e21,APPROVED,2023-01-10T21:32:05.789000Z,2023-01-10T21:44:54.310000Z,2023-01-11T15:59:13.510000,2023-01-10T21:44:54.651913Z,769,3D699F4F,53,21,Male,White,Poland,Poland,Poland,Polish,Yes,Other
63bdd956d45819b0fa611aa1,5d9ca4eff93dba0013e68c11,APPROVED,2023-01-10T21:32:08.020000Z,2023-01-10T21:43:38.768000Z,2023-01-11T15:59:13.630000,2023-01-10T21:43:39.162497Z,691,3D699F4F,1120,43,Male,White,Ukraine,United Kingdom,Ukraine,Russian,Yes,Part-Time
63bdd9570bb36d9aeac5f776,61065060bc55a8b70bc64d05,APPROVED,2023-01-10T21:32:14.063000Z,2023-01-10T21:42:55.591000Z,2023-01-11T15:59:13.759000,2023-01-10T21:42:56.047819Z,642,3D699F4F,90,19,Female,White,Czech Republic,Czech Republic,Czech Republic,Czech,Yes,Unemployed (and job seeking)
63bdd957a0ab81bb8230c441,5e74ab90a8712c41d2b2afae,APPROVED,2023-01-10T21:32:07.753000Z,2023-01-10T21:40:52.684000Z,2023-01-11T15:59:13.901000,2023-01-10T21:40:53.100430Z,525,3D699F4F,437,46,Male,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,DATA_EXPIRED
63bdd957af76ba947a33b41f,613506271ba175e369f9cefe,APPROVED,2023-01-10T21:32:07.569000Z,2023-01-10T21:46:17.003000Z,2023-01-11T15:59:14.030000,2023-01-10T21:46:17.375786Z,850,3D699F4F,229,29,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
63bdd957bc2bfb2c57c5b1dc,5d9265cde0cd75001a485441,APPROVED,2023-01-10T21:32:07.142000Z,2023-01-10T21:41:19.959000Z,2023-01-11T15:59:14.163000,2023-01-10T21:41:20.804591Z,553,3D699F4F,467,26,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
63bdd957f19118bc291872e8,5d1cc0603690a90017b7fde9,APPROVED,2023-01-10T21:33:00.987000Z,2023-01-10T21:42:54.916000Z,2023-01-11T15:59:14.317000,2023-01-10T21:42:55.282549Z,594,3D699F4F,571,23,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
63bdd958253ffae2664bb11f,613ad6e1aef94f36b83813d9,APPROVED,2023-01-10T21:32:37.207000Z,2023-01-10T21:45:47.896000Z,2023-01-11T15:59:14.462000,2023-01-10T21:45:48.263585Z,791,3D699F4F,35,22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
63bdd95849442cd757bca88f,5d0a775bccb8bb00179a04f1,APPROVED,2023-01-10T21:32:21.132000Z,2023-01-10T21:55:08.295000Z,2023-01-11T15:59:14.590000,2023-01-10T21:55:08.663321Z,1368,NOCODE,1306,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63bdd9584f3b31e443c80c96,61267978e96853d3b974ca53,APPROVED,2023-01-10T21:32:08.135000Z,2023-01-10T21:41:01.035000Z,2023-01-11T15:59:14.728000,2023-01-10T21:41:01.385733Z,533,3D699F4F,306,20,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
63bdd9588d754715d9e6b97b,614dd12e1864621b9d8436ac,APPROVED,2023-01-10T21:39:52.562000Z,2023-01-10T21:53:31.565000Z,2023-01-11T15:59:14.865000,2023-01-10T21:53:31.914354Z,820,3D699F4F,137,22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
63bdd9589d7474de5f44badb,5d0ba121619661001a7f4fe6,APPROVED,2023-01-10T21:32:08.687000Z,2023-01-11T15:59:24.582000Z,2023-01-11T15:59:25.047000Z,,66436,Manual Completion,181,28,Male,Mixed,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking)
