SubjectInfo.subjID,SubjectInfo.testAge,SubjectInfo.gender,SubjectInfo.sessionNumber,Trials.trialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
PKBB_14,260.0,F,1,test-9-animacy-4,3,0.7891750038833252,26.412,False,,3.282
PKBB_14,260.0,F,1,fam-9-number-1,4,0.7887498458875951,44.998999999999995,False,,2.9210000000000065
PKBB_14,260.0,F,1,test-9-number-1,5,0.9796642391454606,13.175999999999998,False,,12.015
PKBB_14,260.0,F,1,fam-8-identity-6,6,0.7947340587809549,39.999,False,,23.801
PKBB_14,260.0,F,1,test-8-identity-6,7,0.6576081875741786,15.855,False,,13.56
PKBB_15,282.0,F,1,fam-8-number-2,0,0.6629447586021773,39.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.4299999999999997
PKBB_15,282.0,F,1,test-8-number-2,1,0.6768879600261987,21.853,False,,11.793000000000005
PKBB_15,282.0,F,1,fam-9-background-5,2,0.6532267564155634,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2710000000000008
PKBB_15,282.0,F,1,test-9-background-5,3,0.6701301748773697,19.195,False,,18.239
PKBB_15,282.0,F,1,fam-9-animacy-3,4,0.7021803372646656,44.999,False,,14.894000000000002
PKBB_15,282.0,F,1,test-9-animacy-3,5,0.7812835207792971,25.857,False,,23.500999999999998
PKBB_15,282.0,F,1,fam-8-pose-1,6,0.5307989997713298,39.999,False,,33.812
PKBB_15,282.0,F,1,test-8-pose-1,7,0.5511749391044889,21.006,False,,6.3240000000000025
PKBB_16,264.0,F,1,fam-8-animacy-3,0,0.6721853215226355,39.999,False,,29.62200000000001
PKBB_16,264.0,F,1,test-8-animacy-3,1,0.8423649422450429,17.957,False,,7.072000000000001
PKBB_16,264.0,F,1,fam-9-number-5,2,0.7497946297415302,44.998999999999995,False,,40.526
PKBB_16,264.0,F,1,test-9-number-5,3,0.6586191763769629,31.364,False,,14.324000000000005
PKBB_16,264.0,F,1,fam-9-identity-2,4,0.7964470846794096,44.998999999999995,False,,36.05099999999999
PKBB_16,264.0,F,1,test-9-identity-2,5,0.6537083794336338,53.373999999999995,False,,5.304000000000002
PKBB_16,264.0,F,1,fam-8-background-4,6,0.5802701276949137,39.999,False,,4.569000000000003
PKBB_16,264.0,F,1,test-8-background-4,7,0.4744523704525024,12.453,False,,7.537000000000001
PKBB_17,268.0,F,1,fam-9-identity-1,0,0.7883366423547129,44.999,False,,16.438000000000013
PKBB_17,268.0,F,1,test-9-identity-1,1,0.6450954202617903,15.226,False,,8.443999999999999
PKBB_17,268.0,F,1,fam-9-background-2,2,0.7478025205764038,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.362000000000002
