"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"","344.3299999998999","sequential-stimulus-presentation","103","435741","0.0-24.0-1.2","SS1617819306516","trial","","40","1000","1344.3299999998999","images/stimuli/spore_stims/simple_03_A_b.gif","images/stimuli/spore_stims/simple_10_A_a.gif","","8","simple_dissimilar","images/stimuli/spore_stims/simple_03_A_b.gif","","","","",""
"","null","html-keyboard-response","104","436674","0.0-24.0-0.3","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","311.0999999989872","sequential-stimulus-presentation","105","437990","0.0-24.0-1.3","SS1617819306516","trial","","40","1000","1311.0999999989872","images/stimuli/spore_stims/simple_03_A_b.gif","images/stimuli/spore_stims/simple_10_A_a.gif","","8","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_a.gif","","","","",""
"","null","html-keyboard-response","106","439168","0.0-24.0-0.4","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","155.51000000047497","sequential-stimulus-presentation","107","440333","0.0-24.0-1.4","SS1617819306516","trial","","40","1000","1155.510000000475","images/stimuli/spore_stims/simple_03_A_b.gif","images/stimuli/spore_stims/simple_10_A_a.gif","","8","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_a.gif","","","","",""
"","null","html-keyboard-response","108","441198","0.0-24.0-0.5","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","268.0350000009639","sequential-stimulus-presentation","109","442470","0.0-24.0-1.5","SS1617819306516","trial","","40","1000","1268.035000000964","images/stimuli/spore_stims/simple_03_A_b.gif","images/stimuli/spore_stims/simple_10_A_a.gif","","8","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_a.gif","","","","",""
"","8837.765000000247","survey-multi-choice","110","451310","0.0-25.0","SS1617819306516","math_question","","","","","","","","","","","{""Q0"":""11""}","[0]","11","",""
"","null","html-keyboard-response","111","452298","0.0-26.0-0.0","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","92935.30000000104","sequential-stimulus-presentation","112","546238","0.0-26.0-1.0","SS1617819306516","trial","","40","1000","93935.30000000104","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","113","547171","0.0-26.0-0.1","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","214.07999999797903","sequential-stimulus-presentation","114","548389","0.0-26.0-1.1","SS1617819306516","trial","","40","1000","1214.079999997979","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","115","549326","0.0-26.0-0.2","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","289.72000000067055","sequential-stimulus-presentation","116","550621","0.0-26.0-1.2","SS1617819306516","trial","","40","1000","1289.7200000006706","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","117","551742","0.0-26.0-0.3","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","339.41499999852385","sequential-stimulus-presentation","118","553085","0.0-26.0-1.3","SS1617819306516","trial","","40","1000","1339.4149999985239","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","119","554037","0.0-26.0-0.4","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","267.79999999771826","sequential-stimulus-presentation","120","555309","0.0-26.0-1.4","SS1617819306516","trial","","40","1000","1267.7999999977183","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","null","html-keyboard-response","121","556362","0.0-26.0-0.5","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","334.09000000031665","sequential-stimulus-presentation","122","557702","0.0-26.0-1.5","SS1617819306516","trial","","40","1000","1334.0900000003166","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_16_A_a.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_a.gif","","","","",""
"","3848.484999998589","survey-multi-choice","123","561553","0.0-27.0","SS1617819306516","math_question","","","","","","","","","","","{""Q0"":""17""}","[0]","17","",""
"","null","html-keyboard-response","124","562384","0.0-28.0-0.0","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","543.5450000003912","sequential-stimulus-presentation","125","563933","0.0-28.0-1.0","SS1617819306516","trial","","40","1000","1543.5450000003912","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","126","564999","0.0-28.0-0.1","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","505.86499999905936","sequential-stimulus-presentation","127","566509","0.0-28.0-1.1","SS1617819306516","trial","","40","1000","1505.8649999990594","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","128","567351","0.0-28.0-0.2","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","733.9450000000652","sequential-stimulus-presentation","129","569094","0.0-28.0-1.2","SS1617819306516","trial","","40","1000","1733.9450000000652","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","130","570067","0.0-28.0-0.3","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","502.05500000086613","sequential-stimulus-presentation","131","571573","0.0-28.0-1.3","SS1617819306516","trial","","40","1000","1502.0550000008661","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","3428.940000001574","survey-multi-choice","132","575005","0.0-29.0","SS1617819306516","math_question","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","133","575879","0.0-30.0-0.0","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","458.1400000024587","sequential-stimulus-presentation","134","577341","0.0-30.0-1.0","SS1617819306516","trial","","40","1000","1458.1400000024587","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","","11","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","135","578578","0.0-30.0-0.1","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","314.8349999974016","sequential-stimulus-presentation","136","579902","0.0-30.0-1.1","SS1617819306516","trial","","40","1000","1314.8349999974016","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","","11","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","137","580748","0.0-30.0-0.2","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","357.63500000024214","sequential-stimulus-presentation","138","582109","0.0-30.0-1.2","SS1617819306516","trial","","40","1000","1357.6350000002421","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","","11","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","139","583291","0.0-30.0-0.3","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","669.674999997369","sequential-stimulus-presentation","140","584965","0.0-30.0-1.3","SS1617819306516","trial","","40","1000","1669.674999997369","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","","11","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","141","586007","0.0-30.0-0.4","SS1617819306516","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","577.950000002631","sequential-stimulus-presentation","142","587589","0.0-30.0-1.4","SS1617819306516","trial","","40","1000","1577.950000002631","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","","11","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"[{""page_index"":0,""viewing_time"":4886.474999999278}]","4886.740000001737","instructions","143","592478","0.0-31.0","SS1617819306516","instructions","","","","","","","","","","","","","","",""
"","5438.379999999655","survey-likert","144","597921","0.0-32.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":5}","[0]","","images/stimuli/spore_stims/simple_10_A_a.gif","images/stimuli/spore_stims/simple_03_A_b.gif"
"","2689.565000000526","survey-likert","145","600614","0.0-33.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":5}","[0]","","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_20_A_a.gif"
"","5153.575000000303","survey-likert","146","605772","0.0-34.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif"
"","4627.375","survey-likert","147","610403","0.0-35.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_07_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif"
"","3242.3549999985844","survey-likert","148","613649","0.0-36.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_16_A_b.gif"
"","2423.1500000023516","survey-likert","149","616076","0.0-37.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_17_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif"
"","2481.934999999823","survey-likert","150","618562","0.0-38.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_12_A_b.gif"
"","3131.9149999981746","survey-likert","151","621698","0.0-39.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":5}","[0]","","images/stimuli/spore_stims/simple_20_A_b.gif","images/stimuli/spore_stims/simple_19_A_a.gif"
"","1699.3750000001164","survey-likert","152","623401","0.0-40.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":5}","[0]","","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif"
"","1361.095000000205","survey-likert","153","624767","0.0-41.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":5}","[0]","","images/stimuli/spore_stims/simple_03_A_a.gif","images/stimuli/spore_stims/simple_08_A_b.gif"
"","1369.1250000010477","survey-likert","154","626139","0.0-42.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":5}","[0]","","images/stimuli/spore_stims/simple_16_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif"
"","2821.9299999981886","survey-likert","155","628965","0.0-43.0","SS1617819306516","similarity_question","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif"
"[{""page_index"":0,""viewing_time"":3719.554999999702}]","3719.829999998212","instructions","156","632688","0.0-44.0","SS1617819306516","instructions","","","","","","","","","","","","","","",""
"","2295.0549999987707","survey-likert","157","634986","0.0-45.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/simple_05_A_b.gif","","","","{""Q0"":0}","[0]","","",""
"","2037.9549999998417","survey-likert","158","637028","0.0-46.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/simple_08_A_b.gif","","","","{""Q0"":0}","[0]","","",""
"","3067.8750000006985","survey-likert","159","640100","0.0-47.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/complex_12_A_b.gif","","","","{""Q0"":5}","[0]","","",""
"","1610.3550000006799","survey-likert","160","641714","0.0-48.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/simple_17_A_b.gif","","","","{""Q0"":0}","[0]","","",""
"","2534.185000000405","survey-likert","161","644253","0.0-49.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/complex_16_A_b.gif","","","","{""Q0"":5}","[0]","","",""
"","1754.6849999999395","survey-likert","162","646011","0.0-50.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/simple_19_A_a.gif","","","","{""Q0"":0}","[0]","","",""
"","2240.395000000717","survey-likert","163","648255","0.0-51.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/complex_07_A_a.gif","","","","{""Q0"":5}","[0]","","",""
"","1464.09499999939","survey-likert","164","649723","0.0-52.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/simple_15_A_b.gif","","","","{""Q0"":0}","[0]","","",""
"","1502.0549999972573","survey-likert","165","651229","0.0-53.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/complex_14_A_b.gif","","","","{""Q0"":5}","[0]","","",""
"","3235.160000000149","survey-likert","166","654468","0.0-54.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/complex_17_A_a.gif","","","","{""Q0"":4}","[0]","","",""
"","1542.6399999996647","survey-likert","167","656015","0.0-55.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/complex_09_A_a.gif","","","","{""Q0"":4}","[0]","","",""
"","1221.4249999998137","survey-likert","168","657240","0.0-56.0","SS1617819306516","","","","","","","","images/stimuli/spore_stims/simple_03_A_b.gif","","","","{""Q0"":0}","[0]","","",""
"[{""page_index"":0,""viewing_time"":1722.9299999999348}]","1723.195000002277","instructions","169","658966","0.0-57.0","SS1617819306516","instructions","","","","","","","","","","","","","","",""
"","2367.714999996708","demog-age","170","661339","0.0-58.0","SS1617819306516","","","","","","","","","","","","{""age"":""20""}","","","",""
"","2685.874999999185","demog-ethnic-US","171","664031","0.0-59.0","SS1617819306516","","","","","","","","","","","","{""ethnicity"":[""White""]}","[0]","","",""
"","10970.260000001872","demog-gender-and-education","172","675005","0.0-60.0","SS1617819306516","","","","","","","","","","","","{""gender"":""Male"",""education"":""Bachelor's Degree""}","[0,1]","","",""
"","8073.580000000191","survey-text","173","683084","0.0-61.0","SS1617819306516","feedback","","","","","","","","","","","{""Q0"":""no""}","","","",""
"[{""page_index"":0,""viewing_time"":1823.390000001411}]","1823.6500000021188","instructions","174","684910","0.0-62.0","SS1617819306516","instructions","","","","","","","","","","","","","","",""
