"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"","10996.415000001434","sequential-stimulus-presentation","103","361728","0.0-24.0-1.4","SS1617819543549","trial","","40","1000","11996.415000001434","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_a.gif","","","","",""
"","4627.999999996973","survey-multi-choice","104","366358","0.0-25.0","SS1617819543549","math_question","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","105","367650","0.0-26.0-0.0","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4194.900000002235","sequential-stimulus-presentation","106","372852","0.0-26.0-1.0","SS1617819543549","trial","","40","1000","5194.900000002235","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","107","374040","0.0-26.0-0.1","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1128.6700000055134","sequential-stimulus-presentation","108","376175","0.0-26.0-1.1","SS1617819543549","trial","","40","1000","2128.6700000055134","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","109","377094","0.0-26.0-0.2","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3244.055000002845","sequential-stimulus-presentation","110","381346","0.0-26.0-1.2","SS1617819543549","trial","","40","1000","4244.055000002845","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_a.gif","","","","",""
"","null","html-keyboard-response","111","382157","0.0-26.0-0.3","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4576.604999994743","sequential-stimulus-presentation","112","387741","0.0-26.0-1.3","SS1617819543549","trial","","40","1000","5576.604999994743","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","9","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","4955.455000002985","survey-multi-choice","113","392701","0.0-27.0","SS1617819543549","math_question","","","","","","","","","","","{""Q0"":""7""}","[0]","7","",""
"","null","html-keyboard-response","114","393772","0.0-28.0-0.0","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4570.814999999129","sequential-stimulus-presentation","115","399348","0.0-28.0-1.0","SS1617819543549","trial","","40","1000","5570.814999999129","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","116","400408","0.0-28.0-0.1","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2961.8550000013784","sequential-stimulus-presentation","117","404376","0.0-28.0-1.1","SS1617819543549","trial","","40","1000","3961.8550000013784","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","118","405309","0.0-28.0-0.2","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3219.0649999974994","sequential-stimulus-presentation","119","409537","0.0-28.0-1.2","SS1617819543549","trial","","40","1000","4219.064999997499","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","120","410342","0.0-28.0-0.3","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5483.55000000447","sequential-stimulus-presentation","121","416832","0.0-28.0-1.3","SS1617819543549","trial","","40","1000","6483.55000000447","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","null","html-keyboard-response","122","417809","0.0-28.0-0.4","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","828.5849999956554","sequential-stimulus-presentation","123","419645","0.0-28.0-1.4","SS1617819543549","trial","","40","1000","1828.5849999956554","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","","10","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","4926.81000000448","survey-multi-choice","124","424576","0.0-29.0","SS1617819543549","math_question","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","125","425734","0.0-30.0-0.0","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2364.8299999913434","sequential-stimulus-presentation","126","429107","0.0-30.0-1.0","SS1617819543549","trial","","40","1000","3364.8299999913434","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","11","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","127","430280","0.0-30.0-0.1","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2581.4550000068266","sequential-stimulus-presentation","128","433868","0.0-30.0-1.1","SS1617819543549","trial","","40","1000","3581.4550000068266","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","11","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","129","434770","0.0-30.0-0.2","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1101.3200000015786","sequential-stimulus-presentation","130","436878","0.0-30.0-1.2","SS1617819543549","trial","","40","1000","2101.3200000015786","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","11","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","131","437874","0.0-30.0-0.3","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","219.32000000379048","sequential-stimulus-presentation","132","439099","0.0-30.0-1.3","SS1617819543549","trial","","40","1000","1219.3200000037905","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","11","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","133","440230","0.0-30.0-0.4","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2534.3100000027334","sequential-stimulus-presentation","134","443771","0.0-30.0-1.4","SS1617819543549","trial","","40","1000","3534.3100000027334","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","11","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","135","444793","0.0-30.0-0.5","SS1617819543549","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1236.495000004652","sequential-stimulus-presentation","136","447036","0.0-30.0-1.5","SS1617819543549","trial","","40","1000","2236.495000004652","images/stimuli/spore_stims/simple_15_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","11","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"[{""page_index"":0,""viewing_time"":6785.6899999897}]","6786.135000002105","instructions","137","453826","0.0-31.0","SS1617819543549","instructions","","","","","","","","","","","","","","",""
"","13574.355000004289","survey-likert","138","467405","0.0-32.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":3}","[0]","","images/stimuli/spore_stims/simple_10_A_a.gif","images/stimuli/spore_stims/simple_06_A_b.gif"
"","4943.9950000087265","survey-likert","139","472354","0.0-33.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":3}","[0]","","images/stimuli/spore_stims/simple_14_A_a.gif","images/stimuli/spore_stims/simple_15_A_b.gif"
"","7157.70500000508","survey-likert","140","479517","0.0-34.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif"
"","4204.484999994747","survey-likert","141","483726","0.0-35.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif"
"","12785.659999994095","survey-likert","142","496516","0.0-36.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":1}","[0]","","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif"
"","5855.960000000778","survey-likert","143","502377","0.0-37.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":1}","[0]","","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif"
"","11086.564999990514","survey-likert","144","513468","0.0-38.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":4}","[0]","","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_18_A_a.gif"
"","5669.255000000703","survey-likert","145","519142","0.0-39.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif"
"","3159.685000005993","survey-likert","146","522307","0.0-40.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif"
"","5993.029999997816","survey-likert","147","528307","0.0-41.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/simple_07_A_b.gif","images/stimuli/spore_stims/simple_19_A_a.gif"
"","8598.945000005187","survey-likert","148","536911","0.0-42.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":4}","[0]","","images/stimuli/spore_stims/complex_20_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif"
"","7329.724999988684","survey-likert","149","544245","0.0-43.0","SS1617819543549","similarity_question","","","","","","","","","","","{""Q0"":4}","[0]","","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_04_A_b.gif"
"[{""page_index"":0,""viewing_time"":4194.870000006631}]","4195.154999993974","instructions","150","548444","0.0-44.0","SS1617819543549","instructions","","","","","","","","","","","","","","",""
"","7744.049999993877","survey-likert","151","556192","0.0-45.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/simple_06_A_b.gif","","","","{""Q0"":1}","[0]","","",""
"","2457.3249999957625","survey-likert","152","558655","0.0-46.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/simple_19_A_a.gif","","","","{""Q0"":2}","[0]","","",""
"","7624.710000003688","survey-likert","153","566284","0.0-47.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/complex_18_A_b.gif","","","","{""Q0"":5}","[0]","","",""
"","4047.225000002072","survey-likert","154","570337","0.0-48.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/complex_20_A_a.gif","","","","{""Q0"":5}","[0]","","",""
"","3945.640000005369","survey-likert","155","574288","0.0-49.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/complex_10_A_b.gif","","","","{""Q0"":5}","[0]","","",""
"","3961.9000000093365","survey-likert","156","578254","0.0-50.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/complex_19_A_b.gif","","","","{""Q0"":6}","[0]","","",""
"","5225.135000000591","survey-likert","157","583483","0.0-51.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/complex_15_A_a.gif","","","","{""Q0"":5}","[0]","","",""
"","2995.409999988624","survey-likert","158","586483","0.0-52.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/simple_13_A_a.gif","","","","{""Q0"":2}","[0]","","",""
"","2076.310000004014","survey-likert","159","588564","0.0-53.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/simple_15_A_b.gif","","","","{""Q0"":2}","[0]","","",""
"","7008.914999998524","survey-likert","160","595578","0.0-54.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/complex_11_A_b.gif","","","","{""Q0"":4}","[0]","","",""
"","3058.165000009467","survey-likert","161","598641","0.0-55.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/simple_04_A_b.gif","","","","{""Q0"":2}","[0]","","",""
"","2479.8749999899883","survey-likert","162","601126","0.0-56.0","SS1617819543549","","","","","","","","images/stimuli/spore_stims/simple_04_A_a.gif","","","","{""Q0"":2}","[0]","","",""
"[{""page_index"":0,""viewing_time"":2793.695000000298}]","2794.110000002547","instructions","163","603923","0.0-57.0","SS1617819543549","instructions","","","","","","","","","","","","","","",""
"","4304.055000000517","demog-age","164","608233","0.0-58.0","SS1617819543549","","","","","","","","","","","","{""age"":""56""}","","","",""
"","4255.829999994603","demog-ethnic-US","165","612496","0.0-59.0","SS1617819543549","","","","","","","","","","","","{""ethnicity"":[""White""]}","[0]","","",""
"","14264.020000002347","demog-gender-and-education","166","626765","0.0-60.0","SS1617819543549","","","","","","","","","","","","{""gender"":""Female"",""education"":""Doctorate/Professional degree""}","[0,1]","","",""
"","9467.485000001034","survey-text","167","636241","0.0-61.0","SS1617819543549","feedback","","","","","","","","","","","{""Q0"":""None""}","","","",""
"[{""page_index"":0,""viewing_time"":2161.3849999994272}]","2161.6499999945518","instructions","168","638406","0.0-62.0","SS1617819543549","instructions","","","","","","","","","","","","","","",""
