"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","412.38499991595745","trial","sequential-stimulus-presentation","126","403811","0.0-25.0-1.4","SS1611940408831","","40","900","1312.3849999159575","","","","6","images/stimuli/spore_stims/simple_13_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","127","404714","0.0-25.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","375.400000018999","trial","sequential-stimulus-presentation","128","406021","0.0-25.0-1.5","SS1611940408831","","40","900","1275.400000018999","","","","6","images/stimuli/spore_stims/simple_13_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","129","406903","0.0-25.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","392.0899999793619","trial","sequential-stimulus-presentation","130","408228","0.0-25.0-1.6","SS1611940408831","","40","900","1292.089999979362","","","","6","images/stimuli/spore_stims/simple_13_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","131","409426","0.0-25.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","437.70499993115664","trial","sequential-stimulus-presentation","132","410795","0.0-25.0-1.7","SS1611940408831","","40","900","1337.7049999311566","","","","6","images/stimuli/spore_stims/simple_13_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","133","411936","0.0-25.0-0.8","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","5104.384999955073","trial","sequential-stimulus-presentation","134","417967","0.0-25.0-1.8","SS1611940408831","","40","900","6004.384999955073","","","","6","images/stimuli/spore_stims/simple_13_B_c.gif","left","","","","",""
"","2586.030000122264","pref_question","html-keyboard-response","135","420584","0.0-26.0","SS1611940408831","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","6","","","","","","",""
"","4053.5250001121312","pref_reveal","sequential-stimulus-presentation","136","425567","0.0-27.0","SS1611940408831","","40","900","4953.525000112131","","","","6","","","novel","","","",""
"","null","","html-keyboard-response","137","426420","0.0-28.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","3528.459999943152","trial","sequential-stimulus-presentation","138","430883","0.0-28.0-1.0","SS1611940408831","","40","900","4428.459999943152","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","139","431872","0.0-28.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2627.1949999500066","trial","sequential-stimulus-presentation","140","435433","0.0-28.0-1.1","SS1611940408831","","40","900","3527.1949999500066","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","141","436761","0.0-28.0-0.2","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1603.2150001265109","trial","sequential-stimulus-presentation","142","439300","0.0-28.0-1.2","SS1611940408831","","40","900","2503.215000126511","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","143","440576","0.0-28.0-0.3","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","489.27500005811453","trial","sequential-stimulus-presentation","144","441998","0.0-28.0-1.3","SS1611940408831","","40","900","1389.2750000581145","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","145","443047","0.0-28.0-0.4","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","369.0899999346584","trial","sequential-stimulus-presentation","146","444355","0.0-28.0-1.4","SS1611940408831","","40","900","1269.0899999346584","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","147","445458","0.0-28.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","390.1150000747293","trial","sequential-stimulus-presentation","148","446784","0.0-28.0-1.5","SS1611940408831","","40","900","1290.1150000747293","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","149","447800","0.0-28.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","363.18000010214746","trial","sequential-stimulus-presentation","150","449099","0.0-28.0-1.6","SS1611940408831","","40","900","1263.1800001021475","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","151","450076","0.0-28.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","371.16999994032085","trial","sequential-stimulus-presentation","152","451382","0.0-28.0-1.7","SS1611940408831","","40","900","1271.1699999403208","","","","7","images/stimuli/spore_stims/complex_12_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","153","452470","0.0-28.0-0.8","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","3588.274999987334","trial","sequential-stimulus-presentation","154","456997","0.0-28.0-1.8","SS1611940408831","","40","900","4488.274999987334","","","","7","images/stimuli/spore_stims/complex_12_B_b.gif","left","","","","",""
"","1365.0849999394268","pref_question","html-keyboard-response","155","458397","0.0-29.0","SS1611940408831","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","7","","","","","","",""
"","4260.114999953657","pref_reveal","sequential-stimulus-presentation","156","463594","0.0-30.0","SS1611940408831","","40","900","5160.114999953657","","","","7","","","novel","","","",""
"","null","","html-keyboard-response","157","464611","0.0-31.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","4234.094999963418","trial","sequential-stimulus-presentation","158","469781","0.0-31.0-1.0","SS1611940408831","","40","900","5134.094999963418","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","159","470997","0.0-31.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1072.734999936074","trial","sequential-stimulus-presentation","160","473008","0.0-31.0-1.1","SS1611940408831","","40","900","1972.734999936074","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","161","474244","0.0-31.0-0.2","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","711.3149999640882","trial","sequential-stimulus-presentation","162","475894","0.0-31.0-1.2","SS1611940408831","","40","900","1611.3149999640882","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","163","477109","0.0-31.0-0.3","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","303.6800001282245","trial","sequential-stimulus-presentation","164","478352","0.0-31.0-1.3","SS1611940408831","","40","900","1203.6800001282245","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","165","479314","0.0-31.0-0.4","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","506.59499992616475","trial","sequential-stimulus-presentation","166","480758","0.0-31.0-1.4","SS1611940408831","","40","900","1406.5949999261647","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","167","481844","0.0-31.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","329.17500007897615","trial","sequential-stimulus-presentation","168","483114","0.0-31.0-1.5","SS1611940408831","","40","900","1229.1750000789762","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","169","484213","0.0-31.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","6.449999986216426","trial","sequential-stimulus-presentation","170","485159","0.0-31.0-1.6","SS1611940408831","","40","900","906.4499999862164","","","","8","images/stimuli/spore_stims/complex_03_A_b.gif","left","","","","",""
"","null","","html-keyboard-response","171","486081","0.0-31.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2487.9699999000877","trial","sequential-stimulus-presentation","172","489510","0.0-31.0-1.7","SS1611940408831","","40","900","3387.9699999000877","","","","8","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","2697.7399999741465","pref_question","html-keyboard-response","173","492243","0.0-32.0","SS1611940408831","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","8","","","","","","",""
"","4928.059999831021","pref_reveal","sequential-stimulus-presentation","174","498109","0.0-33.0","SS1611940408831","","40","900","5828.059999831021","","","","8","","","novel","","","",""
"","null","","html-keyboard-response","175","499192","0.0-34.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2297.800000058487","trial","sequential-stimulus-presentation","176","502431","0.0-34.0-1.0","SS1611940408831","","40","900","3197.800000058487","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","177","503594","0.0-34.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2975.8849998470396","trial","sequential-stimulus-presentation","178","507510","0.0-34.0-1.1","SS1611940408831","","40","900","3875.8849998470396","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","179","508616","0.0-34.0-0.2","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1400.55499994196","trial","sequential-stimulus-presentation","180","510959","0.0-34.0-1.2","SS1611940408831","","40","900","2300.55499994196","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","181","512010","0.0-34.0-0.3","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1083.4850000683218","trial","sequential-stimulus-presentation","182","514035","0.0-34.0-1.3","SS1611940408831","","40","900","1983.4850000683218","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","183","515327","0.0-34.0-0.4","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","586.7349999025464","trial","sequential-stimulus-presentation","184","516854","0.0-34.0-1.4","SS1611940408831","","40","900","1486.7349999025464","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","185","517814","0.0-34.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","484.6749999560416","trial","sequential-stimulus-presentation","186","519240","0.0-34.0-1.5","SS1611940408831","","40","900","1384.6749999560416","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","187","520297","0.0-34.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","477.8599999845028","trial","sequential-stimulus-presentation","188","521716","0.0-34.0-1.6","SS1611940408831","","40","900","1377.8599999845028","","","","9","images/stimuli/spore_stims/complex_17_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","189","522833","0.0-34.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","5481.844999827445","trial","sequential-stimulus-presentation","190","529257","0.0-34.0-1.7","SS1611940408831","","40","900","6381.844999827445","","","","9","images/stimuli/spore_stims/complex_07_B_d.gif","middle","","","","",""
"","3858.405000064522","pref_question","html-keyboard-response","191","533153","0.0-35.0","SS1611940408831","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","9","","","","","","",""
"","1859.7699999809265","pref_reveal","sequential-stimulus-presentation","192","535951","0.0-36.0","SS1611940408831","","40","900","2759.7699999809265","","","","9","","","novel","","","",""
"","null","","html-keyboard-response","193","537061","0.0-37.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","3648.414999945089","trial","sequential-stimulus-presentation","194","541645","0.0-37.0-1.0","SS1611940408831","","40","900","4548.414999945089","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","null","","html-keyboard-response","195","542714","0.0-37.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","536.6150001063943","trial","sequential-stimulus-presentation","196","544193","0.0-37.0-1.1","SS1611940408831","","40","900","1436.6150001063943","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","null","","html-keyboard-response","197","545239","0.0-37.0-0.2","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","296.3749999180436","trial","sequential-stimulus-presentation","198","546480","0.0-37.0-1.2","SS1611940408831","","40","900","1196.3749999180436","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","null","","html-keyboard-response","199","547497","0.0-37.0-0.3","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","491.57499987632036","trial","sequential-stimulus-presentation","200","548934","0.0-37.0-1.3","SS1611940408831","","40","900","1391.5749998763204","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","null","","html-keyboard-response","201","549799","0.0-37.0-0.4","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2258.9149998966604","trial","sequential-stimulus-presentation","202","553001","0.0-37.0-1.4","SS1611940408831","","40","900","3158.9149998966604","","","","10","images/stimuli/spore_stims/complex_11_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","203","554044","0.0-37.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","523.4399999026209","trial","sequential-stimulus-presentation","204","555512","0.0-37.0-1.5","SS1611940408831","","40","900","1423.439999902621","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","null","","html-keyboard-response","205","556493","0.0-37.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","522.7900000754744","trial","sequential-stimulus-presentation","206","557962","0.0-37.0-1.6","SS1611940408831","","40","900","1422.7900000754744","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","null","","html-keyboard-response","207","558906","0.0-37.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","336.4899998996407","trial","sequential-stimulus-presentation","208","560187","0.0-37.0-1.7","SS1611940408831","","40","900","1236.4899998996407","","","","10","images/stimuli/spore_stims/complex_11_A_a.gif","middle","","","","",""
"","1282.9800001345575","pref_question","html-keyboard-response","209","561516","0.0-38.0","SS1611940408831","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","10","","","","","","",""
"","12686.450000153854","pref_reveal","sequential-stimulus-presentation","210","575146","0.0-39.0","SS1611940408831","","40","900","13586.450000153854","","","","10","","","novel","","","",""
"","null","","html-keyboard-response","211","576320","0.0-40.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","4018.2449999265373","trial","sequential-stimulus-presentation","212","581283","0.0-40.0-1.0","SS1611940408831","","40","900","4918.244999926537","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","213","582354","0.0-40.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","398.3199999202043","trial","sequential-stimulus-presentation","214","583700","0.0-40.0-1.1","SS1611940408831","","40","900","1298.3199999202043","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","215","584636","0.0-40.0-0.2","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","277.3249999154359","trial","sequential-stimulus-presentation","216","585863","0.0-40.0-1.2","SS1611940408831","","40","900","1177.324999915436","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","217","587010","0.0-40.0-0.3","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","296.5400000102818","trial","sequential-stimulus-presentation","218","588261","0.0-40.0-1.3","SS1611940408831","","40","900","1196.5400000102818","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","219","589449","0.0-40.0-0.4","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","429.52500004321337","trial","sequential-stimulus-presentation","220","590829","0.0-40.0-1.4","SS1611940408831","","40","900","1329.5250000432134","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","221","591759","0.0-40.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","5439.835000084713","trial","sequential-stimulus-presentation","222","598146","0.0-40.0-1.5","SS1611940408831","","40","900","6339.835000084713","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","223","599224","0.0-40.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2041.9949998613447","trial","sequential-stimulus-presentation","224","602219","0.0-40.0-1.6","SS1611940408831","","40","900","2941.9949998613447","","","","11","images/stimuli/spore_stims/simple_08_A_a.gif","left","","","","",""
"","null","","html-keyboard-response","225","603342","0.0-40.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","698.9150000736117","trial","sequential-stimulus-presentation","226","604992","0.0-40.0-1.7","SS1611940408831","","40","900","1598.9150000736117","","","","11","images/stimuli/spore_stims/simple_01_A_d.gif","middle","","","","",""
"","1730.7400000281632","pref_question","html-keyboard-response","227","606767","0.0-41.0","SS1611940408831","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","11","","","","","","",""
"","1885.0449998863041","pref_reveal","sequential-stimulus-presentation","228","609600","0.0-42.0","SS1611940408831","","40","900","2785.044999886304","","","","11","","","novel","","","",""
"","null","","html-keyboard-response","229","610775","0.0-43.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","3219.295000191778","trial","sequential-stimulus-presentation","230","614945","0.0-43.0-1.0","SS1611940408831","","40","900","4119.295000191778","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","231","616079","0.0-43.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","612.5000000465661","trial","sequential-stimulus-presentation","232","617646","0.0-43.0-1.1","SS1611940408831","","40","900","1512.5000000465661","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","233","618932","0.0-43.0-0.2","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","290.71500012651086","trial","sequential-stimulus-presentation","234","620171","0.0-43.0-1.2","SS1611940408831","","40","900","1190.7150001265109","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","235","621294","0.0-43.0-0.3","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","371.27999984659255","trial","sequential-stimulus-presentation","236","622612","0.0-43.0-1.3","SS1611940408831","","40","900","1271.2799998465925","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","237","623716","0.0-43.0-0.4","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","297.5200000219047","trial","sequential-stimulus-presentation","238","624966","0.0-43.0-1.4","SS1611940408831","","40","900","1197.5200000219047","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","239","626149","0.0-43.0-0.5","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","330.904999980703","trial","sequential-stimulus-presentation","240","627433","0.0-43.0-1.5","SS1611940408831","","40","900","1230.904999980703","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","241","628767","0.0-43.0-0.6","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","303.59499994665384","trial","sequential-stimulus-presentation","242","630017","0.0-43.0-1.6","SS1611940408831","","40","900","1203.5949999466538","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","243","631305","0.0-43.0-0.7","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","286.9850001297891","trial","sequential-stimulus-presentation","244","632543","0.0-43.0-1.7","SS1611940408831","","40","900","1186.9850001297891","","","","12","images/stimuli/spore_stims/complex_15_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","245","633490","0.0-43.0-0.8","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","18121.725000208244","trial","sequential-stimulus-presentation","246","652565","0.0-43.0-1.8","SS1611940408831","","40","900","19021.725000208244","","","","12","images/stimuli/spore_stims/complex_15_B_c.gif","middle","","","","",""
"","1961.0049999319017","pref_question","html-keyboard-response","247","654578","0.0-44.0","SS1611940408831","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","12","","","","","","",""
"","1692.964999936521","pref_reveal","sequential-stimulus-presentation","248","657217","0.0-45.0","SS1611940408831","","40","900","2592.964999936521","","","","12","","","deviant","","","",""
"","null","","html-keyboard-response","249","658213","0.0-46.0-0.0","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1817.3249999526888","trial","sequential-stimulus-presentation","250","660983","0.0-46.0-1.0","SS1611940408831","","40","900","2717.324999952689","","","","13","images/stimuli/spore_stims/complex_10_B_b.gif","middle","","","","",""
"","null","","html-keyboard-response","251","662328","0.0-46.0-0.1","SS1611940408831","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","318.9650001004338","trial","sequential-stimulus-presentation","252","663595","0.0-46.0-1.1","SS1611940408831","","40","900","1218.9650001004338","","","","13","images/stimuli/spore_stims/complex_10_B_b.gif","middle","","","","",""
