"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","313.20999993477017","trial","sequential-stimulus-presentation","148","470763","0.0-28.0-1.5","SS1611976444667","","40","900","1213.2099999347702","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","149","472060","0.0-28.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","355.77000002376735","trial","sequential-stimulus-presentation","150","473370","0.0-28.0-1.6","SS1611976444667","","40","900","1255.7700000237674","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","151","474552","0.0-28.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","290.77500000130385","trial","sequential-stimulus-presentation","152","475793","0.0-28.0-1.7","SS1611976444667","","40","900","1190.7750000013039","","","","7","images/stimuli/spore_stims/complex_03_A_d.gif","right","","","","",""
"","1380.5999999167398","pref_question","html-keyboard-response","153","477221","0.0-29.0","SS1611976444667","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","7","","","","","","",""
"","1401.384999975562","pref_reveal","sequential-stimulus-presentation","154","479576","0.0-30.0","SS1611976444667","","40","900","2301.384999975562","","","","7","","","novel","","","",""
"","null","","html-keyboard-response","155","480672","0.0-31.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1177.1799999987707","trial","sequential-stimulus-presentation","156","482806","0.0-31.0-1.0","SS1611976444667","","40","900","2077.1799999987707","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","157","483774","0.0-31.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","249.21999999787658","trial","sequential-stimulus-presentation","158","484976","0.0-31.0-1.1","SS1611976444667","","40","900","1149.2199999978766","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","159","485931","0.0-31.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","356.1850000405684","trial","sequential-stimulus-presentation","160","487216","0.0-31.0-1.2","SS1611976444667","","40","900","1256.1850000405684","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","161","488352","0.0-31.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","300.1149999909103","trial","sequential-stimulus-presentation","162","489614","0.0-31.0-1.3","SS1611976444667","","40","900","1200.1149999909103","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","163","490959","0.0-31.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","246.599999954924","trial","sequential-stimulus-presentation","164","492159","0.0-31.0-1.4","SS1611976444667","","40","900","1146.599999954924","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","165","493000","0.0-31.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1155.8300000615418","trial","sequential-stimulus-presentation","166","495115","0.0-31.0-1.5","SS1611976444667","","40","900","2055.830000061542","","","","8","images/stimuli/spore_stims/simple_12_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","167","496340","0.0-31.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","543.790000025183","trial","sequential-stimulus-presentation","168","497841","0.0-31.0-1.6","SS1611976444667","","40","900","1443.790000025183","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","169","499116","0.0-31.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","298.06000005919486","trial","sequential-stimulus-presentation","170","500370","0.0-31.0-1.7","SS1611976444667","","40","900","1198.0600000591949","","","","8","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","1601.8400000175461","pref_question","html-keyboard-response","171","502027","0.0-32.0","SS1611976444667","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","8","","","","","","",""
"","1414.905000012368","pref_reveal","sequential-stimulus-presentation","172","504398","0.0-33.0","SS1611976444667","","40","900","2314.905000012368","","","","8","","","novel","","","",""
"","null","","html-keyboard-response","173","505663","0.0-34.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","813.4449999779463","trial","sequential-stimulus-presentation","174","507438","0.0-34.0-1.0","SS1611976444667","","40","900","1713.4449999779463","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","175","508787","0.0-34.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","339.2600000370294","trial","sequential-stimulus-presentation","176","510087","0.0-34.0-1.1","SS1611976444667","","40","900","1239.2600000370294","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","177","511200","0.0-34.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","335.33000003080815","trial","sequential-stimulus-presentation","178","512495","0.0-34.0-1.2","SS1611976444667","","40","900","1235.3300000308082","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","179","513722","0.0-34.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","306.5449999412522","trial","sequential-stimulus-presentation","180","514989","0.0-34.0-1.3","SS1611976444667","","40","900","1206.5449999412522","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","181","516140","0.0-34.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","282.0549999596551","trial","sequential-stimulus-presentation","182","517382","0.0-34.0-1.4","SS1611976444667","","40","900","1182.054999959655","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","183","518380","0.0-34.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","546.280000009574","trial","sequential-stimulus-presentation","184","519888","0.0-34.0-1.5","SS1611976444667","","40","900","1446.280000009574","","","","9","images/stimuli/spore_stims/simple_03_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","185","521153","0.0-34.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","350.65499995835125","trial","sequential-stimulus-presentation","186","522466","0.0-34.0-1.6","SS1611976444667","","40","900","1250.6549999583513","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","187","523422","0.0-34.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","338.6349999345839","trial","sequential-stimulus-presentation","188","524721","0.0-34.0-1.7","SS1611976444667","","40","900","1238.634999934584","","","","9","images/stimuli/spore_stims/simple_03_B_d.gif","left","","","","",""
"","1388.0699999863282","pref_question","html-keyboard-response","189","526172","0.0-35.0","SS1611976444667","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","9","","","","","","",""
"","1753.900000010617","pref_reveal","sequential-stimulus-presentation","190","528885","0.0-36.0","SS1611976444667","","40","900","2653.900000010617","","","","9","","","novel","","","",""
"","null","","html-keyboard-response","191","530121","0.0-37.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1208.7899999460205","trial","sequential-stimulus-presentation","192","532305","0.0-37.0-1.0","SS1611976444667","","40","900","2108.7899999460205","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","193","533671","0.0-37.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","434.88499999511987","trial","sequential-stimulus-presentation","194","535071","0.0-37.0-1.1","SS1611976444667","","40","900","1334.8849999951199","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","195","535978","0.0-37.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","651.9199999747798","trial","sequential-stimulus-presentation","196","537599","0.0-37.0-1.2","SS1611976444667","","40","900","1551.9199999747798","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","197","538915","0.0-37.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","479.300000006333","trial","sequential-stimulus-presentation","198","540362","0.0-37.0-1.3","SS1611976444667","","40","900","1379.300000006333","","","","10","images/stimuli/spore_stims/simple_16_A_a.gif","left","","","","",""
"","null","","html-keyboard-response","199","541414","0.0-37.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","333.83000001776963","trial","sequential-stimulus-presentation","200","542708","0.0-37.0-1.4","SS1611976444667","","40","900","1233.8300000177696","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","201","543882","0.0-37.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","339.78500007651746","trial","sequential-stimulus-presentation","202","545189","0.0-37.0-1.5","SS1611976444667","","40","900","1239.7850000765175","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","203","546264","0.0-37.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","363.9950000215322","trial","sequential-stimulus-presentation","204","547594","0.0-37.0-1.6","SS1611976444667","","40","900","1263.9950000215322","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","205","548847","0.0-37.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","256.2300000572577","trial","sequential-stimulus-presentation","206","550070","0.0-37.0-1.7","SS1611976444667","","40","900","1156.2300000572577","","","","10","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","1642.1400000108406","pref_question","html-keyboard-response","207","551778","0.0-38.0","SS1611976444667","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","10","","","","","","",""
"","1253.4900000318885","pref_reveal","sequential-stimulus-presentation","208","554001","0.0-39.0","SS1611976444667","","40","900","2153.4900000318885","","","","10","","","novel","","","",""
"","null","","html-keyboard-response","209","554940","0.0-40.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","395.4750000266358","trial","sequential-stimulus-presentation","210","556302","0.0-40.0-1.0","SS1611976444667","","40","900","1295.4750000266358","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","211","557481","0.0-40.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1115.5050001107156","trial","sequential-stimulus-presentation","212","559566","0.0-40.0-1.1","SS1611976444667","","40","900","2015.5050001107156","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","213","560672","0.0-40.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","376.5300000086427","trial","sequential-stimulus-presentation","214","562019","0.0-40.0-1.2","SS1611976444667","","40","900","1276.5300000086427","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","215","563221","0.0-40.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","476.51499998755753","trial","sequential-stimulus-presentation","216","564666","0.0-40.0-1.3","SS1611976444667","","40","900","1376.5149999875575","","","","11","images/stimuli/spore_stims/complex_11_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","217","565874","0.0-40.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","385.7850000495091","trial","sequential-stimulus-presentation","218","567240","0.0-40.0-1.4","SS1611976444667","","40","900","1285.785000049509","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","219","568510","0.0-40.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","295.10500002652407","trial","sequential-stimulus-presentation","220","569776","0.0-40.0-1.5","SS1611976444667","","40","900","1195.105000026524","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","221","570663","0.0-40.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","421.16000002715737","trial","sequential-stimulus-presentation","222","572060","0.0-40.0-1.6","SS1611976444667","","40","900","1321.1600000271574","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","null","","html-keyboard-response","223","573081","0.0-40.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","288.2499999832362","trial","sequential-stimulus-presentation","224","574339","0.0-40.0-1.7","SS1611976444667","","40","900","1188.2499999832362","","","","11","images/stimuli/spore_stims/complex_11_A_b.gif","middle","","","","",""
"","1508.849999983795","pref_question","html-keyboard-response","225","575913","0.0-41.0","SS1611976444667","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","11","","","","","","",""
"","2001.204999978654","pref_reveal","sequential-stimulus-presentation","226","578885","0.0-42.0","SS1611976444667","","40","900","2901.204999978654","","","","11","","","novel","","","",""
"","null","","html-keyboard-response","227","580087","0.0-43.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2149.9399999156594","trial","sequential-stimulus-presentation","228","583217","0.0-43.0-1.0","SS1611976444667","","40","900","3049.9399999156594","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","229","584470","0.0-43.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","310.85499993059784","trial","sequential-stimulus-presentation","230","585754","0.0-43.0-1.1","SS1611976444667","","40","900","1210.8549999305978","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","231","586769","0.0-43.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","364.5500000566244","trial","sequential-stimulus-presentation","232","588102","0.0-43.0-1.2","SS1611976444667","","40","900","1264.5500000566244","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","233","589133","0.0-43.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","265.9749999875203","trial","sequential-stimulus-presentation","234","590373","0.0-43.0-1.3","SS1611976444667","","40","900","1165.9749999875203","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","235","591323","0.0-43.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","341.9599999906495","trial","sequential-stimulus-presentation","236","592629","0.0-43.0-1.4","SS1611976444667","","40","900","1241.9599999906495","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","237","593567","0.0-43.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2244.1450000042096","trial","sequential-stimulus-presentation","238","596793","0.0-43.0-1.5","SS1611976444667","","40","900","3144.1450000042096","","","","12","images/stimuli/spore_stims/complex_13_B_d.gif","middle","","","","",""
"","null","","html-keyboard-response","239","598034","0.0-43.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","889.4699999364093","trial","sequential-stimulus-presentation","240","599899","0.0-43.0-1.6","SS1611976444667","","40","900","1789.4699999364093","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","null","","html-keyboard-response","241","601017","0.0-43.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","316.71499996446073","trial","sequential-stimulus-presentation","242","602309","0.0-43.0-1.7","SS1611976444667","","40","900","1216.7149999644607","","","","12","images/stimuli/spore_stims/complex_07_B_d.gif","left","","","","",""
"","707.3200000450015","pref_question","html-keyboard-response","243","603088","0.0-44.0","SS1611976444667","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","12","","","","","","",""
"","1200.414999970235","pref_reveal","sequential-stimulus-presentation","244","605260","0.0-45.0","SS1611976444667","","40","900","2100.414999970235","","","","12","","","novel","","","",""
"","null","","html-keyboard-response","245","606576","0.0-46.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1366.1700000520796","trial","sequential-stimulus-presentation","246","608926","0.0-46.0-1.0","SS1611976444667","","40","900","2266.1700000520796","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","247","610242","0.0-46.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2182.9100000904873","trial","sequential-stimulus-presentation","248","613404","0.0-46.0-1.1","SS1611976444667","","40","900","3082.9100000904873","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","249","614325","0.0-46.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","357.43500001262873","trial","sequential-stimulus-presentation","250","615661","0.0-46.0-1.2","SS1611976444667","","40","900","1257.4350000126287","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","251","616971","0.0-46.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","639.5600000396371","trial","sequential-stimulus-presentation","252","618590","0.0-46.0-1.3","SS1611976444667","","40","900","1539.560000039637","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","253","619931","0.0-46.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","352.07000002264977","trial","sequential-stimulus-presentation","254","621263","0.0-46.0-1.4","SS1611976444667","","40","900","1252.0700000226498","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","255","622533","0.0-46.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1384.8350000334904","trial","sequential-stimulus-presentation","256","624898","0.0-46.0-1.5","SS1611976444667","","40","900","2284.8350000334904","","","","13","images/stimuli/spore_stims/complex_10_A_d.gif","right","","","","",""
"","null","","html-keyboard-response","257","626230","0.0-46.0-0.6","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","274.19500006362796","trial","sequential-stimulus-presentation","258","627486","0.0-46.0-1.6","SS1611976444667","","40","900","1174.195000063628","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","null","","html-keyboard-response","259","628655","0.0-46.0-0.7","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","256.5499999327585","trial","sequential-stimulus-presentation","260","629886","0.0-46.0-1.7","SS1611976444667","","40","900","1156.5499999327585","","","","13","images/stimuli/spore_stims/complex_05_A_c.gif","middle","","","","",""
"","699.9349999241531","pref_question","html-keyboard-response","261","630664","0.0-47.0","SS1611976444667","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","13","","","","","","",""
"","3428.0349999899045","pref_reveal","sequential-stimulus-presentation","262","635073","0.0-48.0","SS1611976444667","","40","900","4328.0349999899045","","","","13","","","novel","","","",""
"","null","","html-keyboard-response","263","636306","0.0-49.0-0.0","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","1550.4149999469519","trial","sequential-stimulus-presentation","264","638839","0.0-49.0-1.0","SS1611976444667","","40","900","2450.414999946952","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","265","639955","0.0-49.0-0.1","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","792.0350000495091","trial","sequential-stimulus-presentation","266","641728","0.0-49.0-1.1","SS1611976444667","","40","900","1692.035000049509","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","267","642734","0.0-49.0-0.2","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","454.87999997567385","trial","sequential-stimulus-presentation","268","644170","0.0-49.0-1.2","SS1611976444667","","40","900","1354.8799999756739","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","269","645063","0.0-49.0-0.3","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","304.99499989673495","trial","sequential-stimulus-presentation","270","646350","0.0-49.0-1.3","SS1611976444667","","40","900","1204.994999896735","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","271","647641","0.0-49.0-0.4","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","531.33499994874","trial","sequential-stimulus-presentation","272","649157","0.0-49.0-1.4","SS1611976444667","","40","900","1431.33499994874","","","","14","images/stimuli/spore_stims/simple_15_A_d.gif","left","","","","",""
"","null","","html-keyboard-response","273","650188","0.0-49.0-0.5","SS1611976444667","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","",""
"","2201.8450000323355","trial","sequential-stimulus-presentation","274","653372","0.0-49.0-1.5","SS1611976444667","","40","900","3101.8450000323355","","","","14","images/stimuli/spore_stims/simple_09_A_c.gif","middle","","","","",""
