"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","stimulus_displayed","position_displayed","stim_type_selected"
"","1643.9099999843165","trial","sequential-stimulus-presentation","14","39017","0.0-7.0-1.3","SS1611940976610","","40","900","2543.9099999843165","","","","0","images/stimuli/spore_stims/simple_16_B_a.gif","middle",""
"","null","","html-keyboard-response","15","40084","0.0-7.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","499.61000005714595","trial","sequential-stimulus-presentation","16","41490","0.0-7.0-1.4","SS1611940976610","","40","900","1399.610000057146","","","","0","images/stimuli/spore_stims/simple_16_A_a.gif","left",""
"","null","","html-keyboard-response","17","42781","0.0-7.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","583.90500000678","trial","sequential-stimulus-presentation","18","44277","0.0-7.0-1.5","SS1611940976610","","40","900","1483.90500000678","","","","0","images/stimuli/spore_stims/simple_16_A_a.gif","left",""
"","null","","html-keyboard-response","19","45312","0.0-7.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1225.6199999246746","trial","sequential-stimulus-presentation","20","47451","0.0-7.0-1.6","SS1611940976610","","40","900","2125.6199999246746","","","","0","images/stimuli/spore_stims/simple_16_A_a.gif","left",""
"","null","","html-keyboard-response","21","48392","0.0-7.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1138.3699999423698","trial","sequential-stimulus-presentation","22","50443","0.0-7.0-1.7","SS1611940976610","","40","900","2038.3699999423698","","","","0","images/stimuli/spore_stims/simple_16_A_a.gif","left",""
"","2383.864999981597","pref_question","html-keyboard-response","23","52837","0.0-8.0","SS1611940976610","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","0","","",""
"","1890.0549999671057","pref_reveal","sequential-stimulus-presentation","24","55638","0.0-9.0","SS1611940976610","","40","900","2790.0549999671057","","","","0","","","deviant"
"","null","","html-keyboard-response","25","56591","0.0-10.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","819.4199999561533","trial","sequential-stimulus-presentation","26","58327","0.0-10.0-1.0","SS1611940976610","","40","900","1719.4199999561533","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","27","59434","0.0-10.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","905.9649999253452","trial","sequential-stimulus-presentation","28","61257","0.0-10.0-1.1","SS1611940976610","","40","900","1805.9649999253452","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","29","62519","0.0-10.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","666.7649999726564","trial","sequential-stimulus-presentation","30","64101","0.0-10.0-1.2","SS1611940976610","","40","900","1566.7649999726564","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","31","65365","0.0-10.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","652.3100000340492","trial","sequential-stimulus-presentation","32","66934","0.0-10.0-1.3","SS1611940976610","","40","900","1552.3100000340492","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","33","68132","0.0-10.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","545.1149999862537","trial","sequential-stimulus-presentation","34","69585","0.0-10.0-1.4","SS1611940976610","","40","900","1445.1149999862537","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","35","70897","0.0-10.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1667.6600000355393","trial","sequential-stimulus-presentation","36","73482","0.0-10.0-1.5","SS1611940976610","","40","900","2567.6600000355393","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","37","74749","0.0-10.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","7963.9349998906255","trial","sequential-stimulus-presentation","38","83631","0.0-10.0-1.6","SS1611940976610","","40","900","8863.934999890625","","","","1","images/stimuli/spore_stims/simple_06_B_c.gif","left",""
"","null","","html-keyboard-response","39","84628","0.0-10.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","13747.780000092462","trial","sequential-stimulus-presentation","40","99294","0.0-10.0-1.7","SS1611940976610","","40","900","14647.780000092462","","","","1","images/stimuli/spore_stims/simple_18_A_c.gif","right",""
"","1753.7950000260025","pref_question","html-keyboard-response","41","101062","0.0-11.0","SS1611940976610","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","1","","",""
"","596.324999933131","pref_reveal","sequential-stimulus-presentation","42","102575","0.0-12.0","SS1611940976610","","40","900","1496.324999933131","","","","1","","","deviant"
"","null","","html-keyboard-response","43","103717","0.0-13.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","853.1550000188872","trial","sequential-stimulus-presentation","44","105489","0.0-13.0-1.0","SS1611940976610","","40","900","1753.1550000188872","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","null","","html-keyboard-response","45","106529","0.0-13.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","521.8749999767169","trial","sequential-stimulus-presentation","46","107970","0.0-13.0-1.1","SS1611940976610","","40","900","1421.874999976717","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","null","","html-keyboard-response","47","108939","0.0-13.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","871.3250000728294","trial","sequential-stimulus-presentation","48","110731","0.0-13.0-1.2","SS1611940976610","","40","900","1771.3250000728294","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","null","","html-keyboard-response","49","111815","0.0-13.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","623.5500000184402","trial","sequential-stimulus-presentation","50","113359","0.0-13.0-1.3","SS1611940976610","","40","900","1523.5500000184402","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","null","","html-keyboard-response","51","114421","0.0-13.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","313.27499996405095","trial","sequential-stimulus-presentation","52","115657","0.0-13.0-1.4","SS1611940976610","","40","900","1213.274999964051","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","null","","html-keyboard-response","53","116947","0.0-13.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","511.3050000509247","trial","sequential-stimulus-presentation","54","118379","0.0-13.0-1.5","SS1611940976610","","40","900","1411.3050000509247","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","null","","html-keyboard-response","55","119367","0.0-13.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","2409.570000017993","trial","sequential-stimulus-presentation","56","122699","0.0-13.0-1.6","SS1611940976610","","40","900","3309.570000017993","","","","2","images/stimuli/spore_stims/complex_03_A_c.gif","right",""
"","null","","html-keyboard-response","57","123944","0.0-13.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","454.95500008109957","trial","sequential-stimulus-presentation","58","125322","0.0-13.0-1.7","SS1611940976610","","40","900","1354.9550000810996","","","","2","images/stimuli/spore_stims/complex_17_B_a.gif","left",""
"","1904.0550000499934","pref_question","html-keyboard-response","59","127243","0.0-14.0","SS1611940976610","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","2","","",""
"","2030.034999945201","pref_reveal","sequential-stimulus-presentation","60","130193","0.0-15.0","SS1611940976610","","40","900","2930.034999945201","","","","2","","","novel"
"","null","","html-keyboard-response","61","131420","0.0-16.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1756.0499999672174","trial","sequential-stimulus-presentation","62","134099","0.0-16.0-1.0","SS1611940976610","","40","900","2656.0499999672174","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","63","134962","0.0-16.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","867.6849999465048","trial","sequential-stimulus-presentation","64","136754","0.0-16.0-1.1","SS1611940976610","","40","900","1767.6849999465048","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","65","137972","0.0-16.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","511.11500000115484","trial","sequential-stimulus-presentation","66","139408","0.0-16.0-1.2","SS1611940976610","","40","900","1411.1150000011548","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","67","140464","0.0-16.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","313.27499996405095","trial","sequential-stimulus-presentation","68","141702","0.0-16.0-1.3","SS1611940976610","","40","900","1213.274999964051","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","69","142972","0.0-16.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","317.26000003982335","trial","sequential-stimulus-presentation","70","144217","0.0-16.0-1.4","SS1611940976610","","40","900","1217.2600000398234","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","71","145355","0.0-16.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","290.98499997053295","trial","sequential-stimulus-presentation","72","146587","0.0-16.0-1.5","SS1611940976610","","40","900","1190.984999970533","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","73","147747","0.0-16.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","283.2949999719858","trial","sequential-stimulus-presentation","74","148957","0.0-16.0-1.6","SS1611940976610","","40","900","1183.2949999719858","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","75","150090","0.0-16.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","737.4699999345466","trial","sequential-stimulus-presentation","76","151752","0.0-16.0-1.7","SS1611940976610","","40","900","1637.4699999345466","","","","3","images/stimuli/spore_stims/simple_07_A_b.gif","middle",""
"","null","","html-keyboard-response","77","153031","0.0-16.0-0.8","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1122.3299999255687","trial","sequential-stimulus-presentation","78","155080","0.0-16.0-1.8","SS1611940976610","","40","900","2022.3299999255687","","","","3","images/stimuli/spore_stims/simple_07_B_b.gif","right",""
"","1783.8550000451505","pref_question","html-keyboard-response","79","156889","0.0-17.0","SS1611940976610","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","3","","",""
"","2043.1850000750273","pref_reveal","sequential-stimulus-presentation","80","159857","0.0-18.0","SS1611940976610","","40","900","2943.1850000750273","","","","3","","","novel"
"","null","","html-keyboard-response","81","160704","0.0-19.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1668.7500000698492","trial","sequential-stimulus-presentation","82","163300","0.0-19.0-1.0","SS1611940976610","","40","900","2568.750000069849","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","null","","html-keyboard-response","83","164269","0.0-19.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","304.5449999626726","trial","sequential-stimulus-presentation","84","165502","0.0-19.0-1.1","SS1611940976610","","40","900","1204.5449999626726","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","null","","html-keyboard-response","85","166789","0.0-19.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","289.96000008191913","trial","sequential-stimulus-presentation","86","168006","0.0-19.0-1.2","SS1611940976610","","40","900","1189.9600000819191","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","null","","html-keyboard-response","87","169273","0.0-19.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1203.4249999560416","trial","sequential-stimulus-presentation","88","171407","0.0-19.0-1.3","SS1611940976610","","40","900","2103.4249999560416","","","","4","images/stimuli/spore_stims/simple_08_A_c.gif","left",""
"","null","","html-keyboard-response","89","172504","0.0-19.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","785.4600000428036","trial","sequential-stimulus-presentation","90","174213","0.0-19.0-1.4","SS1611940976610","","40","900","1685.4600000428036","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","null","","html-keyboard-response","91","175208","0.0-19.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1230.9200000017881","trial","sequential-stimulus-presentation","92","177371","0.0-19.0-1.5","SS1611940976610","","40","900","2130.920000001788","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","null","","html-keyboard-response","93","178578","0.0-19.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1703.9199999999255","trial","sequential-stimulus-presentation","94","181213","0.0-19.0-1.6","SS1611940976610","","40","900","2603.9199999999255","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","null","","html-keyboard-response","95","182379","0.0-19.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1495.4900000011548","trial","sequential-stimulus-presentation","96","184804","0.0-19.0-1.7","SS1611940976610","","40","900","2395.490000001155","","","","4","images/stimuli/spore_stims/simple_08_B_c.gif","middle",""
"","1878.6100000143051","pref_question","html-keyboard-response","97","186705","0.0-20.0","SS1611940976610","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","4","","",""
"","1254.9550000112504","pref_reveal","sequential-stimulus-presentation","98","188889","0.0-21.0","SS1611940976610","","40","900","2154.9550000112504","","","","4","","","deviant"
"","null","","html-keyboard-response","99","189767","0.0-22.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","330.6449999799952","trial","sequential-stimulus-presentation","100","191031","0.0-22.0-1.0","SS1611940976610","","40","900","1230.6449999799952","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","null","","html-keyboard-response","101","192112","0.0-22.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1066.2449999945238","trial","sequential-stimulus-presentation","102","194110","0.0-22.0-1.1","SS1611940976610","","40","900","1966.2449999945238","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","null","","html-keyboard-response","103","195216","0.0-22.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","292.8800000809133","trial","sequential-stimulus-presentation","104","196441","0.0-22.0-1.2","SS1611940976610","","40","900","1192.8800000809133","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","null","","html-keyboard-response","105","197642","0.0-22.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","440.63500000629574","trial","sequential-stimulus-presentation","106","199015","0.0-22.0-1.3","SS1611940976610","","40","900","1340.6350000062957","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","null","","html-keyboard-response","107","200065","0.0-22.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","887.6550000859424","trial","sequential-stimulus-presentation","108","201885","0.0-22.0-1.4","SS1611940976610","","40","900","1787.6550000859424","","","","5","images/stimuli/spore_stims/complex_17_A_a.gif","left",""
"","null","","html-keyboard-response","109","203011","0.0-22.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","437.4750000424683","trial","sequential-stimulus-presentation","110","204381","0.0-22.0-1.5","SS1611940976610","","40","900","1337.4750000424683","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","null","","html-keyboard-response","111","205453","0.0-22.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","524.2449999786913","trial","sequential-stimulus-presentation","112","206912","0.0-22.0-1.6","SS1611940976610","","40","900","1424.2449999786913","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","null","","html-keyboard-response","113","207809","0.0-22.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","482.30499995406717","trial","sequential-stimulus-presentation","114","209218","0.0-22.0-1.7","SS1611940976610","","40","900","1382.3049999540672","","","","5","images/stimuli/spore_stims/complex_20_A_a.gif","middle",""
"","2002.2149999858811","pref_question","html-keyboard-response","115","211250","0.0-23.0","SS1611940976610","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","5","","",""
"","1421.1999999824911","pref_reveal","sequential-stimulus-presentation","116","213602","0.0-24.0","SS1611940976610","","40","900","2321.199999982491","","","","5","","","novel"
"","null","","html-keyboard-response","117","214721","0.0-25.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1150.4999999888241","trial","sequential-stimulus-presentation","118","216812","0.0-25.0-1.0","SS1611940976610","","40","900","2050.499999988824","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","null","","html-keyboard-response","119","217664","0.0-25.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","877.9449999565259","trial","sequential-stimulus-presentation","120","219478","0.0-25.0-1.1","SS1611940976610","","40","900","1777.9449999565259","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","null","","html-keyboard-response","121","220706","0.0-25.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","827.6699999114498","trial","sequential-stimulus-presentation","122","222470","0.0-25.0-1.2","SS1611940976610","","40","900","1727.6699999114498","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","null","","html-keyboard-response","123","223340","0.0-25.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","942.4299999373034","trial","sequential-stimulus-presentation","124","225220","0.0-25.0-1.3","SS1611940976610","","40","900","1842.4299999373034","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","null","","html-keyboard-response","125","226178","0.0-25.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","3068.8350000418723","trial","sequential-stimulus-presentation","126","230185","0.0-25.0-1.4","SS1611940976610","","40","900","3968.8350000418723","","","","6","images/stimuli/spore_stims/simple_09_B_a.gif","right",""
"","null","","html-keyboard-response","127","231192","0.0-25.0-0.5","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1759.6200000261888","trial","sequential-stimulus-presentation","128","233888","0.0-25.0-1.5","SS1611940976610","","40","900","2659.620000026189","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","null","","html-keyboard-response","129","235110","0.0-25.0-0.6","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1515.7299999846146","trial","sequential-stimulus-presentation","130","237562","0.0-25.0-1.6","SS1611940976610","","40","900","2415.7299999846146","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","null","","html-keyboard-response","131","238403","0.0-25.0-0.7","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","1748.299999977462","trial","sequential-stimulus-presentation","132","241089","0.0-25.0-1.7","SS1611940976610","","40","900","2648.299999977462","","","","6","images/stimuli/spore_stims/simple_09_A_a.gif","left",""
"","1471.3800000026822","pref_question","html-keyboard-response","133","242594","0.0-26.0","SS1611940976610","","50","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","2","middle","6","","",""
"","1402.10000006482","pref_reveal","sequential-stimulus-presentation","134","244930","0.0-27.0","SS1611940976610","","40","900","2302.10000006482","","","","6","","","novel"
"","null","","html-keyboard-response","135","246201","0.0-28.0-0.0","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","681.3449999317527","trial","sequential-stimulus-presentation","136","247820","0.0-28.0-1.0","SS1611940976610","","40","900","1581.3449999317527","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
"","null","","html-keyboard-response","137","248681","0.0-28.0-0.1","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","326.37999998405576","trial","sequential-stimulus-presentation","138","249946","0.0-28.0-1.1","SS1611940976610","","40","900","1226.3799999840558","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
"","null","","html-keyboard-response","139","250983","0.0-28.0-0.2","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","274.82499997131526","trial","sequential-stimulus-presentation","140","252198","0.0-28.0-1.2","SS1611940976610","","40","900","1174.8249999713153","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
"","null","","html-keyboard-response","141","253080","0.0-28.0-0.3","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","429.61500003002584","trial","sequential-stimulus-presentation","142","254450","0.0-28.0-1.3","SS1611940976610","","40","900","1329.6150000300258","","","","7","images/stimuli/spore_stims/simple_14_B_a.gif","right",""
"","null","","html-keyboard-response","143","255678","0.0-28.0-0.4","SS1611940976610","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","",""
"","731.4150000456721","trial","sequential-stimulus-presentation","144","257348","0.0-28.0-1.4","SS1611940976610","","40","900","1631.415000045672","","","","7","images/stimuli/spore_stims/simple_11_B_c.gif","left",""
