"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","359.27000000083353","trial","sequential-stimulus-presentation","314","607435","0.0-55.0-1.6","SS1612117478452","","40","700","1059.2700000008335","","","","16","simple_similar","images/stimuli/spore_stims/simple_20_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","315","608418","0.0-55.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","341.4649999977555","trial","sequential-stimulus-presentation","316","609466","0.0-55.0-1.7","SS1612117478452","","40","700","1041.4649999977555","","","","16","simple_similar","images/stimuli/spore_stims/simple_20_B_a.gif","middle","","","","",""
"","1331.8900000012945","pref_question","html-keyboard-response","317","610802","0.0-56.0","SS1612117478452","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","16","","","","","","","",""
"","1690.6099999978906","pref_reveal","sequential-stimulus-presentation","318","613204","0.0-57.0","SS1612117478452","","40","700","2390.6099999978906","","","","16","","","","deviant","","","",""
"","null","","html-keyboard-response","319","614457","0.0-58.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","529.3149999998277","trial","sequential-stimulus-presentation","320","615693","0.0-58.0-1.0","SS1612117478452","","40","700","1229.3149999998277","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","321","616587","0.0-58.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1136.0450000029523","trial","sequential-stimulus-presentation","322","618432","0.0-58.0-1.1","SS1612117478452","","40","700","1836.0450000029523","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","323","619658","0.0-58.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","821.1599999995669","trial","sequential-stimulus-presentation","324","621186","0.0-58.0-1.2","SS1612117478452","","40","700","1521.159999999567","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","325","622047","0.0-58.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1246.790000001085","trial","sequential-stimulus-presentation","326","624002","0.0-58.0-1.3","SS1612117478452","","40","700","1946.790000001085","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","327","624866","0.0-58.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2473.995000000228","trial","sequential-stimulus-presentation","328","628050","0.0-58.0-1.4","SS1612117478452","","40","700","3173.995000000228","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","329","629232","0.0-58.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","3514.4900000013877","trial","sequential-stimulus-presentation","330","633457","0.0-58.0-1.5","SS1612117478452","","40","700","4214.490000001388","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_08_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","331","634276","0.0-58.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2068.825000002049","trial","sequential-stimulus-presentation","332","637053","0.0-58.0-1.6","SS1612117478452","","40","700","2768.825000002049","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","333","637970","0.0-58.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","4641.48000000196","trial","sequential-stimulus-presentation","334","643318","0.0-58.0-1.7","SS1612117478452","","40","700","5341.48000000196","","","","17","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","3064.4050000009593","pref_question","html-keyboard-response","335","646387","0.0-59.0","SS1612117478452","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","17","","","","","","","",""
"","4800.914999999804","pref_reveal","sequential-stimulus-presentation","336","651896","0.0-60.0","SS1612117478452","","40","700","5500.914999999804","","","","17","","","","deviant","","","",""
"","null","","html-keyboard-response","337","652883","0.0-61.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2565.399999999441","trial","sequential-stimulus-presentation","338","656154","0.0-61.0-1.0","SS1612117478452","","40","700","3265.399999999441","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","339","657081","0.0-61.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","696.2400000011548","trial","sequential-stimulus-presentation","340","658488","0.0-61.0-1.1","SS1612117478452","","40","700","1396.2400000011548","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","341","659322","0.0-61.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","683.6150000017369","trial","sequential-stimulus-presentation","342","660712","0.0-61.0-1.2","SS1612117478452","","40","700","1383.615000001737","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","343","661849","0.0-61.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","462.4199999998091","trial","sequential-stimulus-presentation","344","663018","0.0-61.0-1.3","SS1612117478452","","40","700","1162.419999999809","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","345","664207","0.0-61.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","815.565000000759","trial","sequential-stimulus-presentation","346","665731","0.0-61.0-1.4","SS1612117478452","","40","700","1515.565000000759","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","347","666935","0.0-61.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1965.2399999977788","trial","sequential-stimulus-presentation","348","669606","0.0-61.0-1.5","SS1612117478452","","40","700","2665.239999997779","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","null","","html-keyboard-response","349","670686","0.0-61.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","729.6950000019278","trial","sequential-stimulus-presentation","350","672127","0.0-61.0-1.6","SS1612117478452","","40","700","1429.6950000019278","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_A_a.gif","left","","","","",""
"","null","","html-keyboard-response","351","673028","0.0-61.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","700.3599999988219","trial","sequential-stimulus-presentation","352","674439","0.0-61.0-1.7","SS1612117478452","","40","700","1400.3599999988219","","","","18","simple_similar","images/stimuli/spore_stims/simple_16_B_a.gif","middle","","","","",""
"","1533.4299999995856","pref_question","html-keyboard-response","353","675976","0.0-62.0","SS1612117478452","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","18","","","","","","","",""
"","864.1900000002934","pref_reveal","sequential-stimulus-presentation","354","677551","0.0-63.0","SS1612117478452","","40","700","1564.1900000002934","","","","18","","","","deviant","","","",""
"","null","","html-keyboard-response","355","678633","0.0-64.0-0.0","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","500.28000000014435","trial","sequential-stimulus-presentation","356","679843","0.0-64.0-1.0","SS1612117478452","","40","700","1200.2800000001444","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","357","680756","0.0-64.0-0.1","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1107.014999997802","trial","sequential-stimulus-presentation","358","682569","0.0-64.0-1.1","SS1612117478452","","40","700","1807.014999997802","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","359","683383","0.0-64.0-0.2","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","720.310000000638","trial","sequential-stimulus-presentation","360","684808","0.0-64.0-1.2","SS1612117478452","","40","700","1420.310000000638","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","361","685765","0.0-64.0-0.3","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","635.8950000030454","trial","sequential-stimulus-presentation","362","687112","0.0-64.0-1.3","SS1612117478452","","40","700","1335.8950000030454","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","363","688122","0.0-64.0-0.4","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","716.340000002645","trial","sequential-stimulus-presentation","364","689546","0.0-64.0-1.4","SS1612117478452","","40","700","1416.340000002645","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","365","690397","0.0-64.0-0.5","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","731.6700000010896","trial","sequential-stimulus-presentation","366","691840","0.0-64.0-1.5","SS1612117478452","","40","700","1431.6700000010896","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","367","693036","0.0-64.0-0.6","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","622.9700000003213","trial","sequential-stimulus-presentation","368","694370","0.0-64.0-1.6","SS1612117478452","","40","700","1322.9700000003213","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","369","695241","0.0-64.0-0.7","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1391.9249999999302","trial","sequential-stimulus-presentation","370","697339","0.0-64.0-1.7","SS1612117478452","","40","700","2091.92499999993","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_09_A_c.gif","right","","","","",""
"","null","","html-keyboard-response","371","698287","0.0-64.0-0.8","SS1612117478452","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1471.3900000024587","trial","sequential-stimulus-presentation","372","700485","0.0-64.0-1.8","SS1612117478452","","40","700","2171.3900000024587","","","","19","simple_dissimilar","images/stimuli/spore_stims/simple_08_B_a.gif","middle","","","","",""
"","3071.0500000022585","pref_question","html-keyboard-response","373","703561","0.0-65.0","SS1612117478452","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","19","","","","","","","",""
"","1495.9950000011595","pref_reveal","sequential-stimulus-presentation","374","705767","0.0-66.0","SS1612117478452","","40","700","2195.9950000011595","","","","19","","","","novel","","","",""
"[{""page_index"":0,""viewing_time"":2365.2499999989523}]","2365.470000000554","instructions","instructions","375","708136","0.0-67.0","SS1612117478452","","","","","","","","","","","","","","","",""
"","5634.330000000773","similarity_question","survey-likert","376","713775","0.0-68.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_16_B_a.gif"
"","4069.3800000008196","similarity_question","survey-likert","377","717852","0.0-69.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":1}","[0]","images/stimuli/spore_stims/complex_01_B_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif"
"","4567.695000001579","similarity_question","survey-likert","378","722430","0.0-70.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/simple_16_A_a.gif","images/stimuli/spore_stims/simple_16_B_a.gif"
"","9101.955000001937","similarity_question","survey-likert","379","731540","0.0-71.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":1}","[0]","images/stimuli/spore_stims/simple_02_B_a.gif","images/stimuli/spore_stims/simple_18_B_a.gif"
"","2732.0400000025984","similarity_question","survey-likert","380","734280","0.0-72.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":1}","[0]","images/stimuli/spore_stims/complex_01_A_c.gif","images/stimuli/spore_stims/complex_07_A_a.gif"
"","6351.449999998207","similarity_question","survey-likert","381","740640","0.0-73.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":6}","[0]","images/stimuli/spore_stims/simple_20_B_a.gif","images/stimuli/spore_stims/simple_20_A_a.gif"
"","4862.355000001029","similarity_question","survey-likert","382","745509","0.0-74.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":4}","[0]","images/stimuli/spore_stims/simple_12_A_c.gif","images/stimuli/spore_stims/simple_12_B_c.gif"
"","2476.580000002403","similarity_question","survey-likert","383","747994","0.0-75.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/complex_17_B_b.gif","images/stimuli/spore_stims/complex_17_A_b.gif"
"","4423.600000001956","similarity_question","survey-likert","384","752425","0.0-76.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":1}","[0]","images/stimuli/spore_stims/simple_07_B_c.gif","images/stimuli/spore_stims/simple_02_A_b.gif"
"","3741.5449999971315","similarity_question","survey-likert","385","756175","0.0-77.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":4}","[0]","images/stimuli/spore_stims/complex_15_A_d.gif","images/stimuli/spore_stims/complex_15_B_d.gif"
"","2899.859999997774","similarity_question","survey-likert","386","759084","0.0-78.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/complex_06_A_b.gif","images/stimuli/spore_stims/complex_06_B_b.gif"
"","11397.104999999981","similarity_question","survey-likert","387","770489","0.0-79.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":2}","[0]","images/stimuli/spore_stims/complex_03_A_b.gif","images/stimuli/spore_stims/complex_10_A_b.gif"
"","7635.594999999739","similarity_question","survey-likert","388","778133","0.0-80.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":3}","[0]","images/stimuli/spore_stims/complex_18_B_c.gif","images/stimuli/spore_stims/complex_08_B_b.gif"
"","9289.36000000243","similarity_question","survey-likert","389","787430","0.0-81.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":2}","[0]","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_04_A_b.gif"
"","12451.379999998608","similarity_question","survey-likert","390","799888","0.0-82.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_13_B_a.gif"
"","27570.440000003204","similarity_question","survey-likert","391","827466","0.0-83.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":4}","[0]","images/stimuli/spore_stims/complex_04_B_d.gif","images/stimuli/spore_stims/complex_05_B_a.gif"
"","3349.89499999932","similarity_question","survey-likert","392","830824","0.0-84.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/simple_15_B_c.gif","images/stimuli/spore_stims/simple_15_A_c.gif"
"","3666.305000002496","similarity_question","survey-likert","393","834498","0.0-85.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":5}","[0]","images/stimuli/spore_stims/complex_14_A_d.gif","images/stimuli/spore_stims/complex_14_B_d.gif"
"","12086.234999998822","similarity_question","survey-likert","394","846592","0.0-86.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":2}","[0]","images/stimuli/spore_stims/simple_08_B_a.gif","images/stimuli/spore_stims/simple_09_A_c.gif"
"","33482.06000000215","similarity_question","survey-likert","395","880082","0.0-87.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":1}","[0]","images/stimuli/spore_stims/simple_19_B_a.gif","images/stimuli/spore_stims/simple_18_A_d.gif"
"[{""page_index"":0,""viewing_time"":1511.819999999716}]","1512.0200000019977","instructions","instructions","396","881601","0.0-88.0","SS1612117478452","","","","","","","","","","","","","","","",""
"","4104.260000000009","","survey-likert","397","885710","0.0-89.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_10_A_b.gif","","","","","","","","{""Q0"":4}","[0]","",""
"","2236.495000001043","","survey-likert","398","887955","0.0-90.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_09_A_a.gif","","","","","","","","{""Q0"":5}","[0]","",""
"","24557.559999997495","","survey-likert","399","912520","0.0-91.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_14_A_d.gif","","","","","","","","{""Q0"":4}","[0]","",""
"","2054.7850000002654","","survey-likert","400","914583","0.0-92.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_15_B_d.gif","","","","","","","","{""Q0"":5}","[0]","",""
"","2155.5850000004284","","survey-likert","401","916747","0.0-93.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_15_A_c.gif","","","","","","","","{""Q0"":2}","[0]","",""
"","2317.989999999525","","survey-likert","402","919072","0.0-94.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_16_B_a.gif","","","","","","","","{""Q0"":1}","[0]","",""
"","4093.6200000033714","","survey-likert","403","923173","0.0-95.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","","","","{""Q0"":5}","[0]","",""
"","4479.264999998151","","survey-likert","404","927662","0.0-96.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_17_A_b.gif","","","","","","","","{""Q0"":1}","[0]","",""
"","5559.390000002109","","survey-likert","405","933231","0.0-97.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_13_A_a.gif","","","","","","","","{""Q0"":2}","[0]","",""
"","4093.8750000023283","","survey-likert","406","937333","0.0-98.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_20_A_a.gif","","","","","","","","{""Q0"":1}","[0]","",""
"","2217.200000002864","","survey-likert","407","939559","0.0-99.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_01_A_c.gif","","","","","","","","{""Q0"":4}","[0]","",""
"","2389.54999999993","","survey-likert","408","941957","0.0-100.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_19_B_a.gif","","","","","","","","{""Q0"":3}","[0]","",""
"","22415.300000000512","","survey-likert","409","964381","0.0-101.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_18_B_a.gif","","","","","","","","{""Q0"":1}","[0]","",""
"","3996.2650000015274","","survey-likert","410","968385","0.0-102.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_09_A_c.gif","","","","","","","","{""Q0"":1}","[0]","",""
"","2420.0449999988778","","survey-likert","411","970814","0.0-103.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_18_B_c.gif","","","","","","","","{""Q0"":4}","[0]","",""
"","3181.414999999106","","survey-likert","412","974003","0.0-104.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_17_A_b.gif","","","","","","","","{""Q0"":5}","[0]","",""
"","2728.479999997886","","survey-likert","413","976739","0.0-105.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_12_B_c.gif","","","","","","","","{""Q0"":1}","[0]","",""
"","3815.0599999971455","","survey-likert","414","980562","0.0-106.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_06_B_b.gif","","","","","","","","{""Q0"":4}","[0]","",""
"","7811.20000000007","","survey-likert","415","988381","0.0-107.0","SS1612117478452","","","","","images/stimuli/spore_stims/complex_05_B_a.gif","","","","","","","","{""Q0"":4}","[0]","",""
"","5359.045000000973","","survey-likert","416","993746","0.0-108.0","SS1612117478452","","","","","images/stimuli/spore_stims/simple_02_A_b.gif","","","","","","","","{""Q0"":1}","[0]","",""
"[{""page_index"":0,""viewing_time"":2969.95500000054}]","2970.130000001518","instructions","instructions","417","996725","0.0-109.0","SS1612117478452","","","","","","","","","","","","","","","",""
"","2317.6449999992037","","demog-age","418","999050","0.0-110.0","SS1612117478452","","","","","","","","","","","","","{""age"":""24""}","","",""
"","6101.300000002026","","demog-ethnic-US","419","1005157","0.0-111.0","SS1612117478452","","","","","","","","","","","","","{""ethnicity"":[""White""]}","[0]","",""
"","7266.045000000275","","demog-gender-and-education","420","1012431","0.0-112.0","SS1612117478452","","","","","","","","","","","","","{""gender"":""Male"",""education"":""Master's Degree""}","[0,1]","",""
"","6709.385000001988","feedback","survey-text","421","1019150","0.0-113.0","SS1612117478452","","","","","","","","","","","","","{""Q0"":""hello ""}","","",""
"[{""page_index"":0,""viewing_time"":930.4950000005774}]","930.6749999995809","instructions","instructions","422","1020085","0.0-114.0","SS1612117478452","","","","","","","","","","","","","","","",""
