"view_history","rt","stimulus_type","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","ball_pref","location","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","759.409999998752","trial","sequential-stimulus-presentation","122","372247","0.0-25.0-1.2","SS1612117450475","","40","700","1459.409999998752","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","123","373246","0.0-25.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","358.1099999937578","trial","sequential-stimulus-presentation","124","374311","0.0-25.0-1.3","SS1612117450475","","40","700","1058.1099999937578","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","125","375127","0.0-25.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","587.3149999970337","trial","sequential-stimulus-presentation","126","376424","0.0-25.0-1.4","SS1612117450475","","40","700","1287.3149999970337","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","127","377299","0.0-25.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","235.67000000184635","trial","sequential-stimulus-presentation","128","378238","0.0-25.0-1.5","SS1612117450475","","40","700","935.6700000018463","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","129","379393","0.0-25.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1031.8400000032852","trial","sequential-stimulus-presentation","130","381134","0.0-25.0-1.6","SS1612117450475","","40","700","1731.8400000032852","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","131","382387","0.0-25.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","161.39499999553664","trial","sequential-stimulus-presentation","132","383255","0.0-25.0-1.7","SS1612117450475","","40","700","861.3949999955366","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_c.gif","left","","","","",""
"","null","","html-keyboard-response","133","384482","0.0-25.0-0.8","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","271.9950000027893","trial","sequential-stimulus-presentation","134","385465","0.0-25.0-1.8","SS1612117450475","","40","700","971.9950000027893","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_05_B_d.gif","middle","","","","",""
"","936.744999999064","pref_question","html-keyboard-response","135","386407","0.0-26.0","SS1612117450475","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","6","","","","","","","",""
"","328.48999999987427","pref_reveal","sequential-stimulus-presentation","136","387446","0.0-27.0","SS1612117450475","","40","700","1028.4899999998743","","","","6","","","","background","","","",""
"","null","","html-keyboard-response","137","388563","0.0-28.0-0.0","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","492.5749999965774","trial","sequential-stimulus-presentation","138","389764","0.0-28.0-1.0","SS1612117450475","","40","700","1192.5749999965774","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","139","390769","0.0-28.0-0.1","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","857.9150000005029","trial","sequential-stimulus-presentation","140","392336","0.0-28.0-1.1","SS1612117450475","","40","700","1557.915000000503","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","141","393524","0.0-28.0-0.2","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","759.0150000032736","trial","sequential-stimulus-presentation","142","394990","0.0-28.0-1.2","SS1612117450475","","40","700","1459.0150000032736","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","143","396225","0.0-28.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","551.7849999960163","trial","sequential-stimulus-presentation","144","397489","0.0-28.0-1.3","SS1612117450475","","40","700","1251.7849999960163","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","145","398451","0.0-28.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","524.3800000025658","trial","sequential-stimulus-presentation","146","399686","0.0-28.0-1.4","SS1612117450475","","40","700","1224.3800000025658","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","147","400730","0.0-28.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","239.67000000266125","trial","sequential-stimulus-presentation","148","401678","0.0-28.0-1.5","SS1612117450475","","40","700","939.6700000026613","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","149","402684","0.0-28.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","398.87499999895226","trial","sequential-stimulus-presentation","150","403792","0.0-28.0-1.6","SS1612117450475","","40","700","1098.8749999989523","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","right","","","","",""
"","null","","html-keyboard-response","151","404843","0.0-28.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","526.5149999977439","trial","sequential-stimulus-presentation","152","406078","0.0-28.0-1.7","SS1612117450475","","40","700","1226.5149999977439","","","","7","simple_dissimilar","images/stimuli/spore_stims/simple_02_B_d.gif","middle","","","","",""
"","1150.0700000033248","pref_question","html-keyboard-response","153","407232","0.0-29.0","SS1612117450475","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","7","","","","","","","",""
"","553.0249999937951","pref_reveal","sequential-stimulus-presentation","154","408497","0.0-30.0","SS1612117450475","","40","700","1253.024999993795","","","","7","","","","background","","","",""
"","null","","html-keyboard-response","155","409543","0.0-31.0-0.0","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","448.30000000365544","trial","sequential-stimulus-presentation","156","410700","0.0-31.0-1.0","SS1612117450475","","40","700","1148.3000000036554","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","157","411743","0.0-31.0-0.1","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","402.46500000648666","trial","sequential-stimulus-presentation","158","412857","0.0-31.0-1.1","SS1612117450475","","40","700","1102.4650000064867","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","159","414014","0.0-31.0-0.2","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","423.5100000005332","trial","sequential-stimulus-presentation","160","415149","0.0-31.0-1.2","SS1612117450475","","40","700","1123.5100000005332","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","161","416016","0.0-31.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","360.5549999992945","trial","sequential-stimulus-presentation","162","417085","0.0-31.0-1.3","SS1612117450475","","40","700","1060.5549999992945","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","163","418177","0.0-31.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","337.0999999970081","trial","sequential-stimulus-presentation","164","419222","0.0-31.0-1.4","SS1612117450475","","40","700","1037.0999999970081","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_A_a.gif","left","","","","",""
"","null","","html-keyboard-response","165","420471","0.0-31.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","327.48500000161584","trial","sequential-stimulus-presentation","166","421510","0.0-31.0-1.5","SS1612117450475","","40","700","1027.4850000016158","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","167","422816","0.0-31.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","719.4749999980559","trial","sequential-stimulus-presentation","168","424248","0.0-31.0-1.6","SS1612117450475","","40","700","1419.4749999980559","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","null","","html-keyboard-response","169","425278","0.0-31.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","474.1600000052131","trial","sequential-stimulus-presentation","170","426461","0.0-31.0-1.7","SS1612117450475","","40","700","1174.160000005213","","","","8","complex_similar","images/stimuli/spore_stims/complex_07_B_a.gif","right","","","","",""
"","1150.2200000031735","pref_question","html-keyboard-response","171","427616","0.0-32.0","SS1612117450475","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","8","","","","","","","",""
"","236.51999999856343","pref_reveal","sequential-stimulus-presentation","172","428559","0.0-33.0","SS1612117450475","","40","700","936.5199999985634","","","","8","","","","deviant","","","",""
"","null","","html-keyboard-response","173","429774","0.0-34.0-0.0","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1299.670000000333","trial","sequential-stimulus-presentation","174","431784","0.0-34.0-1.0","SS1612117450475","","40","700","1999.670000000333","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","175","432699","0.0-34.0-0.1","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","836.539999996603","trial","sequential-stimulus-presentation","176","434248","0.0-34.0-1.1","SS1612117450475","","40","700","1536.539999996603","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","177","435326","0.0-34.0-0.2","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","587.9649999988033","trial","sequential-stimulus-presentation","178","436622","0.0-34.0-1.2","SS1612117450475","","40","700","1287.9649999988033","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","179","437729","0.0-34.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1093.3949999962351","trial","sequential-stimulus-presentation","180","439536","0.0-34.0-1.3","SS1612117450475","","40","700","1793.3949999962351","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","181","440640","0.0-34.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","990.4850000020815","trial","sequential-stimulus-presentation","182","442343","0.0-34.0-1.4","SS1612117450475","","40","700","1690.4850000020815","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","183","443384","0.0-34.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","758.3799999993062","trial","sequential-stimulus-presentation","184","444851","0.0-34.0-1.5","SS1612117450475","","40","700","1458.3799999993062","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","185","446124","0.0-34.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","433.9250000048196","trial","sequential-stimulus-presentation","186","447269","0.0-34.0-1.6","SS1612117450475","","40","700","1133.9250000048196","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_b.gif","right","","","","",""
"","null","","html-keyboard-response","187","448126","0.0-34.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1052.5399999969522","trial","sequential-stimulus-presentation","188","449888","0.0-34.0-1.7","SS1612117450475","","40","700","1752.5399999969522","","","","9","complex_dissimilar","images/stimuli/spore_stims/complex_04_B_d.gif","left","","","","",""
"","9664.244999999937","pref_question","html-keyboard-response","189","459558","0.0-35.0","SS1612117450475","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","9","","","","","","","",""
"","418.5600000055274","pref_reveal","sequential-stimulus-presentation","190","460684","0.0-36.0","SS1612117450475","","40","700","1118.5600000055274","","","","9","","","","deviant","","","",""
"","null","","html-keyboard-response","191","461622","0.0-37.0-0.0","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","67.9149999996298","trial","sequential-stimulus-presentation","192","462402","0.0-37.0-1.0","SS1612117450475","","40","700","767.9149999996298","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","193","463246","0.0-37.0-0.1","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","853.9699999964796","trial","sequential-stimulus-presentation","194","464809","0.0-37.0-1.1","SS1612117450475","","40","700","1553.9699999964796","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","195","466038","0.0-37.0-0.2","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","614.6300000036717","trial","sequential-stimulus-presentation","196","467366","0.0-37.0-1.2","SS1612117450475","","40","700","1314.6300000036717","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","197","468336","0.0-37.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2583.2900000023074","trial","sequential-stimulus-presentation","198","471632","0.0-37.0-1.3","SS1612117450475","","40","700","3283.2900000023074","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","199","472682","0.0-37.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1677.544999998645","trial","sequential-stimulus-presentation","200","475071","0.0-37.0-1.4","SS1612117450475","","40","700","2377.544999998645","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_B_d.gif","right","","","","",""
"","null","","html-keyboard-response","201","476244","0.0-37.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1912.1249999952852","trial","sequential-stimulus-presentation","202","478865","0.0-37.0-1.5","SS1612117450475","","40","700","2612.124999995285","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","203","479822","0.0-37.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2060.185000002093","trial","sequential-stimulus-presentation","204","482592","0.0-37.0-1.6","SS1612117450475","","40","700","2760.185000002093","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","null","","html-keyboard-response","205","483515","0.0-37.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1951.1150000034831","trial","sequential-stimulus-presentation","206","486175","0.0-37.0-1.7","SS1612117450475","","40","700","2651.115000003483","","","","10","simple_similar","images/stimuli/spore_stims/simple_11_A_d.gif","middle","","","","",""
"","3482.579999996233","pref_question","html-keyboard-response","207","489662","0.0-38.0","SS1612117450475","","49","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","1","left","10","","","","","","","",""
"","379.6599999986938","pref_reveal","sequential-stimulus-presentation","208","490752","0.0-39.0","SS1612117450475","","40","700","1079.6599999986938","","","","10","","","","novel","","","",""
"","null","","html-keyboard-response","209","491681","0.0-40.0-0.0","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","686.905000002298","trial","sequential-stimulus-presentation","210","493081","0.0-40.0-1.0","SS1612117450475","","40","700","1386.905000002298","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","211","493966","0.0-40.0-0.1","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1025.5949999991572","trial","sequential-stimulus-presentation","212","495704","0.0-40.0-1.1","SS1612117450475","","40","700","1725.5949999991572","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","213","496731","0.0-40.0-0.2","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1611.0750000007101","trial","sequential-stimulus-presentation","214","499056","0.0-40.0-1.2","SS1612117450475","","40","700","2311.07500000071","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","215","500282","0.0-40.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","3374.35999999434","trial","sequential-stimulus-presentation","216","504368","0.0-40.0-1.3","SS1612117450475","","40","700","4074.35999999434","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","217","505239","0.0-40.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","2087.4450000046636","trial","sequential-stimulus-presentation","218","508039","0.0-40.0-1.4","SS1612117450475","","40","700","2787.4450000046636","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","219","509143","0.0-40.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","4051.999999996042","trial","sequential-stimulus-presentation","220","513907","0.0-40.0-1.5","SS1612117450475","","40","700","4751.999999996042","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","221","515024","0.0-40.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","382.76000000041677","trial","sequential-stimulus-presentation","222","516121","0.0-40.0-1.6","SS1612117450475","","40","700","1082.7600000004168","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","223","517057","0.0-40.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","79.1899999967427","trial","sequential-stimulus-presentation","224","517845","0.0-40.0-1.7","SS1612117450475","","40","700","779.1899999967427","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_B_c.gif","middle","","","","",""
"","null","","html-keyboard-response","225","518718","0.0-40.0-0.8","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","1931.5150000037975","trial","sequential-stimulus-presentation","226","521376","0.0-40.0-1.8","SS1612117450475","","40","700","2631.5150000037975","","","","11","simple_similar","images/stimuli/spore_stims/simple_10_A_c.gif","right","","","","",""
"","1250.499999994645","pref_question","html-keyboard-response","227","522632","0.0-41.0","SS1612117450475","","51","","","<img src=images/stimuli/pokeballs_pref.jpg width =""800"" height = ""200"" style=""padding-top: 33%"">","3","right","11","","","","","","","",""
"","366.4649999991525","pref_reveal","sequential-stimulus-presentation","228","523711","0.0-42.0","SS1612117450475","","40","700","1066.4649999991525","","","","11","","","","deviant","","","",""
"","null","","html-keyboard-response","229","524578","0.0-43.0-0.0","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","298.60500000359025","trial","sequential-stimulus-presentation","230","525590","0.0-43.0-1.0","SS1612117450475","","40","700","998.6050000035902","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","231","526417","0.0-43.0-0.1","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","34.63499999628402","trial","sequential-stimulus-presentation","232","527155","0.0-43.0-1.1","SS1612117450475","","40","700","734.634999996284","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","233","528294","0.0-43.0-0.2","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","201.33000000345055","trial","sequential-stimulus-presentation","234","529207","0.0-43.0-1.2","SS1612117450475","","40","700","901.3300000034506","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","235","530500","0.0-43.0-0.3","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","929.3650000034831","trial","sequential-stimulus-presentation","236","532144","0.0-43.0-1.3","SS1612117450475","","40","700","1629.3650000034831","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","237","533390","0.0-43.0-0.4","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","320.57499999785796","trial","sequential-stimulus-presentation","238","534425","0.0-43.0-1.4","SS1612117450475","","40","700","1020.574999997858","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","239","535362","0.0-43.0-0.5","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","400.54499999666587","trial","sequential-stimulus-presentation","240","536467","0.0-43.0-1.5","SS1612117450475","","40","700","1100.5449999966659","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_B_a.gif","left","","","","",""
"","null","","html-keyboard-response","241","537744","0.0-43.0-0.6","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
"","269.09499999601394","trial","sequential-stimulus-presentation","242","538727","0.0-43.0-1.6","SS1612117450475","","40","700","969.0949999960139","","","","12","complex_similar","images/stimuli/spore_stims/complex_01_A_a.gif","right","","","","",""
"","null","","html-keyboard-response","243","539753","0.0-43.0-0.7","SS1612117450475","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","",""
