subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1619205453890,6,complex_dissimilar,4,background,background,complex,complex_02_A,6365.349999999977,self_paced,second half,0,background,NA,NA
SS1619205453890,6,complex_dissimilar,5,background,background,complex,complex_02_A,7912.135000000533,self_paced,second half,0,background,NA,NA
SS1619205453890,6,complex_dissimilar,6,background,background,complex,complex_02_A,4942.3850000003,self_paced,second half,0,background,NA,NA
SS1619205453890,7,simple_dissimilar,1,background,background,simple,simple_16_A,8770.920000000857,self_paced,second half,0,background,NA,NA
SS1619205453890,7,simple_dissimilar,2,background,background,simple,simple_16_A,689.3600000002771,self_paced,second half,0,background,NA,NA
SS1619205453890,7,simple_dissimilar,3,background,background,simple,simple_16_A,409.88500000094064,self_paced,second half,0,background,NA,NA
SS1619205453890,7,simple_dissimilar,4,background,background,simple,simple_16_A,266.37999999907333,self_paced,second half,0,background,NA,NA
SS1619205453890,8,complex_dissimilar,1,background,background,complex,complex_17_A,2781.0850000004866,forced_short,second half,2,background,4,5
SS1619205453890,8,complex_dissimilar,2,background,background,complex,complex_17_A,1350.7000000008848,forced_short,second half,2,background,4,5
SS1619205453890,8,complex_dissimilar,3,background,background,complex,complex_17_A,1035.4299999999348,forced_short,second half,2,background,4,5
SS1619205453890,8,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_19_A,771.17499999987194,forced_short,second half,2,first_deviant,4,5
SS1619205453890,8,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_19_A,378.03499999974156,forced_short,second half,2,second_deviant,4,5
SS1619205453890,8,complex_dissimilar,6,background,background,complex,complex_17_A,439.73999999975786,forced_short,second half,2,background,4,5
SS1619205453890,9,complex_dissimilar,1,background,background,complex,complex_17_A,8779.964999999735,forced_short,second half,1,background,5,NA
SS1619205453890,9,complex_dissimilar,2,background,background,complex,complex_17_A,1157.0600000013947,forced_short,second half,1,background,5,NA
SS1619205453890,9,complex_dissimilar,3,background,background,complex,complex_17_A,128.10499999974854,forced_short,second half,1,background,5,NA
SS1619205453890,9,complex_dissimilar,4,background,background,complex,complex_17_A,119.61999999947147,forced_short,second half,1,background,5,NA
SS1619205453890,9,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_18_A,416.0350000002072,forced_short,second half,1,first_deviant,5,NA
SS1619205453890,10,complex_dissimilar,1,background,background,complex,complex_14_A,45.109999999112915,self_paced,second half,1,background,4,NA
SS1619205453890,10,complex_dissimilar,3,background,background,complex,complex_14_A,343.37999999837484,self_paced,second half,1,background,4,NA
SS1619205453890,10,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_16_A,1916.630000001518,self_paced,second half,1,first_deviant,4,NA
SS1619205453890,10,complex_dissimilar,6,background,background,complex,complex_14_A,1345.6849999983679,self_paced,second half,1,background,4,NA
SS1619205453890,11,simple_dissimilar,1,background,background,simple,simple_14_A,4554.685000000987,self_paced,second half,1,background,4,NA
SS1619205453890,11,simple_dissimilar,2,background,background,simple,simple_14_A,1895.8800000000047,self_paced,second half,1,background,4,NA
SS1619205453890,11,simple_dissimilar,3,background,background,simple,simple_14_A,1058.3400000014226,self_paced,second half,1,background,4,NA
SS1619205453890,11,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_08_A,2172.134999998845,self_paced,second half,1,first_deviant,4,NA
SS1619205453897,0,simple_dissimilar,1,background,background,simple,simple_07_A,578.7799999961862,self_paced,first half,1,background,4,NA
SS1619205453897,0,simple_dissimilar,2,background,background,simple,simple_07_A,210.85000000311993,self_paced,first half,1,background,4,NA
SS1619205453897,0,simple_dissimilar,3,background,background,simple,simple_07_A,627.9799999974784,self_paced,first half,1,background,4,NA
SS1619205453897,1,simple_dissimilar,1,background,background,simple,simple_18_A,950.619999995979,forced_short,first half,2,background,3,6
SS1619205453897,1,simple_dissimilar,2,background,background,simple,simple_18_A,682.9649999999674,forced_short,first half,2,background,3,6
SS1619205453897,1,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_06_A,165.17999999632593,forced_short,first half,2,first_deviant,3,6
SS1619205453897,1,simple_dissimilar,5,background,background,simple,simple_18_A,4051.9750000021304,forced_short,first half,2,background,3,6
SS1619205453897,1,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_06_A,102.85499999736203,forced_short,first half,2,second_deviant,3,6
SS1619205453897,2,simple_dissimilar,1,background,background,simple,simple_07_A,326.53999999456573,self_paced,first half,2,background,3,4
SS1619205453897,2,simple_dissimilar,2,background,background,simple,simple_07_A,392.8599999999278,self_paced,first half,2,background,3,4
SS1619205453897,2,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_02_A,383.52499999746215,self_paced,first half,2,first_deviant,3,4
SS1619205453897,2,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_02_A,269.56000000063796,self_paced,first half,2,second_deviant,3,4
SS1619205453897,2,simple_dissimilar,5,background,background,simple,simple_07_A,492.10499999753665,self_paced,first half,2,background,3,4
SS1619205453897,2,simple_dissimilar,6,background,background,simple,simple_07_A,338.0800000013551,self_paced,first half,2,background,3,4
SS1619205453897,3,complex_dissimilar,1,background,background,complex,complex_19_A,320.6449999997858,forced_short,first half,0,background,NA,NA
SS1619205453897,3,complex_dissimilar,2,background,background,complex,complex_19_A,721.5700000015204,forced_short,first half,0,background,NA,NA
SS1619205453897,3,complex_dissimilar,3,background,background,complex,complex_19_A,432.18999999953667,forced_short,first half,0,background,NA,NA
SS1619205453897,3,complex_dissimilar,4,background,background,complex,complex_19_A,343.1549999950221,forced_short,first half,0,background,NA,NA
SS1619205453897,3,complex_dissimilar,5,background,background,complex,complex_19_A,509.21000000380445,forced_short,first half,0,background,NA,NA
SS1619205453897,4,simple_dissimilar,1,background,background,simple,simple_11_A,160.42000000015832,forced_long,first half,2,background,5,6
SS1619205453897,4,simple_dissimilar,2,background,background,simple,simple_11_A,387.78000000456814,forced_long,first half,2,background,5,6
SS1619205453897,4,simple_dissimilar,3,background,background,simple,simple_11_A,379.0249999947264,forced_long,first half,2,background,5,6
SS1619205453897,4,simple_dissimilar,4,background,background,simple,simple_11_A,315.2699999991455,forced_long,first half,2,background,5,6
SS1619205453897,4,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_15_A,638.4649999963585,forced_long,first half,2,first_deviant,5,6
SS1619205453897,4,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_15_A,351.3149999998859,forced_long,first half,2,second_deviant,5,6
SS1619205453897,5,simple_dissimilar,1,background,background,simple,simple_11_A,4275.759999996808,forced_short,first half,2,background,2,5
SS1619205453897,5,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_16_A,534.4750000003842,forced_short,first half,2,first_deviant,2,5
SS1619205453897,5,simple_dissimilar,4,background,background,simple,simple_11_A,680.8799999998882,forced_short,first half,2,background,2,5
SS1619205453897,5,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_16_A,163.2099999987986,forced_short,first half,2,second_deviant,2,5
SS1619205453897,6,complex_dissimilar,1,background,background,complex,complex_10_A,921.0850000017672,forced_short,second half,1,background,3,NA
SS1619205453897,6,complex_dissimilar,2,background,background,complex,complex_10_A,166.3849999968079,forced_short,second half,1,background,3,NA
SS1619205453897,6,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_14_A,606.8449999947916,forced_short,second half,1,first_deviant,3,NA
SS1619205453897,6,complex_dissimilar,5,background,background,complex,complex_10_A,50.90999999811174,forced_short,second half,1,background,3,NA
SS1619205453897,7,complex_dissimilar,1,background,background,complex,complex_18_A,149.5599999980186,self_paced,second half,1,background,5,NA
SS1619205453897,7,complex_dissimilar,3,background,background,complex,complex_18_A,592.1050000033574,self_paced,second half,1,background,5,NA
SS1619205453897,7,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_06_A,460.30000000610016,self_paced,second half,1,first_deviant,5,NA
SS1619205453897,8,complex_dissimilar,1,background,background,complex,complex_11_A,4541.860000004817,forced_long,second half,1,background,2,NA
SS1619205453897,8,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_05_A,199.86999999673571,forced_long,second half,1,first_deviant,2,NA
SS1619205453897,8,complex_dissimilar,3,background,background,complex,complex_11_A,333.55000000301516,forced_long,second half,1,background,2,NA
SS1619205453897,8,complex_dissimilar,4,background,background,complex,complex_11_A,100.29500000382541,forced_long,second half,1,background,2,NA
SS1619205453897,8,complex_dissimilar,5,background,background,complex,complex_11_A,168.50500000145985,forced_long,second half,1,background,2,NA
SS1619205453897,9,simple_dissimilar,1,background,background,simple,simple_20_A,5231.265000002168,forced_long,second half,2,background,4,5
SS1619205453897,9,simple_dissimilar,2,background,background,simple,simple_20_A,204.21999999962281,forced_long,second half,2,background,4,5
SS1619205453897,9,simple_dissimilar,3,background,background,simple,simple_20_A,413.2099999987986,forced_long,second half,2,background,4,5
SS1619205453897,9,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_16_A,106.51500000676606,forced_long,second half,2,first_deviant,4,5
SS1619205453897,9,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_16_A,139.50499999918975,forced_long,second half,2,second_deviant,4,5
SS1619205453897,10,complex_dissimilar,1,background,background,complex,complex_18_A,641.7050000018207,self_paced,second half,1,background,6,NA
SS1619205453897,10,complex_dissimilar,2,background,background,complex,complex_18_A,51.97000000043772,self_paced,second half,1,background,6,NA
SS1619205453897,10,complex_dissimilar,3,background,background,complex,complex_18_A,421.44000000553206,self_paced,second half,1,background,6,NA
SS1619205453897,10,complex_dissimilar,4,background,background,complex,complex_18_A,50.004999997327104,self_paced,second half,1,background,6,NA
SS1619205453897,10,complex_dissimilar,5,background,background,complex,complex_18_A,423.9400000005844,self_paced,second half,1,background,6,NA
SS1619205453897,10,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_06_A,346.40500000386965,self_paced,second half,1,first_deviant,6,NA
SS1619205453897,11,complex_dissimilar,1,background,background,complex,complex_15_A,5005.95500000054,forced_long,second half,0,background,NA,NA
SS1619205453897,11,complex_dissimilar,2,background,background,complex,complex_15_A,130.67999999475433,forced_long,second half,0,background,NA,NA
SS1619205453897,11,complex_dissimilar,3,background,background,complex,complex_15_A,516.8750000011642,forced_long,second half,0,background,NA,NA
SS1619205453897,11,complex_dissimilar,4,background,background,complex,complex_15_A,76.97000000189291,forced_long,second half,0,background,NA,NA
SS1619205453897,11,complex_dissimilar,5,background,background,complex,complex_15_A,94.03000000020256,forced_long,second half,0,background,NA,NA
SS1619205453897,11,complex_dissimilar,6,background,background,complex,complex_15_A,126.7599999991944,forced_long,second half,0,background,NA,NA
SS1619205504013,0,complex_dissimilar,1,background,background,complex,complex_07_A,2609.425000147894,forced_short,first half,0,background,NA,NA
SS1619205504013,0,complex_dissimilar,2,background,background,complex,complex_07_A,41937.785000074655,forced_short,first half,0,background,NA,NA
SS1619205504013,0,complex_dissimilar,3,background,background,complex,complex_07_A,41482.31999995187,forced_short,first half,0,background,NA,NA
SS1619205504013,0,complex_dissimilar,4,background,background,complex,complex_07_A,25538.500000024214,forced_short,first half,0,background,NA,NA
SS1619205504013,0,complex_dissimilar,5,background,background,complex,complex_07_A,55923.48500015214,forced_short,first half,0,background,NA,NA
SS1619205504013,0,complex_dissimilar,6,background,background,complex,complex_07_A,19146.750000072643,forced_short,first half,0,background,NA,NA
SS1619205504013,1,simple_dissimilar,1,background,background,simple,simple_16_A,2598.045000107959,forced_long,first half,1,background,4,NA
SS1619205504013,1,simple_dissimilar,2,background,background,simple,simple_16_A,35513.21500004269,forced_long,first half,1,background,4,NA
SS1619205504013,1,simple_dissimilar,3,background,background,simple,simple_16_A,21395.735000027344,forced_long,first half,1,background,4,NA
SS1619205504013,1,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_12_A,30256.22499990277,forced_long,first half,1,first_deviant,4,NA
SS1619205504013,1,simple_dissimilar,5,background,background,simple,simple_16_A,25750.914999982342,forced_long,first half,1,background,4,NA
SS1619205504013,2,complex_dissimilar,1,background,background,complex,complex_17_A,29118.49999986589,self_paced,first half,1,background,4,NA
SS1619205504013,2,complex_dissimilar,2,background,background,complex,complex_17_A,13317.710000090301,self_paced,first half,1,background,4,NA
SS1619205504013,2,complex_dissimilar,3,background,background,complex,complex_17_A,16700.29000006616,self_paced,first half,1,background,4,NA
SS1619205504013,2,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_12_A,17570.644999854267,self_paced,first half,1,first_deviant,4,NA
SS1619205504013,2,complex_dissimilar,5,background,background,complex,complex_17_A,34185.9800000675,self_paced,first half,1,background,4,NA
SS1619205504013,2,complex_dissimilar,6,background,background,complex,complex_17_A,38026.770000113174,self_paced,first half,1,background,4,NA
SS1619205504013,3,simple_dissimilar,1,background,background,simple,simple_01_A,1011.6850000340492,forced_short,first half,2,background,3,6
SS1619205504013,3,simple_dissimilar,2,background,background,simple,simple_01_A,15779.080000007525,forced_short,first half,2,background,3,6
SS1619205504013,3,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_09_A,15478.640000103042,forced_short,first half,2,first_deviant,3,6
SS1619205504013,3,simple_dissimilar,4,background,background,simple,simple_01_A,11242.3350000754,forced_short,first half,2,background,3,6
SS1619205504013,3,simple_dissimilar,5,background,background,simple,simple_01_A,13616.08500010334,forced_short,first half,2,background,3,6
SS1619205504013,3,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_09_A,15718.62499997951,forced_short,first half,2,second_deviant,3,6
SS1619205504013,4,complex_dissimilar,1,background,background,complex,complex_03_A,1999.7449999209493,forced_short,first half,0,background,NA,NA
SS1619205504013,4,complex_dissimilar,2,background,background,complex,complex_03_A,16621.474999934435,forced_short,first half,0,background,NA,NA
SS1619205504013,4,complex_dissimilar,3,background,background,complex,complex_03_A,12559.115000069141,forced_short,first half,0,background,NA,NA
SS1619205504013,4,complex_dissimilar,4,background,background,complex,complex_03_A,24875.959999859333,forced_short,first half,0,background,NA,NA
SS1619205504013,4,complex_dissimilar,5,background,background,complex,complex_03_A,22829.1400000453,forced_short,first half,0,background,NA,NA
SS1619205504013,5,complex_dissimilar,1,background,background,complex,complex_17_A,2569.439999992028,forced_long,first half,0,background,NA,NA
SS1619205504013,5,complex_dissimilar,2,background,background,complex,complex_17_A,58349.729999899864,forced_long,first half,0,background,NA,NA
SS1619205504013,5,complex_dissimilar,3,background,background,complex,complex_17_A,14898.449999978766,forced_long,first half,0,background,NA,NA
SS1619205504013,5,complex_dissimilar,4,background,background,complex,complex_17_A,24050.09499983862,forced_long,first half,0,background,NA,NA
SS1619205504013,5,complex_dissimilar,5,background,background,complex,complex_17_A,34846.30499989726,forced_long,first half,0,background,NA,NA
SS1619205504013,5,complex_dissimilar,6,background,background,complex,complex_17_A,41701.49999996647,forced_long,first half,0,background,NA,NA
SS1619205504013,6,simple_dissimilar,1,background,background,simple,simple_20_A,6183.685000054538,forced_long,second half,1,background,2,NA
SS1619205504013,6,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_03_A,15179.974999977276,forced_long,second half,1,first_deviant,2,NA
SS1619205504013,6,simple_dissimilar,3,background,background,simple,simple_20_A,28626.199999824166,forced_long,second half,1,background,2,NA
SS1619205504013,6,simple_dissimilar,4,background,background,simple,simple_20_A,36446.62000006065,forced_long,second half,1,background,2,NA
SS1619205504013,6,simple_dissimilar,5,background,background,simple,simple_20_A,14610.355000011623,forced_long,second half,1,background,2,NA
SS1619205504013,6,simple_dissimilar,6,background,background,simple,simple_20_A,26791.674999985844,forced_long,second half,1,background,2,NA
SS1619205504013,7,simple_dissimilar,1,background,background,simple,simple_08_A,10755.540000041947,self_paced,second half,2,background,2,4
SS1619205504013,7,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_06_A,10711.829999927431,self_paced,second half,2,first_deviant,2,4
SS1619205504013,7,simple_dissimilar,3,background,background,simple,simple_08_A,15851.664999965578,self_paced,second half,2,background,2,4
SS1619205504013,7,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_06_A,20779.42500007339,self_paced,second half,2,second_deviant,2,4
SS1619205504013,7,simple_dissimilar,5,background,background,simple,simple_08_A,15057.869999902323,self_paced,second half,2,background,2,4
SS1619205504013,7,simple_dissimilar,6,background,background,simple,simple_08_A,34248.314999975264,self_paced,second half,2,background,2,4
SS1619205504013,8,complex_dissimilar,1,background,background,complex,complex_01_A,21163.734999950975,self_paced,second half,1,background,6,NA
SS1619205504013,8,complex_dissimilar,2,background,background,complex,complex_01_A,12695.199999958277,self_paced,second half,1,background,6,NA
SS1619205504013,8,complex_dissimilar,3,background,background,complex,complex_01_A,25029.245000099763,self_paced,second half,1,background,6,NA
SS1619205504013,8,complex_dissimilar,4,background,background,complex,complex_01_A,17118.250000057742,self_paced,second half,1,background,6,NA
SS1619205504013,8,complex_dissimilar,5,background,background,complex,complex_01_A,19846.494999947026,self_paced,second half,1,background,6,NA
SS1619205504013,8,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_18_A,24399.549999972805,self_paced,second half,1,first_deviant,6,NA
SS1619205504013,9,simple_dissimilar,1,background,background,simple,simple_17_A,29608.895000070333,self_paced,second half,0,background,NA,NA
SS1619205504013,9,simple_dissimilar,2,background,background,simple,simple_17_A,10075.545000145212,self_paced,second half,0,background,NA,NA
SS1619205504013,9,simple_dissimilar,3,background,background,simple,simple_17_A,3103.0500000342727,self_paced,second half,0,background,NA,NA
SS1619205504013,9,simple_dissimilar,4,background,background,simple,simple_17_A,8075.685000047088,self_paced,second half,0,background,NA,NA
SS1619205504013,9,simple_dissimilar,5,background,background,simple,simple_17_A,10444.835000205785,self_paced,second half,0,background,NA,NA
SS1619205504013,10,simple_dissimilar,1,background,background,simple,simple_02_A,1125.389999942854,forced_short,second half,1,background,6,NA
SS1619205504013,10,simple_dissimilar,2,background,background,simple,simple_02_A,5646.135000046343,forced_short,second half,1,background,6,NA
SS1619205504013,10,simple_dissimilar,3,background,background,simple,simple_02_A,6105.070000048727,forced_short,second half,1,background,6,NA
SS1619205504013,10,simple_dissimilar,4,background,background,simple,simple_02_A,6934.194999979809,forced_short,second half,1,background,6,NA
SS1619205504013,10,simple_dissimilar,5,background,background,simple,simple_02_A,8549.739999929443,forced_short,second half,1,background,6,NA
SS1619205504013,10,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_04_A,18410.304999910295,forced_short,second half,1,first_deviant,6,NA
SS1619205504013,11,complex_dissimilar,1,background,background,complex,complex_10_A,7624.900000169873,forced_long,second half,2,background,2,4
SS1619205504013,11,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_08_A,10492.0399999246,forced_long,second half,2,first_deviant,2,4
SS1619205504013,11,complex_dissimilar,3,background,background,complex,complex_10_A,6563.545000040904,forced_long,second half,2,background,2,4
SS1619205504013,11,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_08_A,17048.919999971986,forced_long,second half,2,second_deviant,2,4
SS1619205504013,11,complex_dissimilar,5,background,background,complex,complex_10_A,17208.074999973178,forced_long,second half,2,background,2,4
SS1619205530598,0,complex_dissimilar,1,background,background,complex,complex_19_A,7170.614999951795,self_paced,first half,1,background,6,NA
SS1619205530598,0,complex_dissimilar,2,background,background,complex,complex_19_A,6790.625000023283,self_paced,first half,1,background,6,NA
SS1619205530598,0,complex_dissimilar,3,background,background,complex,complex_19_A,7184.149999986403,self_paced,first half,1,background,6,NA
SS1619205530598,0,complex_dissimilar,4,background,background,complex,complex_19_A,6745.365000097081,self_paced,first half,1,background,6,NA
SS1619205530598,0,complex_dissimilar,5,background,background,complex,complex_19_A,7154.9449999583885,self_paced,first half,1,background,6,NA
SS1619205530598,0,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_10_A,10517.095000017434,self_paced,first half,1,first_deviant,6,NA
SS1619205530598,1,simple_dissimilar,1,background,background,simple,simple_19_A,2200.5999999819323,forced_short,first half,2,background,2,3
SS1619205530598,1,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_04_A,8130.899999989197,forced_short,first half,2,first_deviant,2,3
SS1619205530598,1,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_04_A,7135.160000063479,forced_short,first half,2,second_deviant,2,3
SS1619205530598,1,simple_dissimilar,4,background,background,simple,simple_19_A,9399.744999944232,forced_short,first half,2,background,2,3
SS1619205530598,2,complex_dissimilar,1,background,background,complex,complex_11_A,3392.9699999280274,forced_long,first half,2,background,3,5
SS1619205530598,2,complex_dissimilar,2,background,background,complex,complex_11_A,10540.180000010878,forced_long,first half,2,background,3,5
SS1619205530598,2,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_16_A,21436.370000010356,forced_long,first half,2,first_deviant,3,5
SS1619205530598,2,complex_dissimilar,4,background,background,complex,complex_11_A,7327.099999994971,forced_long,first half,2,background,3,5
SS1619205530598,2,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_16_A,9914.705000002868,forced_long,first half,2,second_deviant,3,5
SS1619205530598,3,simple_dissimilar,1,background,background,simple,simple_09_A,12860.325000016019,self_paced,first half,2,background,2,5
SS1619205530598,3,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_19_A,12966.549999895506,self_paced,first half,2,first_deviant,2,5
SS1619205530598,3,simple_dissimilar,3,background,background,simple,simple_09_A,9201.965000014752,self_paced,first half,2,background,2,5
SS1619205530598,3,simple_dissimilar,4,background,background,simple,simple_09_A,5867.295000003651,self_paced,first half,2,background,2,5
SS1619205530598,3,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_19_A,3984.8950000014156,self_paced,first half,2,second_deviant,2,5
SS1619205530598,4,complex_dissimilar,1,background,background,complex,complex_07_A,2763.35999998264,forced_short,first half,1,background,5,NA
SS1619205530598,4,complex_dissimilar,2,background,background,complex,complex_07_A,8866.124999942258,forced_short,first half,1,background,5,NA
SS1619205530598,4,complex_dissimilar,3,background,background,complex,complex_07_A,20752.694999915548,forced_short,first half,1,background,5,NA
SS1619205530598,4,complex_dissimilar,4,background,background,complex,complex_07_A,21136.364999925718,forced_short,first half,1,background,5,NA
SS1619205530598,4,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_03_A,8675.46499997843,forced_short,first half,1,first_deviant,5,NA
SS1619205530598,5,simple_dissimilar,1,background,background,simple,simple_07_A,1948.340000002645,forced_short,first half,1,background,4,NA
SS1619205530598,5,simple_dissimilar,2,background,background,simple,simple_07_A,4086.9600001024082,forced_short,first half,1,background,4,NA
SS1619205530598,5,simple_dissimilar,3,background,background,simple,simple_07_A,2293.904999969527,forced_short,first half,1,background,4,NA
SS1619205530598,5,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_13_A,5574.505000025965,forced_short,first half,1,first_deviant,4,NA
SS1619205530598,6,complex_dissimilar,1,background,background,complex,complex_14_A,1821.8900000210851,forced_long,second half,0,background,NA,NA
SS1619205530598,6,complex_dissimilar,2,background,background,complex,complex_14_A,2982.810000074096,forced_long,second half,0,background,NA,NA
SS1619205530598,6,complex_dissimilar,3,background,background,complex,complex_14_A,3905.4500000784174,forced_long,second half,0,background,NA,NA
SS1619205530598,6,complex_dissimilar,4,background,background,complex,complex_14_A,3237.005000002682,forced_long,second half,0,background,NA,NA
SS1619205530598,7,complex_dissimilar,1,background,background,complex,complex_16_A,1332.2400000179186,forced_short,second half,0,background,NA,NA
SS1619205530598,7,complex_dissimilar,2,background,background,complex,complex_16_A,4834.524999954738,forced_short,second half,0,background,NA,NA
SS1619205530598,7,complex_dissimilar,3,background,background,complex,complex_16_A,2727.0750000607222,forced_short,second half,0,background,NA,NA
SS1619205530598,7,complex_dissimilar,4,background,background,complex,complex_16_A,3620.8450000267476,forced_short,second half,0,background,NA,NA
SS1619205530598,7,complex_dissimilar,5,background,background,complex,complex_16_A,2707.3050000471994,forced_short,second half,0,background,NA,NA
SS1619205530598,8,complex_dissimilar,1,background,background,complex,complex_05_A,5245.66000001505,self_paced,second half,2,background,2,5
SS1619205530598,8,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_18_A,5793.90000004787,self_paced,second half,2,first_deviant,2,5
SS1619205530598,8,complex_dissimilar,3,background,background,complex,complex_05_A,925.1299999887124,self_paced,second half,2,background,2,5
SS1619205530598,8,complex_dissimilar,4,background,background,complex,complex_05_A,1218.5349999926984,self_paced,second half,2,background,2,5
SS1619205530598,8,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_18_A,2813.3399999933317,self_paced,second half,2,second_deviant,2,5
SS1619205530598,9,simple_dissimilar,1,background,background,simple,simple_05_A,600.0650000059977,self_paced,second half,2,background,2,3
SS1619205530598,9,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_03_A,1743.2300000218675,self_paced,second half,2,first_deviant,2,3
SS1619205530598,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_03_A,4389.775000046939,self_paced,second half,2,second_deviant,2,3
SS1619205530598,9,simple_dissimilar,4,background,background,simple,simple_05_A,3315.8400000538677,self_paced,second half,2,background,2,3
SS1619205530598,9,simple_dissimilar,5,background,background,simple,simple_05_A,4348.814999917522,self_paced,second half,2,background,2,3
SS1619205530598,10,simple_dissimilar,1,background,background,simple,simple_11_A,2746.984999976121,forced_long,second half,1,background,4,NA
SS1619205530598,10,simple_dissimilar,2,background,background,simple,simple_11_A,1974.88999995403,forced_long,second half,1,background,4,NA
SS1619205530598,10,simple_dissimilar,3,background,background,simple,simple_11_A,1258.1500000087544,forced_long,second half,1,background,4,NA
SS1619205530598,10,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_16_A,2971.8400000128895,forced_long,second half,1,first_deviant,4,NA
SS1619205530598,11,simple_dissimilar,1,background,background,simple,simple_17_A,223.06999994907528,forced_long,second half,0,background,NA,NA
SS1619205530598,11,simple_dissimilar,2,background,background,simple,simple_17_A,3083.9500000001863,forced_long,second half,0,background,NA,NA
SS1619205530598,11,simple_dissimilar,3,background,background,simple,simple_17_A,2378.150000004098,forced_long,second half,0,background,NA,NA
SS1619205530598,11,simple_dissimilar,4,background,background,simple,simple_17_A,1871.9699999783188,forced_long,second half,0,background,NA,NA
SS1619205544508,0,complex_dissimilar,1,background,background,complex,complex_14_A,7627.885000001697,self_paced,first half,0,background,NA,NA
SS1619205544508,0,complex_dissimilar,2,background,background,complex,complex_14_A,17767.050000000367,self_paced,first half,0,background,NA,NA
SS1619205544508,0,complex_dissimilar,3,background,background,complex,complex_14_A,1758.1150000005146,self_paced,first half,0,background,NA,NA
SS1619205544508,0,complex_dissimilar,4,background,background,complex,complex_14_A,17967.614999999554,self_paced,first half,0,background,NA,NA
SS1619205544508,0,complex_dissimilar,5,background,background,complex,complex_14_A,9568.865000001097,self_paced,first half,0,background,NA,NA
SS1619205544508,1,complex_dissimilar,1,background,background,complex,complex_20_A,10364.73999999906,self_paced,first half,2,background,2,6
SS1619205544508,1,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_13_A,7429.5600000005215,self_paced,first half,2,first_deviant,2,6
SS1619205544508,1,complex_dissimilar,3,background,background,complex,complex_20_A,7039.615000001504,self_paced,first half,2,background,2,6
SS1619205544508,1,complex_dissimilar,4,background,background,complex,complex_20_A,3339.8100000012782,self_paced,first half,2,background,2,6
SS1619205544508,1,complex_dissimilar,5,background,background,complex,complex_20_A,4124.644999999873,self_paced,first half,2,background,2,6
SS1619205544508,1,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_13_A,7216.060000000667,self_paced,first half,2,second_deviant,2,6
SS1619205544508,2,simple_dissimilar,1,background,background,simple,simple_07_A,2765.2700000017066,forced_short,first half,2,background,3,5
SS1619205544508,2,simple_dissimilar,2,background,background,simple,simple_07_A,4111.955000000307,forced_short,first half,2,background,3,5
