subject,block_number,block_type,forced_exposure_time,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1646503228715,3,complex,500,memory,4,4,deviant,3855.4000000953674,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646503228715,3,complex,500,memory,4,5,background,2416.4000000953674,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503228715,3,complex,500,memory,4,6,background,2823.399999856949,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503228715,4,complex,500,memory,NA,1,background,500,images/stimuli/complex_01_A_a.gif,memory_novel,FALSE
SS1646503228715,4,complex,500,memory,NA,2,background,9511.900000095367,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503228715,4,complex,500,memory,NA,3,background,3743,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503228715,4,complex,500,memory,NA,4,background,2887,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503228715,4,complex,500,memory,NA,5,background,2156.2000000476837,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503228715,4,complex,500,memory,NA,6,background,2924.7999999523163,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503228715,5,complex,10000,memory,4,1,background,10000,images/stimuli/complex_08_A_a.gif,memory_novel,FALSE
SS1646503228715,5,complex,10000,memory,4,2,background,4827.799999952316,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503228715,5,complex,10000,memory,4,3,background,2779,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503228715,5,complex,10000,memory,4,4,deviant,10249.200000047684,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503228715,5,complex,10000,memory,4,5,background,3002.2999999523163,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503228715,5,complex,10000,memory,4,6,background,935.5,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503228715,6,simple,10000,memory,2,1,background,10000,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503228715,6,simple,10000,memory,2,2,deviant,6660.699999809265,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503228715,6,simple,10000,memory,2,3,background,1696.7000000476837,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503228715,6,simple,10000,memory,2,4,background,2107.2000000476837,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503228715,6,simple,10000,memory,2,5,background,2645.9000000953674,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503228715,6,simple,10000,memory,2,6,background,2759.5,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503228715,7,simple,500,memory,6,1,background,500,images/stimuli/simple_03_A_a.gif,memory_novel,FALSE
SS1646503228715,7,simple,500,memory,6,2,background,7076.600000143051,images/stimuli/simple_03_A_a.gif,memory_background,TRUE
SS1646503228715,7,simple,500,memory,6,3,background,1171.7999999523163,images/stimuli/simple_03_A_a.gif,memory_background,TRUE
SS1646503228715,7,simple,500,memory,6,4,background,1866.1999998092651,images/stimuli/simple_03_A_a.gif,memory_background,TRUE
SS1646503228715,7,simple,500,memory,6,5,background,2003.9000000953674,images/stimuli/simple_03_A_a.gif,memory_background,TRUE
SS1646503228715,7,simple,500,memory,6,6,deviant,4191.799999952316,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503228715,8,simple,500,memory,2,1,background,500,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503228715,8,simple,500,memory,2,2,deviant,5539.600000143051,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503228715,8,simple,500,memory,2,3,background,3342.0999999046326,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503228715,8,simple,500,memory,2,4,background,2379.5999999046326,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503228715,8,simple,500,memory,2,5,background,1310.2000000476837,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503228715,8,simple,500,memory,2,6,background,1621.7999999523163,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503254472,1,complex,10000,memory,2,1,background,10000,images/stimuli/complex_05_A_a.gif,memory_novel,FALSE
SS1646503254472,1,complex,10000,memory,2,2,deviant,4340.0999999996275,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503254472,1,complex,10000,memory,2,3,background,1503.2999999998137,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503254472,1,complex,10000,memory,2,4,background,2779.899999999907,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503254472,1,complex,10000,memory,2,5,background,1192,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503254472,1,complex,10000,memory,2,6,background,730.8999999999069,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503254472,2,simple,500,memory,NA,1,background,500,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503254472,2,simple,500,memory,NA,2,background,6003.399999999907,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503254472,2,simple,500,memory,NA,3,background,1659.1999999997206,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503254472,2,simple,500,memory,NA,4,background,5091.5,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503254472,2,simple,500,memory,NA,5,background,2969.5,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503254472,2,simple,500,memory,NA,6,background,2665.100000000093,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503254472,3,simple,500,memory,4,1,background,500,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503254472,3,simple,500,memory,4,2,background,5416.699999999721,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503254472,3,simple,500,memory,4,3,background,2654.399999999907,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503254472,3,simple,500,memory,4,4,deviant,3015.2999999998137,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503254472,3,simple,500,memory,4,5,background,1047.0999999996275,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503254472,3,simple,500,memory,4,6,background,1149.8000000002794,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503254472,4,complex,500,memory,2,1,background,500,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503254472,4,complex,500,memory,2,2,deviant,4057.7999999998137,images/stimuli/complex_19_A_a.gif,memory_novel,TRUE
SS1646503254472,4,complex,500,memory,2,3,background,1888.5,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503254472,4,complex,500,memory,2,4,background,3364.100000000093,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503254472,4,complex,500,memory,2,5,background,1535.3999999999069,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503254472,4,complex,500,memory,2,6,background,1335.9000000003725,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503254472,5,simple,10000,memory,4,1,background,10000,images/stimuli/simple_04_A_a.gif,memory_novel,FALSE
SS1646503254472,5,simple,10000,memory,4,2,background,3261.600000000093,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503254472,5,simple,10000,memory,4,3,background,1044.5,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503254472,5,simple,10000,memory,4,4,deviant,957.5,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503254472,5,simple,10000,memory,4,5,background,1004.5999999996275,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503254472,5,simple,10000,memory,4,6,background,1060.2000000001863,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503254472,6,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_08_A_a.gif,memory_novel,FALSE
SS1646503254472,6,simple,10000,memory,NA,2,background,6002.5,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646503254472,6,simple,10000,memory,NA,3,background,1927.1000000000931,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646503254472,6,simple,10000,memory,NA,4,background,1618,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646503254472,6,simple,10000,memory,NA,5,background,1278.7999999998137,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646503254472,6,simple,10000,memory,NA,6,background,1530.7999999998137,images/stimuli/simple_08_A_a.gif,memory_background,TRUE
SS1646503254472,7,complex,500,memory,6,1,background,500,images/stimuli/complex_01_A_a.gif,memory_novel,FALSE
SS1646503254472,7,complex,500,memory,6,2,background,3360.5999999996275,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503254472,7,complex,500,memory,6,3,background,1381.2000000001863,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503254472,7,complex,500,memory,6,4,background,1857.3999999999069,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503254472,7,complex,500,memory,6,5,background,1529.8999999999069,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503254472,7,complex,500,memory,6,6,deviant,1225.9000000003725,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503254472,8,complex,10000,memory,6,1,background,10000,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503254472,8,complex,10000,memory,6,2,background,3961.899999999907,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503254472,8,complex,10000,memory,6,3,background,1514.7999999998137,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503254472,8,complex,10000,memory,6,4,background,1561.6000000000931,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503254472,8,complex,10000,memory,6,5,background,1061.1000000000931,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503254472,8,complex,10000,memory,6,6,deviant,2078.100000000093,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646503257390,1,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503257390,1,simple,10000,memory,NA,2,background,3506.5999999940395,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503257390,1,simple,10000,memory,NA,3,background,2756.5,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503257390,1,simple,10000,memory,NA,4,background,3905.4000000059605,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503257390,1,simple,10000,memory,NA,5,background,2988.3999999910593,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503257390,1,simple,10000,memory,NA,6,background,8121.5999999940395,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503257390,2,complex,500,memory,6,1,background,500,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503257390,2,complex,500,memory,6,2,background,14070.20000000298,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503257390,2,complex,500,memory,6,3,background,6144.9000000059605,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503257390,2,complex,500,memory,6,4,background,4042.7000000029802,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503257390,2,complex,500,memory,6,5,background,4448.70000000298,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503257390,2,complex,500,memory,6,6,deviant,9556.60000000894,images/stimuli/complex_10_A_a.gif,memory_novel,TRUE
SS1646503257390,3,simple,500,memory,NA,1,background,500,images/stimuli/simple_10_A_a.gif,memory_novel,FALSE
SS1646503257390,3,simple,500,memory,NA,2,background,4168.100000008941,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646503257390,3,simple,500,memory,NA,3,background,2742.7000000029802,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646503257390,3,simple,500,memory,NA,4,background,2232.9000000059605,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646503257390,3,simple,500,memory,NA,5,background,2545.7999999970198,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646503257390,3,simple,500,memory,NA,6,background,2499.7000000029802,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646503257390,4,simple,10000,memory,2,1,background,10000,images/stimuli/simple_20_A_a.gif,memory_novel,FALSE
SS1646503257390,4,simple,10000,memory,2,2,deviant,5260.20000000298,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503257390,4,simple,10000,memory,2,3,background,6036.600000008941,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503257390,4,simple,10000,memory,2,4,background,2509.7999999970198,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503257390,4,simple,10000,memory,2,5,background,2288.0999999940395,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503257390,4,simple,10000,memory,2,6,background,2612.8999999910593,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503257390,5,simple,500,memory,2,1,background,500,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503257390,5,simple,500,memory,2,2,deviant,4595.29999999702,images/stimuli/simple_11_A_a.gif,memory_novel,TRUE
SS1646503257390,5,simple,500,memory,2,3,background,4047.7999999970198,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503257390,5,simple,500,memory,2,4,background,3649.2000000029802,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503257390,5,simple,500,memory,2,5,background,2359.7999999970198,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503257390,5,simple,500,memory,2,6,background,2811,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503257390,6,complex,500,memory,4,1,background,500,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503257390,6,complex,500,memory,4,2,background,6926.5,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503257390,6,complex,500,memory,4,3,background,3473.7999999970198,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503257390,6,complex,500,memory,4,4,deviant,3905.7999999970198,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646503257390,6,complex,500,memory,4,5,background,3407.9000000059605,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503257390,6,complex,500,memory,4,6,background,2450.8999999910593,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503257390,7,complex,10000,memory,6,1,background,10000,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503257390,7,complex,10000,memory,6,2,background,4162.20000000298,images/stimuli/complex_04_A_a.gif,memory_background,FALSE
SS1646503257390,7,complex,10000,memory,6,3,background,1492.3999999910593,images/stimuli/complex_04_A_a.gif,memory_background,FALSE
SS1646503257390,7,complex,10000,memory,6,4,background,2553.3999999910593,images/stimuli/complex_04_A_a.gif,memory_background,FALSE
SS1646503257390,7,complex,10000,memory,6,5,background,3190.1000000089407,images/stimuli/complex_04_A_a.gif,memory_background,FALSE
SS1646503257390,7,complex,10000,memory,6,6,deviant,5026.79999999702,images/stimuli/complex_02_A_a.gif,memory_background,FALSE
SS1646503257390,8,complex,10000,memory,4,1,background,10000,images/stimuli/complex_12_A_a.gif,memory_novel,FALSE
SS1646503257390,8,complex,10000,memory,4,2,background,4416.79999999702,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503257390,8,complex,10000,memory,4,3,background,1746.1000000089407,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503257390,8,complex,10000,memory,4,4,deviant,3321.6000000089407,images/stimuli/complex_16_A_a.gif,memory_background,TRUE
SS1646503257390,8,complex,10000,memory,4,5,background,2077.2000000029802,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503257390,8,complex,10000,memory,4,6,background,1589.9000000059605,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503260294,1,complex,500,memory,4,1,background,500,images/stimuli/complex_08_A_a.gif,memory_novel,FALSE
SS1646503260294,1,complex,500,memory,4,2,background,9750,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503260294,1,complex,500,memory,4,3,background,3180.800000190735,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503260294,1,complex,500,memory,4,4,deviant,3612.5999999046326,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503260294,1,complex,500,memory,4,5,background,1972.5999999046326,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503260294,1,complex,500,memory,4,6,background,1797,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646503260294,2,simple,10000,memory,2,1,background,10000,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503260294,2,simple,10000,memory,2,2,deviant,7032.5,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503260294,2,simple,10000,memory,2,3,background,3197.4000000953674,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503260294,2,simple,10000,memory,2,4,background,1459.5,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503260294,2,simple,10000,memory,2,5,background,981.3999998569489,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503260294,2,simple,10000,memory,2,6,background,877.1000001430511,images/stimuli/simple_19_A_a.gif,memory_novel,TRUE
SS1646503260294,3,simple,500,memory,6,1,background,500,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503260294,3,simple,500,memory,6,2,background,6912.5,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503260294,3,simple,500,memory,6,3,background,1153.1000001430511,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503260294,3,simple,500,memory,6,4,background,3443,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503260294,3,simple,500,memory,6,5,background,1406.4000000953674,images/stimuli/simple_03_A_a.gif,memory_novel,TRUE
SS1646503260294,3,simple,500,memory,6,6,deviant,2149.399999856949,images/stimuli/simple_20_A_a.gif,memory_novel,TRUE
SS1646503260294,4,simple,500,memory,2,1,background,500,images/stimuli/simple_15_A_a.gif,memory_novel,FALSE
SS1646503260294,4,simple,500,memory,2,2,deviant,5366.599999904633,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503260294,4,simple,500,memory,2,3,background,2421,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646503260294,4,simple,500,memory,2,4,background,1835,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646503260294,4,simple,500,memory,2,5,background,721.6000001430511,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646503260294,4,simple,500,memory,2,6,background,727.2999999523163,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646503260294,5,simple,500,memory,NA,1,background,500,images/stimuli/simple_02_A_a.gif,memory_novel,FALSE
SS1646503260294,5,simple,500,memory,NA,2,background,3809.2999999523163,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646503260294,5,simple,500,memory,NA,3,background,1460.5,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646503260294,5,simple,500,memory,NA,4,background,519.0999999046326,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646503260294,5,simple,500,memory,NA,5,background,1006.5999999046326,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646503260294,5,simple,500,memory,NA,6,background,1153.6000001430511,images/stimuli/simple_02_A_a.gif,memory_background,TRUE
SS1646503260294,6,complex,10000,memory,4,1,background,10000,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646503260294,6,complex,10000,memory,4,2,background,7906.199999809265,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646503260294,6,complex,10000,memory,4,3,background,5039.900000095367,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646503260294,6,complex,10000,memory,4,4,deviant,5631.100000143051,images/stimuli/complex_06_A_a.gif,memory_novel,TRUE
SS1646503260294,6,complex,10000,memory,4,5,background,854.2000000476837,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646503260294,6,complex,10000,memory,4,6,background,629.8999998569489,images/stimuli/complex_01_A_a.gif,memory_novel,TRUE
SS1646503260294,7,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503260294,7,simple,10000,memory,NA,2,background,54514.200000047684,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503260294,7,simple,10000,memory,NA,3,background,1302,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503260294,7,simple,10000,memory,NA,4,background,959.4000000953674,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503260294,7,simple,10000,memory,NA,5,background,520.0999999046326,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503260294,7,simple,10000,memory,NA,6,background,532.0999999046326,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503260294,8,simple,10000,memory,6,1,background,10000,images/stimuli/simple_05_A_a.gif,memory_novel,FALSE
SS1646503260294,8,simple,10000,memory,6,2,background,6182.799999952316,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646503260294,8,simple,10000,memory,6,3,background,1167.9000000953674,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646503260294,8,simple,10000,memory,6,4,background,1114.4000000953674,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646503260294,8,simple,10000,memory,6,5,background,1632.1999998092651,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646503260294,8,simple,10000,memory,6,6,deviant,1445.5999999046326,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646503260729,1,complex,500,memory,NA,1,background,500,images/stimuli/complex_05_A_a.gif,memory_novel,FALSE
SS1646503260729,1,complex,500,memory,NA,2,background,15150.70000000298,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503260729,1,complex,500,memory,NA,3,background,6215.399999991059,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503260729,1,complex,500,memory,NA,4,background,1459.699999988079,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503260729,1,complex,500,memory,NA,5,background,1260.5999999940395,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503260729,1,complex,500,memory,NA,6,background,1831.2999999970198,images/stimuli/complex_05_A_a.gif,memory_background,TRUE
SS1646503260729,2,simple,10000,memory,4,1,background,10000,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646503260729,2,simple,10000,memory,4,2,background,2864,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646503260729,2,simple,10000,memory,4,3,background,707.7999999970198,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646503260729,2,simple,10000,memory,4,4,deviant,3558.1000000089407,images/stimuli/simple_15_A_a.gif,memory_novel,TRUE
SS1646503260729,2,simple,10000,memory,4,5,background,1044.6000000089407,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646503260729,2,simple,10000,memory,4,6,background,743.9000000059605,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646503260729,3,complex,500,memory,6,1,background,500,images/stimuli/complex_11_A_a.gif,memory_novel,FALSE
SS1646503260729,3,complex,500,memory,6,2,background,5422.9000000059605,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646503260729,3,complex,500,memory,6,3,background,563.0999999940395,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646503260729,3,complex,500,memory,6,4,background,2178.5,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646503260729,3,complex,500,memory,6,5,background,2548.0999999940395,images/stimuli/complex_11_A_a.gif,memory_background,TRUE
SS1646503260729,3,complex,500,memory,6,6,deviant,4749.20000000298,images/stimuli/complex_16_A_a.gif,memory_background,TRUE
SS1646503260729,4,simple,500,memory,4,1,background,500,images/stimuli/simple_09_A_a.gif,memory_novel,FALSE
SS1646503260729,4,simple,500,memory,4,2,background,4122.20000000298,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503260729,4,simple,500,memory,4,3,background,540.9000000059605,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503260729,4,simple,500,memory,4,4,deviant,2585,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503260729,4,simple,500,memory,4,5,background,1155.5,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503260729,4,simple,500,memory,4,6,background,581.6999999880791,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503260729,5,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_10_A_a.gif,memory_novel,FALSE
SS1646503260729,5,complex,10000,memory,NA,2,background,3565.1000000089407,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503260729,5,complex,10000,memory,NA,3,background,573.2000000029802,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503260729,5,complex,10000,memory,NA,4,background,565.6999999880791,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503260729,5,complex,10000,memory,NA,5,background,2191.5,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503260729,5,complex,10000,memory,NA,6,background,2376.4000000059605,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503260729,6,complex,500,memory,2,1,background,500,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503260729,6,complex,500,memory,2,2,deviant,12621.10000000894,images/stimuli/complex_02_A_a.gif,memory_novel,TRUE
SS1646503260729,6,complex,500,memory,2,3,background,1851.9000000059605,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503260729,6,complex,500,memory,2,4,background,559.2999999970198,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503260729,6,complex,500,memory,2,5,background,1629.5999999940395,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503260729,6,complex,500,memory,2,6,background,1420.4000000059605,images/stimuli/complex_04_A_a.gif,memory_novel,TRUE
SS1646503260729,7,complex,10000,memory,6,1,background,10000,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646503260729,7,complex,10000,memory,6,2,background,3184.300000011921,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646503260729,7,complex,10000,memory,6,3,background,1200.4000000059605,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646503260729,7,complex,10000,memory,6,4,background,1002.5,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646503260729,7,complex,10000,memory,6,5,background,1164.699999988079,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646503260729,7,complex,10000,memory,6,6,deviant,3214.5999999940395,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646503260729,8,complex,10000,memory,2,1,background,10000,images/stimuli/complex_07_A_a.gif,memory_novel,FALSE
SS1646503260729,8,complex,10000,memory,2,2,deviant,4714.5999999940395,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646503260729,8,complex,10000,memory,2,3,background,653.7999999970198,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503260729,8,complex,10000,memory,2,4,background,1562.6000000089407,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503260729,8,complex,10000,memory,2,5,background,511.1000000089407,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503260729,8,complex,10000,memory,2,6,background,1530.6000000089407,images/stimuli/complex_07_A_a.gif,memory_background,TRUE
SS1646503262004,1,simple,500,memory,NA,1,background,500,images/stimuli/simple_17_A_a.gif,memory_novel,FALSE
