"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","13","521090","0.0-13.0","SS1689797658382","null","","[""stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4""]","null","","trial","23","2","1","stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4","",""
"","html-keyboard-response","14","523114","0.0-14.0","SS1689797658382","2022.3000001907349","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","15","527795","0.0-15.0","SS1689797658382","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","565521","0.0-16.0","SS1689797658382","37724","","[""stimuli/images/unity_stims/animate_04_left_pair_new.mp4""]","39","","trial","23","2","2","stimuli/images/unity_stims/animate_04_left_pair_new.mp4","",""
"","html-keyboard-response","17","567115","0.0-17.0","SS1689797658382","1592.2000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","18","571797","0.0-18.0","SS1689797658382","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","613658","0.0-19.0","SS1689797658382","41859.300000190735","","[""stimuli/images/unity_stims/animate_02_left_single_new.mp4""]","39","","trial","23","2","3","stimuli/images/unity_stims/animate_02_left_single_new.mp4","",""
"","html-keyboard-response","20","614368","0.0-20.0","SS1689797658382","708","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","619032","0.0-21.0","SS1689797658382","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","640118","0.0-22.0","SS1689797658382","21083.60000014305","","[""stimuli/images/unity_stims/animate_03_right_single_new.mp4""]","39","","trial","23","2","4","stimuli/images/unity_stims/animate_03_right_single_new.mp4","",""
"","html-keyboard-response","23","641257","0.0-23.0","SS1689797658382","1138.4000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","645939","0.0-24.0","SS1689797658382","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","701879","0.0-25.0","SS1689797658382","55938.5","","[""stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4""]","39","","trial","23","2","5","stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4","",""
"","html-keyboard-response","26","702681","0.0-26.0","SS1689797658382","800.8999998569489","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","707351","0.0-27.0","SS1689797658382","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","737041","0.0-28.0","SS1689797658382","29683.699999809265","","[""stimuli/images/unity_stims/animate_05_right_pair_new.mp4""]","39","","trial","23","2","6","stimuli/images/unity_stims/animate_05_right_pair_new.mp4","",""
"","video-keyboard-response","29","760180","0.0-29.0","SS1689797658382","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","770480","0.0-30.0","SS1689797658382","10298.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","860717","0.0-31.0","SS1689797658382","90234.79999995232","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
