"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","19","323195","0.0-19.0","SS1688487464349","24206.599999904633","","[""stimuli/images/unity_stims/animate_05_right_pair_new.mp4""]","39","","trial","15","6","3","stimuli/images/unity_stims/animate_05_right_pair_new.mp4","",""
"","html-keyboard-response","20","324366","0.0-20.0","SS1688487464349","1170.1000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","329028","0.0-21.0","SS1688487464349","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","369725","0.0-22.0","SS1688487464349","40695.300000071526","","[""stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4""]","39","","trial","15","6","4","stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4","",""
"","html-keyboard-response","23","370105","0.0-23.0","SS1688487464349","379.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","374784","0.0-24.0","SS1688487464349","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","396308","0.0-25.0","SS1688487464349","21521.200000047684","","[""stimuli/images/unity_stims/animate_01_right_single_new.mp4""]","39","","trial","15","6","5","stimuli/images/unity_stims/animate_01_right_single_new.mp4","",""
"","html-keyboard-response","26","396748","0.0-26.0","SS1688487464349","438.60000002384186","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","401415","0.0-27.0","SS1688487464349","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","428376","0.0-28.0","SS1688487464349","26958.699999928474","","[""stimuli/images/unity_stims/animate_03_left_pair_new.mp4""]","39","","trial","15","6","6","stimuli/images/unity_stims/animate_03_left_pair_new.mp4","",""
"","video-keyboard-response","29","451508","0.0-29.0","SS1688487464349","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","460221","0.0-30.0","SS1688487464349","8712.300000071526","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","488789","0.0-31.0","SS1688487464349","28566.5","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
