"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","22","465517","0.0-22.0","SS1688573887481","22661","","[""stimuli/images/unity_stims/animate_02_left_pair_new.mp4""]","39","","trial","17","1","4","stimuli/images/unity_stims/animate_02_left_pair_new.mp4","",""
"","html-keyboard-response","23","467778","0.0-23.0","SS1688573887481","2259.6999999284744","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","472436","0.0-24.0","SS1688573887481","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","494018","0.0-25.0","SS1688573887481","21579.400000095367","","[""stimuli/images/unity_stims/animate_01_right_pair_new.mp4""]","39","","trial","17","1","5","stimuli/images/unity_stims/animate_01_right_pair_new.mp4","",""
"","html-keyboard-response","26","496263","0.0-26.0","SS1688573887481","2244","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","500933","0.0-27.0","SS1688573887481","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","520534","0.0-28.0","SS1688573887481","19598.199999928474","","[""stimuli/images/unity_stims/animate_03_right_single_new.mp4""]","39","","trial","17","1","6","stimuli/images/unity_stims/animate_03_right_single_new.mp4","",""
"","video-keyboard-response","29","543689","0.0-29.0","SS1688573887481","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","567689","0.0-30.0","SS1688573887481","24004.899999976158","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","611432","0.0-31.0","SS1688573887481","43742.39999997616","","","","","","","","","","{""Consent"":""<b>Option 3 (General Public)</b>: Like Option 2 but includes more public venues. You would like to share your child’s data to help us communicate our research with the general public. Your child’s data will never be used for commercial purposes. <br></h1>""}","0"
