"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","16","265385","0.0-16.0","SS1689801469486","52626.5","","[""stimuli/images/unity_stims/animate_05_right_single_new.mp4""]","39","","trial","24","3","2","stimuli/images/unity_stims/animate_05_right_single_new.mp4","",""
"","html-keyboard-response","17","266272","0.0-17.0","SS1689801469486","885.9000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","18","270956","0.0-18.0","SS1689801469486","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","296170","0.0-19.0","SS1689801469486","25211","","[""stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4""]","39","","trial","24","3","3","stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4","",""
"","html-keyboard-response","20","301117","0.0-20.0","SS1689801469486","4946","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","305788","0.0-21.0","SS1689801469486","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","325735","0.0-22.0","SS1689801469486","19945.799999952316","","[""stimuli/images/unity_stims/animate_03_right_pair_new.mp4""]","39","","trial","24","3","4","stimuli/images/unity_stims/animate_03_right_pair_new.mp4","",""
"","html-keyboard-response","23","326616","0.0-23.0","SS1689801469486","880.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","331284","0.0-24.0","SS1689801469486","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","352840","0.0-25.0","SS1689801469486","21554.200000047684","","[""stimuli/images/unity_stims/animate_02_left_single_new.mp4""]","39","","trial","24","3","5","stimuli/images/unity_stims/animate_02_left_single_new.mp4","",""
"","html-keyboard-response","26","356996","0.0-26.0","SS1689801469486","4154.600000143051","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","361662","0.0-27.0","SS1689801469486","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","388042","0.0-28.0","SS1689801469486","26378.300000190735","","[""stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4""]","39","","trial","24","3","6","stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4","",""
"","video-keyboard-response","29","407928","0.0-29.0","SS1689801469486","19883.5","","[""stimuli/images/calibration_end.mp4""]","40","","calibration_end","","","","","",""
"","html-keyboard-response","30","420818","0.0-30.0","SS1689801469486","12889.200000047684","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","446128","0.0-31.0","SS1689801469486","25308.5","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
