"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","12","756271","0.0-12.0","SS1688392431514","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","786301","0.0-13.0","SS1688392431514","30025","","[""stimuli/images/unity_stims/animate_03_right_pair_new.mp4""]","32","","trial","14","5","1","stimuli/images/unity_stims/animate_03_right_pair_new.mp4","",""
"","html-keyboard-response","14","787463","0.0-14.0","SS1688392431514","1161","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","15","792282","0.0-15.0","SS1688392431514","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","827089","0.0-16.0","SS1688392431514","34800","","[""stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4""]","32","","trial","14","5","2","stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4","",""
"","html-keyboard-response","17","827608","0.0-17.0","SS1688392431514","518","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","18","832434","0.0-18.0","SS1688392431514","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","859847","0.0-19.0","SS1688392431514","27408","","[""stimuli/images/unity_stims/animate_04_right_single_new.mp4""]","32","","trial","14","5","3","stimuli/images/unity_stims/animate_04_right_single_new.mp4","",""
"","html-keyboard-response","20","860437","0.0-20.0","SS1688392431514","589.9999999998836","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","21","865230","0.0-21.0","SS1688392431514","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","904245","0.0-22.0","SS1688392431514","39008","","[""stimuli/images/unity_stims/animate_01_left_single_new.mp4""]","32","","trial","14","5","4","stimuli/images/unity_stims/animate_01_left_single_new.mp4","",""
"","html-keyboard-response","23","905146","0.0-23.0","SS1688392431514","901","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","24","909945","0.0-24.0","SS1688392431514","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","967218","0.0-25.0","SS1688392431514","57267","","[""stimuli/images/unity_stims/animate_06_left_pair_new.mp4""]","32","","trial","14","5","5","stimuli/images/unity_stims/animate_06_left_pair_new.mp4","",""
"","html-keyboard-response","26","988409","0.0-26.0","SS1688392431514","21190.000000000116","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","27","993242","0.0-27.0","SS1688392431514","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","1040374","0.0-28.0","SS1688392431514","47127.00000000012","","[""stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4""]","32","","trial","14","5","6","stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4","",""
"","video-keyboard-response","29","1063683","0.0-29.0","SS1688392431514","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","1090355","0.0-30.0","SS1688392431514","26671","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","",""
"","survey-multi-choice","31","1141587","0.0-31.0","SS1688392431514","51228.99999999977","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
