"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","18","872710","0.0-18.0","SS1688051715167","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","902711","0.0-19.0","SS1688051715167","29999.100000023842","","[""stimuli/images/unity_stims/animate_04_right_single_new.mp4""]","39","","trial","7","5","3","stimuli/images/unity_stims/animate_04_right_single_new.mp4","",""
"","html-keyboard-response","20","903386","0.0-20.0","SS1688051715167","674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","908042","0.0-21.0","SS1688051715167","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","943485","0.0-22.0","SS1688051715167","35440.39999997616","","[""stimuli/images/unity_stims/animate_02_left_single_new.mp4""]","39","","trial","7","5","4","stimuli/images/unity_stims/animate_02_left_single_new.mp4","",""
"","html-keyboard-response","23","944066","0.0-23.0","SS1688051715167","580.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","948719","0.0-24.0","SS1688051715167","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","994246","0.0-25.0","SS1688051715167","45524.39999997616","","[""stimuli/images/unity_stims/animate_03_left_pair_new.mp4""]","39","","trial","7","5","5","stimuli/images/unity_stims/animate_03_left_pair_new.mp4","",""
"","html-keyboard-response","26","994875","0.0-26.0","SS1688051715167","627.6000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","999544","0.0-27.0","SS1688051715167","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","1019898","0.0-28.0","SS1688051715167","20352.299999952316","","[""stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4""]","39","","trial","7","5","6","stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4","",""
"","video-keyboard-response","29","1043036","0.0-29.0","SS1688051715167","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","1063640","0.0-30.0","SS1688051715167","20602.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","1092393","0.0-31.0","SS1688051715167","28750.700000047684","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
