"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","22","490532","0.0-22.0","SS1688137494954","26384.99999999994","","[""stimuli/images/unity_stims/animate_01_right_single_new.mp4""]","32","","trial","9","2","4","stimuli/images/unity_stims/animate_01_right_single_new.mp4","",""
"","html-keyboard-response","23","491978","0.0-23.0","SS1688137494954","1444","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","24","496761","0.0-24.0","SS1688137494954","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","533838","0.0-25.0","SS1688137494954","37071","","[""stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4""]","32","","trial","9","2","5","stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4","",""
"","html-keyboard-response","26","534567","0.0-26.0","SS1688137494954","728","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","32","","between_block","","","","","",""
"","video-keyboard-response","27","539344","0.0-27.0","SS1688137494954","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","559263","0.0-28.0","SS1688137494954","19913","","[""stimuli/images/unity_stims/animate_06_right_pair_new.mp4""]","32","","trial","9","2","6","stimuli/images/unity_stims/animate_06_right_pair_new.mp4","",""
"","video-keyboard-response","29","582545","0.0-29.0","SS1688137494954","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","601659","0.0-30.0","SS1688137494954","19112.999999999884","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","32","","","","","","","",""
"","survey-multi-choice","31","628047","0.0-31.0","SS1688137494954","26384.000000000116","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share childâ€™s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
