"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","12","937004","0.0-12.0","SS1688241200196","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","13","957935","0.0-13.0","SS1688241200196","20929.5","","[""stimuli/images/unity_stims/animate_06_right_single_new.mp4""]","39","","trial","13","4","1","stimuli/images/unity_stims/animate_06_right_single_new.mp4","",""
"","html-keyboard-response","14","958453","0.0-14.0","SS1688241200196","515.2999999523163","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","15","963067","0.0-15.0","SS1688241200196","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","16","981451","0.0-16.0","SS1688241200196","18382.299999952316","","[""stimuli/images/unity_stims/animate_02_right_pair_new.mp4""]","39","","trial","13","4","2","stimuli/images/unity_stims/animate_02_right_pair_new.mp4","",""
"","html-keyboard-response","17","982216","0.0-17.0","SS1688241200196","764.9000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","18","986810","0.0-18.0","SS1688241200196","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","19","1000378","0.0-19.0","SS1688241200196","13566.899999976158","","[""stimuli/images/unity_stims/animate_04_left_pair_new.mp4""]","39","","trial","13","4","3","stimuli/images/unity_stims/animate_04_left_pair_new.mp4","",""
"","html-keyboard-response","20","1001016","0.0-20.0","SS1688241200196","636.1999999284744","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","21","1005626","0.0-21.0","SS1688241200196","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","22","1042142","0.0-22.0","SS1688241200196","36513.89999997616","","[""stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4""]","39","","trial","13","4","4","stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4","",""
"","html-keyboard-response","23","1043245","0.0-23.0","SS1688241200196","1102.3000000715256","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","24","1047862","0.0-24.0","SS1688241200196","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","1073072","0.0-25.0","SS1688241200196","25208.399999976158","","[""stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4""]","39","","trial","13","4","5","stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4","",""
"","html-keyboard-response","26","1074315","0.0-26.0","SS1688241200196","1242.2000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","",""
"","video-keyboard-response","27","1078923","0.0-27.0","SS1688241200196","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","1098882","0.0-28.0","SS1688241200196","19958","","[""stimuli/images/unity_stims/animate_05_left_single_new.mp4""]","39","","trial","13","4","6","stimuli/images/unity_stims/animate_05_left_single_new.mp4","",""
"","video-keyboard-response","29","1121990","0.0-29.0","SS1688241200196","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","1140172","0.0-30.0","SS1688241200196","18182.199999928474","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","1198702","0.0-31.0","SS1688241200196","58526.60000002384","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
