"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","stimulus_displayed","response","question_order"
"","video-keyboard-response","22","499538","0.0-22.0","SS1687903174053","31072.599999964237","","[""stimuli/images/unity_stims/animate_04_left_pair_new.mp4""]","40","","trial","2","1","4","stimuli/images/unity_stims/animate_04_left_pair_new.mp4","",""
"","html-keyboard-response","23","499924","0.0-23.0","SS1687903174053","383.4000000357628","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","",""
"","video-keyboard-response","24","504581","0.0-24.0","SS1687903174053","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","25","550069","0.0-25.0","SS1687903174053","45486.09999996424","","[""stimuli/images/unity_stims/animate_05_right_pair_new.mp4""]","40","","trial","2","1","5","stimuli/images/unity_stims/animate_05_right_pair_new.mp4","",""
"","html-keyboard-response","26","550497","0.0-26.0","SS1687903174053","426.69999998807907","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","",""
"","video-keyboard-response","27","555163","0.0-27.0","SS1687903174053","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","",""
"","video-keyboard-response","28","581925","0.0-28.0","SS1687903174053","26760.30000001192","","[""stimuli/images/unity_stims/animate_06_right_single_new.mp4""]","40","","trial","2","1","6","stimuli/images/unity_stims/animate_06_right_single_new.mp4","",""
"","video-keyboard-response","29","605060","0.0-29.0","SS1687903174053","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","",""
"","html-keyboard-response","30","619434","0.0-30.0","SS1687903174053","14373.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","39","","","","","","","",""
"","survey-multi-choice","31","657745","0.0-31.0","SS1687903174053","38309","","","","","","","","","","{""Consent"":""<b>Option 1 (Private)</b>: Your child’s data will be kept in a secure location and viewed only by authorized research personnel in our lab. </h1><br>""}","0"
