Looks.confidence,Looks.duration_onLooks,SubjectInfo.gender,SubjectInfo.sessionNumber,SubjectInfo.subjID,SubjectInfo.testAge,Trials.duration,Trials.excludeReason,Trials.excludeTrial,Trials.ordinal,Trials.trialType
,45.0,F,1,PKBB_11,262.0,45.0,,False,6,fam-9-deviant
,24.50279999995232,F,1,PKBB_11,262.0,24.50279999995232,,False,7,test-9-deviant
,5.0,F,1,PKBB_11,262.0,5.0,,False,8,fam-1-deviant
,19.30089999997616,F,1,PKBB_11,262.0,19.30089999997616,,False,9,test-1-deviant
,5.0,F,1,PKBB_11,262.0,5.0,,False,10,fam-1-background
,14.46010000002384,F,1,PKBB_11,262.0,14.46010000002384,,False,11,test-1-background
0.6714900535300419,14.76,M,1,PKBB_12,242.0,15.0,,False,0,fam-3-deviant
0.7832377033362329,10.843899999976161,M,1,PKBB_12,242.0,12.883899999976158,,False,1,test-3-deviant
0.7953198339731177,23.67100000000001,M,1,PKBB_12,242.0,45.0,,False,2,fam-9-background
0.8388497718203236,0.030999999999998806,M,1,PKBB_12,242.0,10.058199999988078,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,3,test-9-background
0.7587896392096367,13.84,M,1,PKBB_12,242.0,15.0,,False,4,fam-3-background
0.7486092232821505,13.115899999976127,M,1,PKBB_12,242.0,15.995899999976125,,False,5,test-3-background
0.8384243137224937,3.885999999999996,M,1,PKBB_12,242.0,45.0,,False,6,fam-9-deviant
0.7804009914398193,10.797800000011922,M,1,PKBB_12,242.0,12.11780000001192,,False,7,test-9-deviant
,5.0,M,1,PKBB_12,242.0,5.0,,False,8,fam-1-deviant
0.7979449211211809,11.477000000000006,M,1,PKBB_12,242.0,23.431800000011922,,False,9,test-1-deviant
0.603474144035807,4.76,M,1,PKBB_12,242.0,5.0,,False,10,fam-1-background
0.7875183574885326,26.654300000011872,M,1,PKBB_12,242.0,34.774300000011856,,False,11,test-1-background
0.7243652630216341,4.550000000000004,M,1,PKBB_13,301.0,15.0,,False,0,fam-3-background
0.9188073207272424,2.5083000000119355,M,1,PKBB_13,301.0,2.788300000011936,,False,1,test-3-background
0.7939778318929495,6.4810000000000025,M,1,PKBB_13,301.0,15.0,,False,2,fam-3-deviant
0.8662931584047548,0.7439999999999998,M,1,PKBB_13,301.0,8.969299999952316,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,3,test-3-deviant
,0.12499999999999956,M,1,PKBB_13,301.0,5.0,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,4,fam-1-deviant
0.6503186963477722,2.2450000000000085,M,1,PKBB_13,301.0,19.88819999998808,,False,5,test-1-deviant
0.7310581059661162,0.2049999999999983,M,1,PKBB_13,301.0,45.0,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,6,fam-9-background
0.7019714315384057,5.125000000000002,M,1,PKBB_13,301.0,15.198800000011921,,False,7,test-9-background
0.528084595413769,0.8869999999999996,M,1,PKBB_13,301.0,5.0,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,8,fam-1-background
0.7441277801762137,0.3670000000000009,M,1,PKBB_13,301.0,18.6075,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),True,9,test-1-background
0.8091695874496709,4.961999999999996,M,1,PKBB_13,301.0,45.0,,False,10,fam-9-deviant
