Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6407ce68930734f6042c763b,5fd0dc0d8dae67016ed65a54,APPROVED,2023-03-07T23:53:12.379000Z,2023-03-08T00:00:17.613000Z,2023-03-08T05:06:15.088000,2023-03-08T00:01:07.292460Z,426,C90GA43K,1552,31,Male,White,United States,United States,United States,English,No,Full-Time
6407ce694a0c3e7b5713abb8,63b5cb851b4ecdfcf20e92bd,APPROVED,2023-03-07T23:53:24.845000Z,2023-03-08T00:04:57.179000Z,2023-03-08T05:06:15.213000,2023-03-08T00:04:59.909860Z,693,C90GA43K,402,50,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6407ce699f0755f289c4c729,58380cb9f1faf8000129673a,APPROVED,2023-03-07T23:53:13.433000Z,2023-03-08T00:29:45.387000Z,2023-03-08T05:06:15.321000,2023-03-08T00:29:45.778612Z,2192,C90GA43K,357,28,Male,White,United States,United States,United States,English,No,Full-Time
6407ce69f8a9e111f7a54083,60d3740f31606cb50e49f00c,APPROVED,2023-03-07T23:53:16.821000Z,2023-03-08T00:01:00.515000Z,2023-03-08T05:06:15.431000,2023-03-08T00:03:13.640743Z,464,C90GA43K,3942,32,Male,White,United States,United States,United States,English,No,Full-Time
6407ce6a1163a6e386e9bfa4,63457059f383e9fd48fc3e90,APPROVED,2023-03-07T23:53:14.043000Z,2023-03-08T00:14:21.214000Z,2023-03-08T05:06:15.537000,2023-03-08T00:14:23.212213Z,1268,C90GA43K,782,30,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
6407ce6a3795ba478da54065,631e8c52a408a788b7e62e11,APPROVED,2023-03-07T23:53:18.976000Z,2023-03-08T00:03:32.926000Z,2023-03-08T05:06:15.649000,2023-03-08T00:04:39.623487Z,614,C90GA43K,36,29,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6407ce6adf414105e4b44d71,583b397f54686200010f1d20,APPROVED,2023-03-07T23:53:47.985000Z,2023-03-08T00:05:47.719000Z,2023-03-08T05:06:15.754000,2023-03-08T00:05:48.049047Z,720,C90GA43K,5776,51,Female,Black,United States,United States,United States,English,No,Full-Time
6407ce6ae557802259f1b3f7,631916ad7afacf6bf7b9a0f6,APPROVED,2023-03-07T23:56:17.201000Z,2023-03-08T00:08:22.402000Z,2023-03-08T05:06:15.863000,2023-03-08T00:08:22.735396Z,726,C90GA43K,1113,47,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6407ce6af44ba23d5e767930,5b72d1b972a6fc0001b2abc2,APPROVED,2023-03-07T23:53:14.626000Z,2023-03-08T00:03:29.339000Z,2023-03-08T05:06:15.967000,2023-03-08T00:04:42.638689Z,615,C90GA43K,2057,28,Male,White,United States,United States,United States,English,No,Full-Time
6407ce6b2b067e46e197e77c,614f297777d0d8f5e2a5b354,APPROVED,2023-03-07T23:53:20.589000Z,2023-03-08T00:10:09.931000Z,2023-03-08T05:06:16.080000,2023-03-08T00:10:10.352672Z,1010,C90GA43K,3018,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6407ce6b4e966c7a81d499c1,5cbcfce214b3cb0015f03471,APPROVED,2023-03-07T23:53:22.755000Z,2023-03-08T00:04:51.539000Z,2023-03-08T05:06:16.184000,2023-03-08T00:04:55.539638Z,689,C90GA43K,4391,43,Male,White,United States,United States,United States,English,No,Full-Time
6407ce6b647785827b83a08b,5f467b0a0d1aef037515c8c9,APPROVED,2023-03-07T23:53:18.858000Z,2023-03-08T00:06:42.689000Z,2023-03-08T05:06:16.288000,2023-03-08T00:06:43.065247Z,804,C90GA43K,2336,40,Male,White,United States,United States,United States,English,No,Full-Time
6407ce6bb5406ca0e9e64efa,60fd6618f9a377f54dcdf318,APPROVED,2023-03-07T23:53:18.536000Z,2023-03-08T00:00:10.224000Z,2023-03-08T05:06:16.395000,2023-03-08T00:00:10.649948Z,412,C90GA43K,3039,36,Male,White,United States,United States,United States,English,Yes,Full-Time
