target,left,right,target_number,left_number,right_number,target_match_name,left_match_name,right_match_name,left_eds,right_eds,left_p_eds,right_p_eds
inanimate_005_left.png,inanimate_005_right.png,inanimate_002_left.png,pair,pair,pair,inanimate_005_left_pair.png,inanimate_005_right_pair.png,inanimate_002_left_pair.png,0.02030185703132814,0.3267748792551558,0.05849385714682585,0.9415061428531741
inanimate_007_right.png,inanimate_007_left.png,animate_011_right.png,single,single,single,inanimate_007_right.png,inanimate_007_left.png,animate_011_right.png,0.03878739876274528,0.20061516462573328,0.1620174747243828,0.8379825252756171
animate_003_right.png,animate_003_right.png,inanimate_012_right.png,single,pair,single,animate_003_right.png,animate_003_right_pair.png,inanimate_012_right.png,0.02227620430157306,0.3699686908623797,0.05679157224534923,0.9432084277546507
animate_006_right.png,animate_006_left.png,animate_003_right.png,pair,pair,pair,animate_006_right_pair.png,animate_006_left_pair.png,animate_003_right_pair.png,0.06260031685783884,0.25530168226499683,0.19691702798525154,0.8030829720147484
animate_002_left.png,animate_002_right.png,animate_002_left.png,pair,pair,single,animate_002_left_pair.png,animate_002_right_pair.png,animate_002_left.png,0.04792831782260953,0.02200484055880103,0.6853446767156122,0.3146553232843877
animate_006_right.png,animate_006_left.png,animate_006_right.png,pair,pair,single,animate_006_right_pair.png,animate_006_left_pair.png,animate_006_right.png,0.06260031685783884,0.10303409922954664,0.37794269051434415,0.6220573094856557
animate_005_right.png,animate_003_right.png,animate_005_right.png,pair,pair,single,animate_005_right_pair.png,animate_003_right_pair.png,animate_005_right.png,0.3261387061456995,0.02994586739360627,0.9159023737086978,0.08409762629130224
animate_010_right.png,animate_010_right.png,inanimate_010_right.png,single,pair,single,animate_010_right.png,animate_010_right_pair.png,inanimate_010_right.png,0.03994363566823378,0.4331843710789002,0.08442458509876777,0.9155754149012323
animate_008_left.png,animate_008_left.png,animate_008_right.png,single,pair,single,animate_008_left.png,animate_008_left_pair.png,animate_008_right.png,0.0512816229357641,0.05653853552563359,0.4756218472274291,0.5243781527725708
animate_001_right.png,animate_002_right.png,animate_001_right.png,single,single,pair,animate_001_right.png,animate_002_right.png,animate_001_right_pair.png,0.08347774224791715,0.06466942640395112,0.5634784856677342,0.4365215143322658
inanimate_001_right.png,inanimate_001_left.png,inanimate_001_right.png,single,single,pair,inanimate_001_right.png,inanimate_001_left.png,inanimate_001_right_pair.png,0.01068090794340659,0.07547937921683001,0.12396555646968505,0.8760344435303149
inanimate_001_right.png,inanimate_003_right.png,inanimate_001_left.png,single,single,single,inanimate_001_right.png,inanimate_003_right.png,inanimate_001_left.png,0.19353732724717496,0.01068090794340659,0.9476985591740185,0.052301440825981586
inanimate_005_right.png,inanimate_011_right.png,inanimate_005_right.png,pair,pair,single,inanimate_005_right_pair.png,inanimate_011_right_pair.png,inanimate_005_right.png,0.34842761330451677,0.09301038760061886,0.7893013573595657,0.21069864264043425
animate_010_right.png,animate_009_right.png,animate_010_left.png,single,single,single,animate_010_right.png,animate_009_right.png,animate_010_left.png,0.07397324000190486,0.01308049570243952,0.8497422816309221,0.15025771836907792
animate_008_left.png,animate_008_right.png,animate_005_left.png,single,single,single,animate_008_left.png,animate_008_right.png,animate_005_left.png,0.05653853552563359,0.1428105982754061,0.28361565685086876,0.7163843431491312
animate_003_left.png,inanimate_005_left.png,animate_004_left.png,single,single,single,animate_003_left.png,inanimate_005_left.png,animate_004_left.png,0.4145190972831193,0.06738041807674278,0.8601774520847444,0.1398225479152556
inanimate_006_left.png,inanimate_004_left.png,inanimate_006_left.png,single,single,pair,inanimate_006_left.png,inanimate_004_left.png,inanimate_006_left_pair.png,0.25451740724611627,0.09481918580355232,0.7285735657527554,0.2714264342472446
inanimate_004_left.png,inanimate_004_left.png,animate_009_right.png,pair,pair,pair,inanimate_004_left_pair.png,inanimate_004_left_pair.png,animate_009_right_pair.png,1.1102230246251563e-16,0.22603706334834303,4.91168575710172e-16,0.9999999999999996
inanimate_012_right.png,inanimate_004_right.png,animate_009_right.png,pair,pair,pair,inanimate_012_right_pair.png,inanimate_004_right_pair.png,animate_009_right_pair.png,0.0504381988358199,0.21165755418912904,0.19244187764850462,0.8075581223514955
animate_001_left.png,animate_001_left.png,animate_001_right.png,pair,single,pair,animate_001_left_pair.png,animate_001_left.png,animate_001_right_pair.png,0.04197196443995255,0.10134615681248917,0.2928587402148734,0.7071412597851268
inanimate_005_left.png,inanimate_003_left.png,inanimate_005_right.png,pair,pair,pair,inanimate_005_left_pair.png,inanimate_003_left_pair.png,inanimate_005_right_pair.png,0.2560795434834954,0.02030185703132814,0.9265440547246983,0.07345594527530179
inanimate_002_left.png,inanimate_006_left.png,inanimate_002_right.png,single,single,single,inanimate_002_left.png,inanimate_006_left.png,inanimate_002_right.png,0.4320031693636121,0.00823301668324283,0.9812986370857606,0.018701362914239354
animate_012_left.png,inanimate_007_left.png,animate_010_left.png,single,single,single,animate_012_left.png,inanimate_007_left.png,animate_010_left.png,0.33560933370660706,0.21265589208646615,0.6121295276773089,0.387870472322691
inanimate_002_left.png,animate_011_left.png,inanimate_002_left.png,pair,pair,single,inanimate_002_left_pair.png,animate_011_left_pair.png,inanimate_002_left.png,0.2918480138522864,0.09722224276224888,0.7501164863944607,0.24988351360553923
animate_006_right.png,animate_011_right.png,animate_006_left.png,pair,pair,pair,animate_006_right_pair.png,animate_011_right_pair.png,animate_006_left_pair.png,0.12593862445188175,0.06260031685783884,0.6679714205300286,0.33202857946997144
inanimate_005_right.png,inanimate_012_right.png,animate_004_right.png,single,single,single,inanimate_005_right.png,inanimate_012_right.png,animate_004_right.png,0.22910018971118265,0.5644348249871103,0.28870835623843016,0.7112916437615698
animate_011_left.png,inanimate_003_left.png,animate_003_left.png,single,single,single,animate_011_left.png,inanimate_003_left.png,animate_003_left.png,0.28139191620995885,0.07164074000856313,0.7970705011373832,0.20292949886261677
inanimate_003_left.png,inanimate_011_left.png,animate_001_left.png,single,single,single,inanimate_003_left.png,inanimate_011_left.png,animate_001_left.png,0.23905390330431353,0.2583625848078408,0.48059103189682195,0.519408968103178
animate_006_right.png,animate_009_right.png,animate_006_left.png,pair,pair,pair,animate_006_right_pair.png,animate_009_right_pair.png,animate_006_left_pair.png,0.2574511525875086,0.06260031685783884,0.8044054696379747,0.19559453036202537
animate_005_right.png,animate_005_right.png,animate_004_right.png,pair,single,pair,animate_005_right_pair.png,animate_005_right.png,animate_004_right_pair.png,0.02994586739360627,0.26718181822826415,0.10078450727649753,0.8992154927235024
inanimate_012_right.png,inanimate_007_right.png,animate_004_right.png,pair,pair,pair,inanimate_012_right_pair.png,inanimate_007_right_pair.png,animate_004_right_pair.png,0.22181178403311264,0.42599643486993977,0.3424034730660122,0.6575965269339878
animate_003_left.png,animate_008_left.png,animate_003_right.png,single,single,single,animate_003_left.png,animate_008_left.png,animate_003_right.png,0.28742553653938074,0.05119518550277291,0.8488126030975748,0.15118739690242528
animate_006_left.png,animate_006_left.png,inanimate_010_left.png,pair,single,pair,animate_006_left_pair.png,animate_006_left.png,inanimate_010_left_pair.png,0.04311421766109746,0.4374669378815605,0.08971266801423823,0.9102873319857617
inanimate_007_right.png,inanimate_007_left.png,inanimate_005_right.png,single,single,single,inanimate_007_right.png,inanimate_007_left.png,inanimate_005_right.png,0.03878739876274528,0.22129134694336672,0.14913713405314133,0.8508628659468587
inanimate_006_left.png,inanimate_008_left.png,inanimate_006_left.png,single,single,pair,inanimate_006_left.png,inanimate_008_left.png,inanimate_006_left_pair.png,0.30016876413710036,0.09481918580355232,0.7599441050852337,0.2400558949147664
inanimate_005_left.png,inanimate_005_right.png,inanimate_007_left.png,pair,pair,pair,inanimate_005_left_pair.png,inanimate_005_right_pair.png,inanimate_007_left_pair.png,0.02030185703132814,0.2787574398324699,0.06788572448417916,0.9321142755158208
animate_012_left.png,animate_012_left.png,animate_012_right.png,pair,single,pair,animate_012_left_pair.png,animate_012_left.png,animate_012_right_pair.png,0.11395894580462151,0.02420639729037765,0.8248012363438064,0.17519876365619352
inanimate_001_right.png,animate_006_right.png,inanimate_001_right.png,pair,pair,single,inanimate_001_right_pair.png,animate_006_right_pair.png,inanimate_001_right.png,0.2519315792972693,0.07547937921683001,0.7694659349235567,0.2305340650764432
animate_012_right.png,animate_005_right.png,animate_012_left.png,single,single,single,animate_012_right.png,animate_005_right.png,animate_012_left.png,0.1603356738904086,0.01296116464384411,0.925208302970384,0.074791697029616
inanimate_004_left.png,inanimate_004_left.png,animate_003_right.png,pair,pair,pair,inanimate_004_left_pair.png,inanimate_004_left_pair.png,animate_003_right_pair.png,1.1102230246251563e-16,0.3691158174067756,3.007790433975524e-16,0.9999999999999997
animate_008_left.png,inanimate_001_left.png,animate_008_left.png,single,single,pair,animate_008_left.png,inanimate_001_left.png,animate_008_left_pair.png,0.4050332543211499,0.0512816229357641,0.8876179026990356,0.11238209730096431
animate_005_left.png,inanimate_010_left.png,animate_005_right.png,single,single,single,animate_005_left.png,inanimate_010_left.png,animate_005_right.png,0.3518671488287398,0.03855025458697925,0.9012588725561225,0.09874112744387749
animate_007_left.png,inanimate_005_left.png,animate_005_left.png,pair,pair,pair,animate_007_left_pair.png,inanimate_005_left_pair.png,animate_005_left_pair.png,0.5323288468310992,0.21457065084821392,0.712718174915226,0.2872818250847739
animate_004_right.png,animate_004_right.png,animate_004_left.png,pair,single,pair,animate_004_right_pair.png,animate_004_right.png,animate_004_left_pair.png,0.0406010999772276,0.04924332605134618,0.4519044950469713,0.5480955049530286
inanimate_002_right.png,inanimate_002_left.png,inanimate_002_right.png,single,single,pair,inanimate_002_right.png,inanimate_002_left.png,inanimate_002_right_pair.png,0.00823301668324283,0.04701392267840587,0.1490221318750197,0.8509778681249802
inanimate_004_right.png,inanimate_001_right.png,inanimate_004_right.png,pair,pair,single,inanimate_004_right_pair.png,inanimate_001_right_pair.png,inanimate_004_right.png,0.06239302376786371,0.05366807075010405,0.537587759507166,0.462412240492834
inanimate_010_left.png,inanimate_010_left.png,inanimate_011_left.png,pair,single,pair,inanimate_010_left_pair.png,inanimate_010_left.png,inanimate_011_left_pair.png,0.08525194519665535,0.1836102288133814,0.31708419196771376,0.6829158080322862
inanimate_009_left.png,inanimate_009_left.png,inanimate_009_right.png,pair,single,pair,inanimate_009_left_pair.png,inanimate_009_left.png,inanimate_009_right_pair.png,0.17288521955693914,0.02033221547716734,0.8947702857478761,0.10522971425212391
animate_006_right.png,animate_003_right.png,inanimate_010_right.png,single,single,single,animate_006_right.png,animate_003_right.png,inanimate_010_right.png,0.1484941892978573,0.3517311153511883,0.29685461314684936,0.7031453868531506
animate_007_left.png,inanimate_007_left.png,animate_007_left.png,single,single,pair,animate_007_left.png,inanimate_007_left.png,animate_007_left_pair.png,0.31452313563835554,0.04314288358147389,0.8793766215879811,0.12062337841201884
inanimate_004_left.png,animate_006_left.png,inanimate_002_left.png,pair,pair,pair,inanimate_004_left_pair.png,animate_006_left_pair.png,inanimate_002_left_pair.png,0.2755985727529199,0.13223302095715417,0.6757656272918421,0.32423437270815786
inanimate_003_left.png,inanimate_003_right.png,inanimate_003_left.png,pair,pair,single,inanimate_003_left_pair.png,inanimate_003_right_pair.png,inanimate_003_left.png,0.04200637367094251,0.135450868891003,0.23671264730871283,0.7632873526912872
inanimate_007_left.png,inanimate_007_right.png,inanimate_007_left.png,single,single,pair,inanimate_007_left.png,inanimate_007_right.png,inanimate_007_left_pair.png,0.03878739876274528,0.04557561011738753,0.4597678446705991,0.5402321553294008
animate_010_right.png,inanimate_008_right.png,animate_002_right.png,pair,pair,pair,animate_010_right_pair.png,inanimate_008_right_pair.png,animate_002_right_pair.png,0.42671859171144266,0.22452973018406763,0.655231771606634,0.344768228393366
animate_010_right.png,animate_010_left.png,animate_010_right.png,single,single,pair,animate_010_right.png,animate_010_left.png,animate_010_right_pair.png,0.01308049570243952,0.03994363566823378,0.24668948579276698,0.753310514207233
inanimate_001_right.png,animate_007_right.png,inanimate_001_right.png,pair,pair,single,inanimate_001_right_pair.png,animate_007_right_pair.png,inanimate_001_right.png,0.2866417139918057,0.07547937921683001,0.7915631521267317,0.2084368478732683
animate_003_left.png,animate_003_right.png,animate_003_left.png,single,single,pair,animate_003_left.png,animate_003_right.png,animate_003_left_pair.png,0.05119518550277291,0.06236340339578905,0.45082618584230416,0.5491738141576958
inanimate_010_right.png,inanimate_010_left.png,animate_003_right.png,single,single,single,inanimate_010_right.png,inanimate_010_left.png,animate_003_right.png,0.01290903985671942,0.45915454765966257,0.02734597668215924,0.9726540233178408
inanimate_007_left.png,inanimate_007_left.png,animate_009_left.png,single,pair,single,inanimate_007_left.png,inanimate_007_left_pair.png,animate_009_left.png,0.04557561011738753,0.2877787571546444,0.13671820318524824,0.8632817968147517
inanimate_010_left.png,inanimate_006_left.png,inanimate_010_left.png,pair,pair,single,inanimate_010_left_pair.png,inanimate_006_left_pair.png,inanimate_010_left.png,0.17477675137632742,0.08525194519665535,0.6721440890170077,0.32785591098299227
inanimate_012_right.png,inanimate_007_right.png,inanimate_012_right.png,pair,pair,single,inanimate_012_right_pair.png,inanimate_007_right_pair.png,inanimate_012_right.png,0.22181178403311264,0.06638750061736709,0.7696472401106753,0.23035275988932466
inanimate_001_left.png,inanimate_008_left.png,animate_005_left.png,single,single,single,inanimate_001_left.png,inanimate_008_left.png,animate_005_left.png,0.1988326894732122,0.2805869238723643,0.41473624344586235,0.5852637565541376
animate_007_left.png,inanimate_005_left.png,animate_007_right.png,pair,pair,pair,animate_007_left_pair.png,inanimate_005_left_pair.png,animate_007_right_pair.png,0.5323288468310992,0.02011750397221312,0.9635846920828416,0.03641530791715839
animate_004_left.png,animate_004_left.png,inanimate_004_right.png,pair,pair,pair,animate_004_left_pair.png,animate_004_left_pair.png,inanimate_004_right_pair.png,2.220446049250313e-16,0.4134603302769907,5.370396835320965e-16,0.9999999999999994
inanimate_004_left.png,inanimate_004_left.png,animate_012_left.png,pair,single,pair,inanimate_004_left_pair.png,inanimate_004_left.png,animate_012_left_pair.png,0.05100324281908985,0.3299293826343469,0.13389045571609676,0.8661095442839032
inanimate_008_left.png,inanimate_001_left.png,animate_012_left.png,pair,pair,pair,inanimate_008_left_pair.png,inanimate_001_left_pair.png,animate_012_left_pair.png,0.2094509595978007,0.26437743861025575,0.44203969282953676,0.5579603071704633
inanimate_011_left.png,inanimate_011_left.png,inanimate_011_right.png,pair,single,pair,inanimate_011_left_pair.png,inanimate_011_left.png,inanimate_011_right_pair.png,0.1019178918439314,0.03181538221115121,0.7620982329495128,0.23790176705048707
animate_009_right.png,inanimate_007_right.png,animate_009_right.png,single,single,pair,animate_009_right.png,inanimate_007_right.png,animate_009_right_pair.png,0.24593068979848057,0.0464285590510145,0.841193465800305,0.1588065341996951
inanimate_010_right.png,inanimate_010_right.png,inanimate_010_left.png,pair,single,pair,inanimate_010_right_pair.png,inanimate_010_right.png,inanimate_010_left_pair.png,0.06475496097789968,0.01733680057155839,0.7888119313761657,0.21118806862383427
animate_006_left.png,inanimate_003_left.png,animate_006_left.png,pair,pair,single,animate_006_left_pair.png,inanimate_003_left_pair.png,animate_006_left.png,0.23511021355182016,0.04311421766109746,0.8450379879540366,0.1549620120459634
inanimate_009_right.png,inanimate_009_right.png,animate_003_left.png,single,single,single,inanimate_009_right.png,inanimate_009_right.png,animate_003_left.png,0,0.4032706057180224,0,1
animate_011_right.png,animate_011_right.png,animate_011_left.png,pair,single,pair,animate_011_right_pair.png,animate_011_right.png,animate_011_left_pair.png,0.04518736209495899,0.04188521730826167,0.5189620246082612,0.48103797539173865
animate_012_right.png,animate_002_right.png,animate_012_left.png,single,single,single,animate_012_right.png,animate_002_right.png,animate_012_left.png,0.15395648793894767,0.01296116464384411,0.9223499465557405,0.07765005344425943
